protocol,contrast,metric,baseline,candidate,effect,ci95_low,ci95_high,status,paired_seed_count,valid_bootstrap,bootstrap_repetitions
loco_iso834,attention_vs_sum_GNN,q0.8_conditional_timing_MAE_s,gnn,set_attention,-0.1518987341772151,-1.4430379746835431,0.989240506329113,ESTIMATED,5,1000,1000
loco_iso834,attention_vs_sum_GNN,q0.8_conditional_timing_median_abs_s,gnn,set_attention,0.0,0.0,0.0,ESTIMATED,5,1000,1000
loco_iso834,attention_vs_sum_GNN,q0.8_conditional_timing_bias_s,gnn,set_attention,0.6075949367088607,-0.609493670886076,2.050632911392405,ESTIMATED,5,1000,1000
loco_iso834,attention_vs_sum_GNN,q0.6_recall,gnn,set_attention,0.0,0.0,0.0,ESTIMATED,5,1000,1000
loco_iso834,attention_vs_sum_GNN,q0.6_false_positive_rate,gnn,set_attention,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000
loco_iso834,attention_vs_sum_GNN,q0.6_balanced_accuracy,gnn,set_attention,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000
loco_iso834,attention_vs_sum_GNN,q0.6_conditional_timing_MAE_s,gnn,set_attention,-0.7594936708860764,-3.645569620253159,1.7468354430379733,ESTIMATED,5,1000,1000
loco_iso834,attention_vs_sum_GNN,q0.6_conditional_timing_median_abs_s,gnn,set_attention,0.0,0.0,0.0,ESTIMATED,5,1000,1000
loco_iso834,attention_vs_sum_GNN,q0.6_conditional_timing_bias_s,gnn,set_attention,0.7594936708860756,-2.20253164556962,3.797468354430379,ESTIMATED,5,1000,1000
loco_iso834,attention_vs_sum_GNN,final_spearman,gnn,set_attention,0.01584268320984672,-0.0310369802062581,0.05914092234170422,ESTIMATED,5,1000,1000
loco_iso834,attention_vs_sum_GNN,final_equal_family_spearman,gnn,set_attention,0.01584268320984672,-0.0310369802062581,0.05914092234170422,ESTIMATED,5,1000,1000
loco_iso834,attention_vs_sum_GNN,final_pairwise_order_agreement,gnn,set_attention,0.007441747964202161,-0.013591805392251563,0.028788009183914148,ESTIMATED,5,1000,1000
loco_iso834,attention_vs_sum_GNN,final_equal_family_pairwise_order_agreement,gnn,set_attention,0.007441747964202161,-0.013591805392251563,0.028788009183914148,ESTIMATED,5,1000,1000
loco_iso834,attention_vs_sum_GNN,time_average_spearman,gnn,set_attention,0.027457751396116725,-0.01150176932686213,0.07172701660815481,ESTIMATED,5,1000,1000
loco_iso834,attention_vs_sum_GNN,time_average_equal_family_spearman,gnn,set_attention,0.027457751396116725,-0.01150176932686213,0.07172701660815481,ESTIMATED,5,1000,1000
loco_iso834,attention_vs_sum_GNN,time_average_pairwise_order_agreement,gnn,set_attention,0.01793114569055876,-0.0027816052743456637,0.03892951351235119,ESTIMATED,5,1000,1000
loco_iso834,attention_vs_sum_GNN,time_average_equal_family_pairwise_order_agreement,gnn,set_attention,0.01793114569055876,-0.0027816052743456637,0.03892951351235119,ESTIMATED,5,1000,1000
