protocol,contrast,metric,baseline,candidate,effect,ci95_low,ci95_high,status,paired_seed_count,valid_bootstrap,bootstrap_repetitions,effect_direction
loco_external_fire,graph_vs_capacity_matched,time_average_pairwise_order_agreement,capacity_matched_deepsets,gnn,-0.0001700680272109789,-0.04498779047166141,0.04236192304134666,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_external_fire,graph_vs_capacity_matched,time_average_equal_family_pairwise_order_agreement,capacity_matched_deepsets,gnn,-0.0001700680272109789,-0.04498779047166141,0.04236192304134666,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_external_fire,mean_vs_sum,final_MAE,gnn,gnn_mean,-4.447911466870947e-05,-0.00098167630938851,0.0009713318807129959,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_external_fire,mean_vs_sum,final_bias,gnn,gnn_mean,-0.00040740291683041396,-0.0027465143967039724,0.002550348159001797,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_external_fire,mean_vs_sum,time_average_MAE,gnn,gnn_mean,0.00019574420944768866,-0.0009070648282994382,0.0012431379127233872,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_external_fire,mean_vs_sum,time_average_bias,gnn,gnn_mean,-0.0002059204080680655,-0.0019744428768247117,0.0018942057128463344,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_external_fire,mean_vs_sum,q0.8_recall,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_external_fire,mean_vs_sum,q0.8_false_positive_rate,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_external_fire,mean_vs_sum,q0.8_balanced_accuracy,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_external_fire,mean_vs_sum,q0.8_conditional_timing_MAE_s,gnn,gnn_mean,1.224489795918366,-2.4489795918367285,5.632653061224488,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_external_fire,mean_vs_sum,q0.8_conditional_timing_median_abs_s,gnn,gnn_mean,12.0,-24.0,36.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_external_fire,mean_vs_sum,q0.8_conditional_timing_bias_s,gnn,gnn_mean,-2.2040816326530575,-6.612244897959183,1.224489795918366,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_external_fire,mean_vs_sum,q0.6_recall,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_external_fire,mean_vs_sum,q0.6_false_positive_rate,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_external_fire,mean_vs_sum,q0.6_balanced_accuracy,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_external_fire,mean_vs_sum,q0.6_conditional_timing_MAE_s,gnn,gnn_mean,-0.24489795918367463,-5.877551020408163,5.387755102040817,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
