protocol,contrast,metric,baseline,candidate,effect,ci95_low,ci95_high,status,paired_seed_count,valid_bootstrap,bootstrap_repetitions,effect_direction
iid997,graph_vs_capacity_matched,final_MAE,capacity_matched_deepsets,gnn,-0.0008336716261692348,-0.0016446108854725027,-3.972730087116328e-05,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
iid997,graph_vs_capacity_matched,final_bias,capacity_matched_deepsets,gnn,0.0004553484148345887,-0.0013137108223163526,0.0022307180151692587,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
iid997,graph_vs_capacity_matched,time_average_MAE,capacity_matched_deepsets,gnn,-0.0001692080123660445,-0.0007524609071401467,0.0004135474050179806,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
iid997,graph_vs_capacity_matched,time_average_bias,capacity_matched_deepsets,gnn,0.0008976601802860384,-0.0002654642426777531,0.002043325381205552,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
iid997,graph_vs_capacity_matched,q0.8_recall,capacity_matched_deepsets,gnn,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,graph_vs_capacity_matched,q0.8_false_positive_rate,capacity_matched_deepsets,gnn,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
iid997,graph_vs_capacity_matched,q0.8_balanced_accuracy,capacity_matched_deepsets,gnn,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,graph_vs_capacity_matched,q0.8_conditional_timing_MAE_s,capacity_matched_deepsets,gnn,-1.25,-3.21241448692153,0.6913812949640257,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
iid997,graph_vs_capacity_matched,q0.8_conditional_timing_median_abs_s,capacity_matched_deepsets,gnn,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
iid997,graph_vs_capacity_matched,q0.8_conditional_timing_bias_s,capacity_matched_deepsets,gnn,0.08333333333333348,-2.127659574468084,2.3124574209245727,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
iid997,graph_vs_capacity_matched,q0.6_recall,capacity_matched_deepsets,gnn,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,graph_vs_capacity_matched,q0.6_false_positive_rate,capacity_matched_deepsets,gnn,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
iid997,graph_vs_capacity_matched,q0.6_balanced_accuracy,capacity_matched_deepsets,gnn,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,graph_vs_capacity_matched,q0.6_conditional_timing_MAE_s,capacity_matched_deepsets,gnn,0.1702127659574515,-3.6183169934640484,4.500513698630133,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
iid997,graph_vs_capacity_matched,q0.6_conditional_timing_median_abs_s,capacity_matched_deepsets,gnn,0.0,-24.0,24.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
iid997,graph_vs_capacity_matched,q0.6_conditional_timing_bias_s,capacity_matched_deepsets,gnn,2.212765957446809,-5.215616108029901,11.67085840058694,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
iid997,graph_vs_capacity_matched,final_spearman,capacity_matched_deepsets,gnn,0.0014414679682411835,-0.00309182104058793,0.007029909403584408,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,graph_vs_capacity_matched,final_equal_family_spearman,capacity_matched_deepsets,gnn,-0.011738226273210861,-0.0848856723878729,0.07651338199652954,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,graph_vs_capacity_matched,final_pairwise_order_agreement,capacity_matched_deepsets,gnn,0.0008085612366229844,-0.005169583694406144,0.007078258708500619,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,graph_vs_capacity_matched,final_equal_family_pairwise_order_agreement,capacity_matched_deepsets,gnn,-0.004650028162412112,-0.040121805370990526,0.0399770542621135,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,graph_vs_capacity_matched,time_average_spearman,capacity_matched_deepsets,gnn,-0.00040330620664885686,-0.006395008635438765,0.004993280176828567,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,graph_vs_capacity_matched,time_average_equal_family_spearman,capacity_matched_deepsets,gnn,-0.035436062820832115,-0.10952641463053644,0.046766396201830915,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,graph_vs_capacity_matched,time_average_pairwise_order_agreement,capacity_matched_deepsets,gnn,-0.0011573523583036094,-0.008847605852908478,0.006116374369217128,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,graph_vs_capacity_matched,time_average_equal_family_pairwise_order_agreement,capacity_matched_deepsets,gnn,-0.010815770469640551,-0.04676298634849796,0.028227567358508433,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,mean_vs_sum,final_MAE,gnn,gnn_mean,0.0003686308930627982,-0.0006436392558389351,0.001333663139841517,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
iid997,mean_vs_sum,final_bias,gnn,gnn_mean,-0.0003288232372142374,-0.0024579781722277403,0.0019441129559418183,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
iid997,mean_vs_sum,time_average_MAE,gnn,gnn_mean,0.00026520816512250016,-0.00018822245737974144,0.0007591695585753552,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
iid997,mean_vs_sum,time_average_bias,gnn,gnn_mean,-0.0007777903411188159,-0.0017466761541232623,0.00021024315036338061,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
iid997,mean_vs_sum,q0.8_recall,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,mean_vs_sum,q0.8_false_positive_rate,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
iid997,mean_vs_sum,q0.8_balanced_accuracy,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,mean_vs_sum,q0.8_conditional_timing_MAE_s,gnn,gnn_mean,0.33333333333333215,-1.0914935064935072,1.9138089406001213,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
iid997,mean_vs_sum,q0.8_conditional_timing_median_abs_s,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
