protocol,contrast,metric,baseline,candidate,effect,ci95_low,ci95_high,status,paired_seed_count,valid_bootstrap,bootstrap_repetitions,effect_direction
loco_iso834,graph_vs_capacity_matched,time_average_pairwise_order_agreement,capacity_matched_deepsets,gnn,-0.004950415222123472,-0.027246210547958515,0.016935627891874434,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_iso834,graph_vs_capacity_matched,time_average_equal_family_pairwise_order_agreement,capacity_matched_deepsets,gnn,-0.004950415222123472,-0.027246210547958515,0.016935627891874434,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_iso834,mean_vs_sum,final_MAE,gnn,gnn_mean,0.0003717181991927227,-0.00025704270429154725,0.001241272698521992,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_iso834,mean_vs_sum,final_bias,gnn,gnn_mean,-0.0003645212495628795,-0.0025464871660157845,0.0012879851466351296,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_iso834,mean_vs_sum,time_average_MAE,gnn,gnn_mean,-6.542466738046655e-06,-0.00039557878078522223,0.00037819318782307684,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_iso834,mean_vs_sum,time_average_bias,gnn,gnn_mean,-0.00016474446124605652,-0.0013701740995556355,0.0007857700877799309,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_iso834,mean_vs_sum,q0.8_recall,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_iso834,mean_vs_sum,q0.8_false_positive_rate,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_iso834,mean_vs_sum,q0.8_balanced_accuracy,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_iso834,mean_vs_sum,q0.8_conditional_timing_MAE_s,gnn,gnn_mean,-0.3797468354430391,-1.3689873417721519,0.7594936708860756,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_iso834,mean_vs_sum,q0.8_conditional_timing_median_abs_s,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_iso834,mean_vs_sum,q0.8_conditional_timing_bias_s,gnn,gnn_mean,-0.37974683544303806,-2.2025316455696204,1.5189873417721513,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_iso834,mean_vs_sum,q0.6_recall,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_iso834,mean_vs_sum,q0.6_false_positive_rate,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_iso834,mean_vs_sum,q0.6_balanced_accuracy,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_iso834,mean_vs_sum,q0.6_conditional_timing_MAE_s,gnn,gnn_mean,-0.30379746835442845,-3.3417721518987342,2.4322784810126588,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_iso834,mean_vs_sum,q0.6_conditional_timing_median_abs_s,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_iso834,mean_vs_sum,q0.6_conditional_timing_bias_s,gnn,gnn_mean,-2.5822784810126582,-5.848101265822785,0.37974683544303867,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_iso834,mean_vs_sum,final_spearman,gnn,gnn_mean,-0.023876146823881506,-0.06318801773308892,0.010237434481244582,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_iso834,mean_vs_sum,final_equal_family_spearman,gnn,gnn_mean,-0.023876146823881506,-0.06318801773308892,0.010237434481244582,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_iso834,mean_vs_sum,final_pairwise_order_agreement,gnn,gnn_mean,-0.009723454003063958,-0.02906608175330047,0.007469435032486104,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_iso834,mean_vs_sum,final_equal_family_pairwise_order_agreement,gnn,gnn_mean,-0.009723454003063958,-0.02906608175330047,0.007469435032486104,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_iso834,mean_vs_sum,time_average_spearman,gnn,gnn_mean,-0.007664609444763104,-0.043722728086258225,0.023107190511038857,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_iso834,mean_vs_sum,time_average_equal_family_spearman,gnn,gnn_mean,-0.007664609444763104,-0.043722728086258225,0.023107190511038857,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_iso834,mean_vs_sum,time_average_pairwise_order_agreement,gnn,gnn_mean,-0.003676529871805223,-0.022217812642763332,0.014243055438099277,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_iso834,mean_vs_sum,time_average_equal_family_pairwise_order_agreement,gnn,gnn_mean,-0.003676529871805223,-0.022217812642763332,0.014243055438099277,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
