protocol,contrast,metric,baseline,candidate,effect,ci95_low,ci95_high,status,paired_seed_count,valid_bootstrap,bootstrap_repetitions
loco_bilinear,attention_vs_sum_GNN,q0.8_conditional_timing_MAE_s,gnn,set_attention,-0.9350649350649363,-5.922077922077921,3.2727272727272734,ESTIMATED,5,1000,1000
loco_bilinear,attention_vs_sum_GNN,q0.8_conditional_timing_median_abs_s,gnn,set_attention,0.0,0.0,0.0,ESTIMATED,5,1000,1000
loco_bilinear,attention_vs_sum_GNN,q0.8_conditional_timing_bias_s,gnn,set_attention,-2.8051948051948044,-8.883116883116884,2.4935064935064934,ESTIMATED,5,1000,1000
loco_bilinear,attention_vs_sum_GNN,q0.6_recall,gnn,set_attention,0.0,0.0,0.0,ESTIMATED,5,1000,1000
loco_bilinear,attention_vs_sum_GNN,q0.6_false_positive_rate,gnn,set_attention,-0.050000000000000044,-0.512,0.26666666666666666,ESTIMATED,5,977,1000
loco_bilinear,attention_vs_sum_GNN,q0.6_balanced_accuracy,gnn,set_attention,0.02499999999999991,-0.13333333333333341,0.2560000000000003,ESTIMATED,5,977,1000
loco_bilinear,attention_vs_sum_GNN,q0.6_conditional_timing_MAE_s,gnn,set_attention,-2.4657534246575317,-11.030518018018014,6.742661448140898,ESTIMATED,5,1000,1000
loco_bilinear,attention_vs_sum_GNN,q0.6_conditional_timing_median_abs_s,gnn,set_attention,-12.0,-60.0,36.0,ESTIMATED,5,1000,1000
loco_bilinear,attention_vs_sum_GNN,q0.6_conditional_timing_bias_s,gnn,set_attention,-3.78082191780822,-23.848,16.05686936936937,ESTIMATED,5,1000,1000
loco_bilinear,attention_vs_sum_GNN,final_spearman,gnn,set_attention,-0.005809979494189932,-0.03418440064249415,0.02426022384611658,ESTIMATED,5,1000,1000
loco_bilinear,attention_vs_sum_GNN,final_equal_family_spearman,gnn,set_attention,-0.005809979494189932,-0.03418440064249415,0.02426022384611658,ESTIMATED,5,1000,1000
loco_bilinear,attention_vs_sum_GNN,final_pairwise_order_agreement,gnn,set_attention,-0.0034176349965823194,-0.023562938370896708,0.017447365184974153,ESTIMATED,5,1000,1000
loco_bilinear,attention_vs_sum_GNN,final_equal_family_pairwise_order_agreement,gnn,set_attention,-0.0034176349965823194,-0.023562938370896708,0.017447365184974153,ESTIMATED,5,1000,1000
loco_bilinear,attention_vs_sum_GNN,time_average_spearman,gnn,set_attention,-0.003470213996529914,-0.04334534739943685,0.03543813119057498,ESTIMATED,5,1000,1000
loco_bilinear,attention_vs_sum_GNN,time_average_equal_family_spearman,gnn,set_attention,-0.003470213996529914,-0.04334534739943685,0.03543813119057498,ESTIMATED,5,1000,1000
loco_bilinear,attention_vs_sum_GNN,time_average_pairwise_order_agreement,gnn,set_attention,-0.0021872863978126267,-0.021442282014099305,0.020101339681796383,ESTIMATED,5,1000,1000
loco_bilinear,attention_vs_sum_GNN,time_average_equal_family_pairwise_order_agreement,gnn,set_attention,-0.0021872863978126267,-0.021442282014099305,0.020101339681796383,ESTIMATED,5,1000,1000
