protocol,model,seed,stratum,group,case_count,geometry_count,equal_case_MAE,equal_case_RMSE,mean_case_RMSE,R2_pooled,maximum_positive_error,maximum_absolute_error,case_time_positive_error_q95,case_time_positive_error_q99,per_case_MAE_q50,per_case_MAE_q90,per_case_MAE_q95,per_case_MAE_q99,per_case_max_positive_error_q50,per_case_max_positive_error_q90,per_case_max_positive_error_q95,per_case_max_positive_error_q99
loco_log_variant,fire_only,42,fire_family,log_variant,69,69,0.016244719611537475,0.021468148137944388,0.019549690962701444,0.9925804672621128,0.09621673822402954,0.09621673822402954,0.04239090085029601,0.062300782203674326,0.013970127359765475,0.02608340998164944,0.033089004737920445,0.04484784314378363,0.032244324684143066,0.06561889648437501,0.07276592850685117,0.0927639293670654
loco_log_variant,fire_only,42,crack_count,1,2,2,0.01879886574432498,0.02289574712638974,0.022641981487475038,0.9851287631700676,0.0215073823928833,0.0497453510761261,0.019602018594741807,0.0213188761472702,0.01879886574432498,0.020703605061671772,0.02094169747634012,0.021132171408074798,0.01941421627998352,0.021088749170303345,0.021298065781593323,0.021465519070625307
loco_log_variant,fire_only,42,crack_count,10,4,4,0.012222069357598168,0.015932359008157475,0.015534867650536948,0.9961149041715596,0.04591423273086548,0.04591423273086548,0.027490970492362973,0.03866553008556366,0.013246751466735464,0.01522158880366898,0.015332419601589686,0.01542108423992625,0.03519393503665924,0.04379871189594269,0.04485647231340408,0.0457026806473732
loco_log_variant,fire_only,42,crack_count,11,3,3,0.019126075498067618,0.02384353192115888,0.023425407102836193,0.9913320767735048,0.0625317394733429,0.06721651554107666,0.04580045342445375,0.058634580969810515,0.016881745247567286,0.02370533041778158,0.024558278564058365,0.025240637081079795,0.051733434200286865,0.06037207841873169,0.06145190894603729,0.06231577336788177
loco_log_variant,fire_only,42,crack_count,12,3,3,0.023862360320130335,0.029390757956955997,0.027101291617487158,0.9855396117788633,0.0621333122253418,0.07141566276550293,0.05439938306808472,0.05966237485408783,0.018766672640550333,0.036017392062750016,0.03817373199052498,0.03989880393274495,0.057175666093826294,0.0611417829990387,0.061637547612190244,0.062034159302711486
loco_log_variant,fire_only,42,crack_count,13,1,1,0.04499290175125247,0.049412559402531975,0.049412559402531975,0.9466596239390059,0.08170223236083984,0.08170223236083984,0.07686924934387207,0.07930362224578857,0.04499290175125247,0.04499290175125247,0.04499290175125247,0.04499290175125247,0.08170223236083984,0.08170223236083984,0.08170223236083984,0.08170223236083984
loco_log_variant,fire_only,42,crack_count,14,4,4,0.024276169818505403,0.03152999237474778,0.02787151275279175,0.9845595767249669,0.09113907814025879,0.09113907814025879,0.057137840986251826,0.08122110366821286,0.021591922314074197,0.03997734910884842,0.042378464689264525,0.04429935715359742,0.05284750461578369,0.0813180446624756,0.08622856140136717,0.09015697479248046
loco_log_variant,fire_only,42,crack_count,15,3,3,0.020236853001221935,0.02401700398979225,0.023847840613434274,0.9892894848461459,0.04913443326950073,0.08863258361816406,0.041168391704559326,0.0458132541179657,0.022720390289533335,0.02376011114140026,0.023890076247883623,0.023994048333070315,0.04148674011230469,0.04760489463806152,0.04836966395378113,0.04898147940635681
loco_log_variant,fire_only,42,crack_count,2,8,8,0.013983882765178798,0.017737064707363765,0.01708622227601318,0.9944130674290764,0.033699989318847656,0.06883585453033447,0.018536263704299928,0.027619991302490234,0.015088415964216482,0.018063089544655846,0.019141204850595506,0.020003697095347234,0.020136713981628418,0.029968219995498657,0.03183410465717315,0.03332681238651276
loco_log_variant,fire_only,42,crack_count,3,4,4,0.013854385561645642,0.016979895210430297,0.016745864635880965,0.9962462785094544,0.03454691171646118,0.06454920768737793,0.024225975573062893,0.028984928741119798,0.013451162927982504,0.01704211646049726,0.017616567995826726,0.0180761292240903,0.028764939634129405,0.03296210546977818,0.03375450859311968,0.03438843109179288
loco_log_variant,fire_only,42,crack_count,4,4,4,0.008422549462831412,0.01098525786322312,0.010833063817957518,0.9978196380699367,0.03129696846008301,0.03246283531188965,0.01647268235683441,0.02309501707553862,0.00865775020029701,0.009944040071768839,0.01013015591707386,0.010279048593317876,0.018178790807724,0.027926093339920046,0.02961153090000152,0.030959880948066707
loco_log_variant,fire_only,42,crack_count,5,7,7,0.012323979680934613,0.016512285939858408,0.01559831340581402,0.9933757116169516,0.05906122922897339,0.05906122922897339,0.032194435596466064,0.04680420994758606,0.00987098940083238,0.01767538570966877,0.017876268214866764,0.01803697421902516,0.02963775396347046,0.04848095178604127,0.053771090507507315,0.05800320148468017
loco_log_variant,fire_only,42,crack_count,6,8,8,0.016756747756487323,0.02096476751071873,0.01983325288888746,0.9926407639688694,0.06759452819824219,0.06759452819824219,0.039521524310111994,0.05457547754049299,0.013627414266220064,0.02397159758161326,0.026696193609081327,0.028875870431055786,0.031246602535247803,0.05151388645172119,0.05955420732498168,0.06598646402359008
