protocol,model,seed,stratum,group,case_count,geometry_count,equal_case_MAE,equal_case_RMSE,mean_case_RMSE,R2_pooled,maximum_positive_error,maximum_absolute_error,case_time_positive_error_q95,case_time_positive_error_q99,per_case_MAE_q50,per_case_MAE_q90,per_case_MAE_q95,per_case_MAE_q99,per_case_max_positive_error_q50,per_case_max_positive_error_q90,per_case_max_positive_error_q95,per_case_max_positive_error_q99
loco_plateau,fire_only,42,fire_family,plateau,103,103,0.013741564413984119,0.01785080511857239,0.01662233672424451,0.9945692218369852,0.09201528131961823,0.09201528131961823,0.03259183168411254,0.04731457114219667,0.011681659421959862,0.02120134742533574,0.02390009366952981,0.03527542362447646,0.03419137001037598,0.04797708988189697,0.05535643100738525,0.07948140025138861
loco_plateau,fire_only,42,crack_count,1,10,10,0.015561048292600715,0.0192430988263185,0.0185742170142734,0.9936705195375901,0.0373455286026001,0.06416589021682739,0.017461982369422906,0.0273949210345745,0.014381528633539795,0.021446915019731054,0.022038895368087487,0.022512479646772637,0.02802436053752899,0.03558607995510101,0.03646580427885055,0.03716958373785019
loco_plateau,fire_only,42,crack_count,10,3,3,0.017180944034636346,0.021226237092018763,0.0202440151826889,0.9914555821258931,0.0590817928314209,0.06774348020553589,0.038395106792449965,0.04674721360206608,0.015301042404331144,0.023574495999539483,0.024608677698940526,0.02543602305846136,0.03143209218978882,0.05355185270309448,0.05631682276725769,0.05852879881858826
loco_plateau,fire_only,42,crack_count,11,4,4,0.014415553541945628,0.017769218953091453,0.017607409562775497,0.9934560168088636,0.03790074586868286,0.06664133071899414,0.025542818009853353,0.030348424315452576,0.015422151347652811,0.017028951522756793,0.017104739427077964,0.0171653697505349,0.02849799394607544,0.035831314325332646,0.03686603009700775,0.037693802714347836
loco_plateau,fire_only,42,crack_count,12,1,1,0.021529821098827926,0.02457470234764762,0.02457470234764762,0.9913310131610266,0.04521578550338745,0.07146847248077393,0.03525298833847046,0.04166370034217834,0.021529821098827926,0.021529821098827926,0.021529821098827926,0.021529821098827926,0.04521578550338745,0.04521578550338745,0.04521578550338745,0.04521578550338745
loco_plateau,fire_only,42,crack_count,13,2,2,0.016166212983795857,0.018949334697283167,0.01894926446846384,0.9897563803851002,0.0366782546043396,0.07207024097442627,0.027323099970817565,0.03597925603389738,0.016166212983795857,0.01630543331142332,0.01632283585237675,0.016336757885139497,0.03473687171936035,0.03628997802734375,0.036484116315841676,0.03663942694664001
loco_plateau,fire_only,42,crack_count,14,2,2,0.014296619068892276,0.01901247964188098,0.01879981512074263,0.9940834048762384,0.04614052176475525,0.08156085014343262,0.029940074682235713,0.04462769508361815,0.014296619068892276,0.016628544728775493,0.016920035436260895,0.017153228002249218,0.040873244404792786,0.045087066292762754,0.045613794028759,0.046035176217556
loco_plateau,fire_only,42,crack_count,15,1,1,0.012882683120790075,0.020912027358877424,0.020912027358877424,0.9907147283059294,0.03577452898025513,0.09175992012023926,0.02795463800430298,0.03358831405639648,0.012882683120790075,0.012882683120790075,0.012882683120790075,0.012882683120790075,0.03577452898025513,0.03577452898025513,0.03577452898025513,0.03577452898025513
loco_plateau,fire_only,42,crack_count,2,7,7,0.01115498497244625,0.014364216765045316,0.013545540396579773,0.9965129514807326,0.042370498180389404,0.05387657880783081,0.020956188440322876,0.03137099266052246,0.008786059793878774,0.017287402074845113,0.019310448477502726,0.02092888559962882,0.031468749046325684,0.039206314086914065,0.04078840613365173,0.04205407977104187
loco_plateau,fire_only,42,crack_count,3,12,12,0.009879501205690899,0.013304449081202303,0.013020080936455113,0.997191567819111,0.04810434579849243,0.05575096607208252,0.02430500984191894,0.03755998730659484,0.009483976869798096,0.011272170138163645,0.014182106329158676,0.01693006342246396,0.035546720027923584,0.04174983501434326,0.04463922977447509,0.04741132259368897
loco_plateau,fire_only,42,crack_count,4,7,7,0.01258280499242857,0.015954713173405913,0.015458835870096388,0.9959587992401046,0.04746806621551514,0.05614960193634033,0.029193769395351402,0.04195035725831987,0.011836850008026499,0.016986563954441276,0.018523738971438074,0.019753478985035516,0.04243887960910797,0.04590022563934326,0.0466841459274292,0.04731128215789795
loco_plateau,fire_only,42,crack_count,5,11,11,0.012718234413848901,0.015551270514039862,0.01507809293175461,0.9947034862031188,0.044365882873535156,0.044365882873535156,0.027166634798049927,0.03743735551834097,0.011878638726765992,0.01719181728167612,0.017805299416306566,0.018296085124010923,0.03879594802856445,0.04414898157119751,0.04425743222236633,0.04434419274330139
loco_plateau,fire_only,42,crack_count,6,7,7,0.008012790948292131,0.01016602342279959,0.009967752471043647,0.9982577630264812,0.03425955772399902,0.03425955772399902,0.018538925051689147,0.025984926223754885,0.007321653490672346,0.0105889196278619,0.011135289524910878,0.011572385442550064,0.02623283863067627,0.02980751991271973,0.03203353881835937,0.03381435394287109
loco_plateau,fire_only,42,crack_count,7,13,13,0.01470222483855328,0.019055234389516812,0.017376139503343015,0.993740478418746,0.05586200952529907,0.07648932933807373,0.040715587139129636,0.05217066287994387,0.011198810500199677,0.024428504216866417,0.028019360562816984,0.03134911797574308,0.03844398260116577,0.055087751150131224,0.055424380302429195,0.055774483680725094
loco_plateau,fire_only,42,crack_count,8,18,18,0.01574028130172869,0.019780050109898244,0.018498914384054908,0.9936060558415021,0.07981342077255249,0.07981342077255249,0.03889785408973692,0.04940305113792416,0.014033341810840075,0.022059767076470813,0.025735734766501858,0.03341799795566522,0.03588113188743591,0.05773062705993653,0.065702548623085,0.07699124634265897
loco_plateau,fire_only,42,crack_count,9,5,5,0.020012958274512996,0.026549278938329902,0.024087354532619103,0.9901460300207297,0.09201528131961823,0.09201528131961823,0.05021761655807496,0.07239229738712306,0.018700221767191025,0.03300382130947269,0.03763814060414423,0.041345596039881465,0.04234147071838379,0.07414860427379609,0.08308194279670715,0.09022861361503601
loco_plateau,fire_only,42,source_batch,batch_004,39,39,0.012204015528068367,0.01612490967941086,0.014882666117571722,0.9955326431248676,0.05586200952529907,0.06416589021682739,0.027755348384380308,0.04538922309875474,0.010064314928699712,0.021318990040997993,0.022892244416670725,0.02954549937707477,0.029927045106887817,0.0455048680305481,0.05493068397045135,0.055584844350814816
loco_plateau,fire_only,42,source_batch,batch_005,64,64,0.014678508266339032,0.01882509225312372,0.01768244850018574,0.993988364799546,0.09201528131961823,0.09201528131961823,0.03495948682539164,0.047858530282974224,0.01432383408556219,0.020908184886955828,0.023664423368382637,0.03790410532692415,0.03701189160346985,0.048445057868957524,0.058526718616485576,0.08432810917496678
loco_plateau,fire_only,42,retained_or_restored,retained911,103,103,0.013741564413984119,0.01785080511857239,0.01662233672424451,0.9945692218369852,0.09201528131961823,0.09201528131961823,0.03259183168411254,0.04731457114219667,0.011681659421959862,0.02120134742533574,0.02390009366952981,0.03527542362447646,0.03419137001037598,0.04797708988189697,0.05535643100738525,0.07948140025138861
loco_plateau,fire_only,42,flat_response,nonflat,103,103,0.013741564413984119,0.01785080511857239,0.01662233672424451,0.9945692218369852,0.09201528131961823,0.09201528131961823,0.03259183168411254,0.04731457114219667,0.011681659421959862,0.02120134742533574,0.02390009366952981,0.03527542362447646,0.03419137001037598,0.04797708988189697,0.05535643100738525,0.07948140025138861
loco_plateau,fire_only,43,fire_family,plateau,103,103,0.013259453412169685,0.01741331433153273,0.016213354256892767,0.9948321568377414,0.08657479286193848,0.08928185701370239,0.03192090392112731,0.047337135970592505,0.011368790366610542,0.020925152594925923,0.0236427610282038,0.035713740073022304,0.03280162811279297,0.047296732664108276,0.05697730779647825,0.07804189473390584
loco_plateau,fire_only,43,crack_count,1,10,10,0.014729144244042577,0.018519840199038358,0.01792811431618027,0.9941373696344312,0.03431206941604614,0.06092268228530884,0.015530601143836973,0.027538042664527734,0.01415678993111751,0.02008603764850585,0.020625468685490183,0.021057013515077654,0.02824348211288452,0.03416132926940918,0.03423669934272766,0.034296995401382445
loco_plateau,fire_only,43,crack_count,10,3,3,0.018393645236075253,0.02252289919714381,0.021319821027822993,0.9903797791028615,0.057258427143096924,0.06524723768234253,0.039579831063747406,0.04816728353500368,0.0174797639006474,0.025910991772276456,0.02696489525623009,0.027808018043392994,0.031148716807365417,0.05203648507595062,0.05464745610952377,0.056736232936382296
loco_plateau,fire_only,43,crack_count,11,4,4,0.013864307923883688,0.017479945249476537,0.01728383652616232,0.9936673478425728,0.03607738018035889,0.06416326761245728,0.024245218932628626,0.02895184576511383,0.013807574867225083,0.017094187682769338,0.01746900862113374,0.017768865371825263,0.02615681290626526,0.03400794863700867,0.035042664408683775,0.03587043702602386
loco_plateau,fire_only,43,crack_count,12,1,1,0.02161727100610733,0.024268266108539483,0.024268266108539483,0.9915458624818632,0.038714706897735596,0.06899040937423706,0.03500545024871826,0.03726951479911804,0.02161727100610733,0.02161727100610733,0.02161727100610733,0.02161727100610733,0.038714706897735596,0.038714706897735596,0.038714706897735596,0.038714706897735596
