protocol,contrast,metric,baseline,candidate,effect,ci95_low,ci95_high,status,paired_seed_count,valid_bootstrap,bootstrap_repetitions
loco_log_variant,attention_vs_sum_GNN,q0.8_balanced_accuracy,gnn,set_attention,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000
loco_log_variant,attention_vs_sum_GNN,q0.8_conditional_timing_MAE_s,gnn,set_attention,7.105427357601002e-15,-9.921739130434787,9.391304347826086,ESTIMATED,5,1000,1000
loco_log_variant,attention_vs_sum_GNN,q0.8_conditional_timing_median_abs_s,gnn,set_attention,12.0,-36.0,36.0,ESTIMATED,5,1000,1000
loco_log_variant,attention_vs_sum_GNN,q0.8_conditional_timing_bias_s,gnn,set_attention,-6.260869565217392,-24.52173913043478,9.217391304347826,ESTIMATED,5,1000,1000
loco_log_variant,attention_vs_sum_GNN,q0.6_recall,gnn,set_attention,0.0,0.0,0.0,ESTIMATED,5,1000,1000
loco_log_variant,attention_vs_sum_GNN,q0.6_false_positive_rate,gnn,set_attention,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000
loco_log_variant,attention_vs_sum_GNN,q0.6_balanced_accuracy,gnn,set_attention,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000
loco_log_variant,attention_vs_sum_GNN,q0.6_conditional_timing_MAE_s,gnn,set_attention,1.3913043478261002,-8.700000000000017,10.956521739130423,ESTIMATED,5,1000,1000
loco_log_variant,attention_vs_sum_GNN,q0.6_conditional_timing_median_abs_s,gnn,set_attention,0.0,-24.0,36.0,ESTIMATED,5,1000,1000
loco_log_variant,attention_vs_sum_GNN,q0.6_conditional_timing_bias_s,gnn,set_attention,14.956521739130432,-3.8260869565217384,34.78695652173912,ESTIMATED,5,1000,1000
loco_log_variant,attention_vs_sum_GNN,final_spearman,gnn,set_attention,0.002988673730361713,-0.002424951190087529,0.011072622473527244,ESTIMATED,5,1000,1000
loco_log_variant,attention_vs_sum_GNN,final_equal_family_spearman,gnn,set_attention,0.002988673730361713,-0.002424951190087529,0.011072622473527244,ESTIMATED,5,1000,1000
loco_log_variant,attention_vs_sum_GNN,final_pairwise_order_agreement,gnn,set_attention,0.005200341005967668,-0.004077031143322402,0.015292404140136386,ESTIMATED,5,1000,1000
loco_log_variant,attention_vs_sum_GNN,final_equal_family_pairwise_order_agreement,gnn,set_attention,0.005200341005967668,-0.004077031143322402,0.015292404140136386,ESTIMATED,5,1000,1000
loco_log_variant,attention_vs_sum_GNN,time_average_spearman,gnn,set_attention,0.003259042747533858,-0.0007311578347233922,0.012037116428327093,ESTIMATED,5,1000,1000
loco_log_variant,attention_vs_sum_GNN,time_average_equal_family_spearman,gnn,set_attention,0.003259042747533858,-0.0007311578347233922,0.012037116428327093,ESTIMATED,5,1000,1000
loco_log_variant,attention_vs_sum_GNN,time_average_pairwise_order_agreement,gnn,set_attention,0.005967604433077867,-0.0010427976631862761,0.015964286850621064,ESTIMATED,5,1000,1000
loco_log_variant,attention_vs_sum_GNN,time_average_equal_family_pairwise_order_agreement,gnn,set_attention,0.005967604433077867,-0.0010427976631862761,0.015964286850621064,ESTIMATED,5,1000,1000
