protocol,model,seed,time_s,case_MAE,case_RMSE,maximum_overprediction
loco_log_variant,capacity_matched_deepsets,42,0.0,0.0018566017565519912,0.001861932323724008,0.0
loco_log_variant,capacity_matched_deepsets,42,60.0,0.007803466872892518,0.0195425409723107,0.09738099575042725
loco_log_variant,capacity_matched_deepsets,42,120.0,0.007216888061468152,0.010446010909006367,0.049644529819488525
loco_log_variant,capacity_matched_deepsets,42,180.0,0.018016113751176475,0.02468239491654643,0.03230106830596924
loco_log_variant,capacity_matched_deepsets,42,240.0,0.04421722111494645,0.05519149635824605,0.0477752685546875
loco_log_variant,capacity_matched_deepsets,42,300.0,0.03940882285435995,0.054724214551510386,0.049667179584503174
loco_log_variant,capacity_matched_deepsets,42,360.0,0.019926602425782577,0.03207731376380777,0.05241966247558594
loco_log_variant,capacity_matched_deepsets,42,420.0,0.01573651769886846,0.019607546135086355,0.05117720365524292
loco_log_variant,capacity_matched_deepsets,42,480.0,0.015139185863992443,0.019158982418186185,0.04693758487701416
loco_log_variant,capacity_matched_deepsets,42,540.0,0.015727984732475834,0.01993855977113673,0.05684095621109009
loco_log_variant,capacity_matched_deepsets,42,600.0,0.014785658622133558,0.0191789137629993,0.05564755201339722
loco_log_variant,capacity_matched_deepsets,42,660.0,0.013323169687519903,0.018032316511192747,0.05311167240142822
loco_log_variant,capacity_matched_deepsets,42,720.0,0.013643352017886396,0.017358564568485724,0.05007505416870117
loco_log_variant,capacity_matched_deepsets,42,780.0,0.013486084730728813,0.017106484494902388,0.04631972312927246
loco_log_variant,capacity_matched_deepsets,42,840.0,0.013157762479091036,0.016404749743255072,0.042210400104522705
loco_log_variant,capacity_matched_deepsets,42,900.0,0.011356663012850111,0.014558241762532202,0.03794747591018677
loco_log_variant,capacity_matched_deepsets,42,960.0,0.010993696641230928,0.014252373027949697,0.03726571798324585
loco_log_variant,capacity_matched_deepsets,42,1020.0,0.010846750027891518,0.013854179692147677,0.03519153594970703
loco_log_variant,capacity_matched_deepsets,42,1080.0,0.01179530180018881,0.014493422037777499,0.03464764356613159
loco_log_variant,capacity_matched_deepsets,42,1140.0,0.012138277724169302,0.01523404400524029,0.03951495885848999
loco_log_variant,capacity_matched_deepsets,42,1200.0,0.01311593254407247,0.016272467798034755,0.041620492935180664
loco_log_variant,capacity_matched_deepsets,42,1260.0,0.013338997744131779,0.01717606647090192,0.05071425437927246
loco_log_variant,capacity_matched_deepsets,42,1320.0,0.0145029844581217,0.018897426286133497,0.0500330924987793
loco_log_variant,capacity_matched_deepsets,42,1380.0,0.014091667489729065,0.018538443343890394,0.048997342586517334
loco_log_variant,capacity_matched_deepsets,42,1440.0,0.014070308510807978,0.01882824758662126,0.04811936616897583
loco_log_variant,capacity_matched_deepsets,42,1500.0,0.015198173730269722,0.019948328821930608,0.0496976375579834
loco_log_variant,capacity_matched_deepsets,42,1560.0,0.01436755277108455,0.019300248044448454,0.052157819271087646
loco_log_variant,capacity_matched_deepsets,42,1620.0,0.01454994363197382,0.019275857259236275,0.05206567049026489
loco_log_variant,capacity_matched_deepsets,42,1680.0,0.014071883066840794,0.01884853558101994,0.05330103635787964
loco_log_variant,capacity_matched_deepsets,42,1740.0,0.013886588207189587,0.01914792554778817,0.052050650119781494
loco_log_variant,capacity_matched_deepsets,42,1800.0,0.014456950452016748,0.019453673968979884,0.05591917037963867
loco_log_variant,capacity_matched_deepsets,42,1860.0,0.014001376171042954,0.01884036561940212,0.05597364902496338
loco_log_variant,capacity_matched_deepsets,42,1920.0,0.013805398258610048,0.018677868580643478,0.06361556053161621
loco_log_variant,capacity_matched_deepsets,42,1980.0,0.013332083497358404,0.01770658401252784,0.06427443027496338
loco_log_variant,capacity_matched_deepsets,42,2040.0,0.0119604109853938,0.016566238944735235,0.05884087085723877
loco_log_variant,capacity_matched_deepsets,42,2100.0,0.013214661483315454,0.0165190545509403,0.056365370750427246
loco_log_variant,capacity_matched_deepsets,42,2160.0,0.014136109339154285,0.01750445469216665,0.05701291561126709
loco_log_variant,capacity_matched_deepsets,42,2220.0,0.012610069111637447,0.016377686769461736,0.05346018075942993
loco_log_variant,capacity_matched_deepsets,42,2280.0,0.011457274249498394,0.015358676800453372,0.05461174249649048
loco_log_variant,capacity_matched_deepsets,42,2340.0,0.012807625251403753,0.016688452855357278,0.05176568031311035
loco_log_variant,capacity_matched_deepsets,42,2400.0,0.01397121686866318,0.018556945967089015,0.05643105506896973
loco_log_variant,capacity_matched_deepsets,42,2460.0,0.014852951942146688,0.019855666283405408,0.05957534909248352
loco_log_variant,capacity_matched_deepsets,42,2520.0,0.01418514884468438,0.01906907238935592,0.052042871713638306
loco_log_variant,capacity_matched_deepsets,42,2580.0,0.014580265173445578,0.01954345911688384,0.04687410593032837
loco_log_variant,capacity_matched_deepsets,42,2640.0,0.01403476260062577,0.018893659583125007,0.04994329810142517
loco_log_variant,capacity_matched_deepsets,42,2700.0,0.013717580532682115,0.017699152626370968,0.04493308067321777
loco_log_variant,capacity_matched_deepsets,42,2760.0,0.012583227882134741,0.016572530176714482,0.04379403591156006
loco_log_variant,capacity_matched_deepsets,42,2820.0,0.012634155704923298,0.016658169342928412,0.042783886194229126
loco_log_variant,capacity_matched_deepsets,42,2880.0,0.013328851430096489,0.017163060118906764,0.04135623574256897
loco_log_variant,capacity_matched_deepsets,42,2940.0,0.012188345517801203,0.01619374347885586,0.04117000102996826
loco_log_variant,capacity_matched_deepsets,42,3000.0,0.01167483472575744,0.015126135370839204,0.04363274574279785
loco_log_variant,capacity_matched_deepsets,42,3060.0,0.011849599633959757,0.015405001354002681,0.055441707372665405
loco_log_variant,capacity_matched_deepsets,42,3120.0,0.011920970743117125,0.015642714575139563,0.058481842279434204
loco_log_variant,capacity_matched_deepsets,42,3180.0,0.010875854958388685,0.014905029844196064,0.05775579810142517
loco_log_variant,capacity_matched_deepsets,42,3240.0,0.011759095717275488,0.015556836557383344,0.05243685841560364
loco_log_variant,capacity_matched_deepsets,42,3300.0,0.01209491200785598,0.01552456934742438,0.04553431272506714
loco_log_variant,capacity_matched_deepsets,42,3360.0,0.011862411349336955,0.015083489248863552,0.038863301277160645
loco_log_variant,capacity_matched_deepsets,42,3420.0,0.011875042602406356,0.015044040585676845,0.04180583357810974
loco_log_variant,capacity_matched_deepsets,42,3480.0,0.012019368452087476,0.01519843503253658,0.03662732243537903
loco_log_variant,capacity_matched_deepsets,42,3540.0,0.011879397697908722,0.01488696460845777,0.0369725227355957
loco_log_variant,capacity_matched_deepsets,42,3600.0,0.012210074118743449,0.015221389310818586,0.03584754467010498
loco_log_variant,capacity_matched_deepsets,43,0.0,0.002342148967411207,0.0023485895840928955,0.0
loco_log_variant,capacity_matched_deepsets,43,60.0,0.008347353209619936,0.019346110414763473,0.09616321325302124
loco_log_variant,capacity_matched_deepsets,43,120.0,0.006703119347060936,0.00910488774861968,0.04593050479888916
loco_log_variant,capacity_matched_deepsets,43,180.0,0.013430721517922222,0.01796157953570904,0.024812161922454834
loco_log_variant,capacity_matched_deepsets,43,240.0,0.02552053548287654,0.030629471943879185,0.05186295509338379
loco_log_variant,capacity_matched_deepsets,43,300.0,0.02905223594195601,0.03938829597619215,0.04550492763519287
loco_log_variant,capacity_matched_deepsets,43,360.0,0.018181241076925526,0.02883658659789336,0.04416757822036743
loco_log_variant,capacity_matched_deepsets,43,420.0,0.014057422029799309,0.01801407156871004,0.03653746843338013
loco_log_variant,capacity_matched_deepsets,43,480.0,0.012802625911823217,0.01634471094240672,0.032492876052856445
loco_log_variant,capacity_matched_deepsets,43,540.0,0.013672314692234648,0.01750693474610584,0.039258360862731934
loco_log_variant,capacity_matched_deepsets,43,600.0,0.014070932415948399,0.018315852482921363,0.033740460872650146
loco_log_variant,capacity_matched_deepsets,43,660.0,0.014709724896196007,0.01887178125382974,0.03437161445617676
loco_log_variant,capacity_matched_deepsets,43,720.0,0.015250517838243126,0.019018340348682928,0.029624342918395996
loco_log_variant,capacity_matched_deepsets,43,780.0,0.014594214118045309,0.018450878787982853,0.03157055377960205
loco_log_variant,capacity_matched_deepsets,43,840.0,0.013494913128839024,0.017541229153050553,0.0312877893447876
loco_log_variant,capacity_matched_deepsets,43,900.0,0.013580465230388918,0.0173560408917556,0.030465900897979736
loco_log_variant,capacity_matched_deepsets,43,960.0,0.012892057930213818,0.01631310758210747,0.0319751501083374
loco_log_variant,capacity_matched_deepsets,43,1020.0,0.012223183244898699,0.015635487508863778,0.02888035774230957
loco_log_variant,capacity_matched_deepsets,43,1080.0,0.010868633570878403,0.014394378334702312,0.024461448192596436
loco_log_variant,capacity_matched_deepsets,43,1140.0,0.010067232277082361,0.014097694899766363,0.039713382720947266
loco_log_variant,capacity_matched_deepsets,43,1200.0,0.011665393044983131,0.015124895931399169,0.030627191066741943
loco_log_variant,capacity_matched_deepsets,43,1260.0,0.012273320685262266,0.015664892001049032,0.037189364433288574
