protocol,model,seed,stratum,group,case_count,equal_case_MAE,equal_case_RMSE,mean_case_RMSE,R2_pooled,maximum_positive_error,maximum_absolute_error,case_time_positive_error_q95,case_time_positive_error_q99,per_case_MAE_q50,per_case_MAE_q90,per_case_MAE_q95,per_case_MAE_q99,per_case_max_positive_error_q50,per_case_max_positive_error_q90,per_case_max_positive_error_q95,per_case_max_positive_error_q99
loco_astm_e119,capacity_matched_deepsets,42,fire_family,astm_e119,95,0.008294730593640812,0.01128799730026106,0.010936995013949473,0.9981036706106994,0.07237929105758667,0.07972782850265503,0.019361561536788946,0.0362292456626893,0.008173586648018634,0.011361641925377926,0.012808366296965568,0.014384622689886172,0.026243925094604492,0.048817777633666994,0.054480844736099224,0.07108694076538086
loco_astm_e119,capacity_matched_deepsets,42,crack_count,1,8,0.009627790060505027,0.012421051827005985,0.012098436588911042,0.9976640861756848,0.050318777561187744,0.050318777561187744,0.01725910007953643,0.03566193759441373,0.009378899499529698,0.01250587684087089,0.013265312111890706,0.013872860328706561,0.028540760278701782,0.03805514574050903,0.04418696165084838,0.04909241437911987
loco_astm_e119,capacity_matched_deepsets,42,crack_count,10,3,0.006847499620393326,0.011005382644019727,0.010894851824724222,0.9982252955409371,0.052094340324401855,0.0578838586807251,0.019254377484321603,0.0404950642585755,0.006321202841449956,0.00859360354112797,0.008877653628587723,0.009104893698555525,0.04795879125595093,0.05126723051071167,0.05168078541755676,0.052011629343032835
loco_astm_e119,capacity_matched_deepsets,42,crack_count,11,6,0.009170697696629117,0.012920348240345736,0.012560437661711573,0.9975748753492062,0.060654520988464355,0.060654520988464355,0.024212568998336792,0.04541858136653901,0.008550968662392897,0.012644345276668422,0.01325676006982561,0.01374669190435136,0.04228934645652771,0.05525684356689453,0.05795568227767944,0.06011475324630738
loco_astm_e119,capacity_matched_deepsets,42,crack_count,12,7,0.009535243704182203,0.013576107254073535,0.013225400288408504,0.9973225103937575,0.07237929105758667,0.07237929105758667,0.021451157331466675,0.04683405280113223,0.009784830886809552,0.011736269637209472,0.012236935938479469,0.01263746897949547,0.02466261386871338,0.0669222116470337,0.06965075135231018,0.07183358311653137
loco_astm_e119,capacity_matched_deepsets,42,crack_count,13,2,0.009819778629013749,0.013302199818304892,0.01323151652316576,0.9973684857807441,0.07100445032119751,0.07100445032119751,0.01793897747993465,0.047898485064506495,0.009819778629013749,0.010181164521662915,0.010226337758244062,0.010262476347508978,0.059960514307022095,0.06879566311836242,0.06990005671977997,0.070783571600914
loco_astm_e119,capacity_matched_deepsets,42,crack_count,14,2,0.00923342886762541,0.011517178578489762,0.011443970475438275,0.9981691052193052,0.04358553886413574,0.04358553886413574,0.01777565032243728,0.03023173391818998,0.00923342886762541,0.010826154334134743,0.01102524501744841,0.011184517564099343,0.037215471267700195,0.04231152534484863,0.04294853210449219,0.043458137512207035
loco_astm_e119,capacity_matched_deepsets,42,crack_count,2,5,0.006742472152729504,0.009053362523380112,0.0089752931830536,0.9987700107132733,0.02996218204498291,0.02996218204498291,0.013755434751510632,0.02290875434875487,0.006590570216296149,0.007671015599711997,0.007900904277797605,0.008084815220266092,0.02293732762336731,0.027538251876831055,0.02875021696090698,0.029719789028167725
loco_astm_e119,capacity_matched_deepsets,42,crack_count,3,14,0.008209961180769308,0.011027346376328016,0.010831311800262458,0.9981523050684876,0.04562699794769287,0.07972782850265503,0.018470951914787242,0.03301405787467959,0.008360582174824886,0.009702859562439997,0.009897278548508394,0.010180689385924183,0.02650517225265503,0.037385290861129766,0.04067625999450683,0.044636850357055655
loco_astm_e119,capacity_matched_deepsets,42,crack_count,4,8,0.008810250676374455,0.011469966706192719,0.011277458211929246,0.998020270788516,0.042806386947631836,0.042806386947631836,0.0226004660129547,0.036246121525764466,0.008781901514921031,0.010806646088107687,0.011186525048535378,0.01149042821687753,0.023948997259140015,0.038480916619300844,0.040643651783466336,0.04237383991479873
loco_astm_e119,capacity_matched_deepsets,42,crack_count,5,6,0.007083093798388549,0.008885298794798255,0.008660183790492878,0.9988083152720089,0.025636672973632812,0.025636672973632812,0.013078644871711731,0.021548657119274152,0.006268556367178432,0.00981589122751697,0.00986001239020805,0.009895309320360911,0.0197809636592865,0.025386810302734375,0.025511741638183594,0.025611686706542968
