protocol,model,seed,time_s,case_MAE,case_RMSE,maximum_overprediction
lcro_9_15,capacity_matched_deepsets,42,0.0,0.001966219056736339,0.001967476635146541,0.0
lcro_9_15,capacity_matched_deepsets,42,60.0,0.012938601049509916,0.021424587172944033,0.09394669532775879
lcro_9_15,capacity_matched_deepsets,42,120.0,0.004868100312623111,0.006398390346352685,0.023216068744659424
lcro_9_15,capacity_matched_deepsets,42,180.0,0.032720453359863975,0.04853151930543466,0.04217088222503662
lcro_9_15,capacity_matched_deepsets,42,240.0,0.011112615466117859,0.016764731050344133,0.04729586839675903
lcro_9_15,capacity_matched_deepsets,42,300.0,0.012387972437974178,0.018682767602767398,0.024650275707244873
lcro_9_15,capacity_matched_deepsets,42,360.0,0.012914535674181852,0.019579769658328937,0.02754974365234375
lcro_9_15,capacity_matched_deepsets,42,420.0,0.011401963956428297,0.01726880562364308,0.08334380388259888
lcro_9_15,capacity_matched_deepsets,42,480.0,0.010627549254533016,0.01432569226249143,0.039149463176727295
lcro_9_15,capacity_matched_deepsets,42,540.0,0.00963462663419319,0.01492929847878638,0.0792313814163208
lcro_9_15,capacity_matched_deepsets,42,600.0,0.009743159467523748,0.014432288890624135,0.05197960138320923
lcro_9_15,capacity_matched_deepsets,42,660.0,0.012049603191289034,0.018670174837243265,0.06501394510269165
lcro_9_15,capacity_matched_deepsets,42,720.0,0.011176093396815386,0.01591535432929899,0.050282299518585205
lcro_9_15,capacity_matched_deepsets,42,780.0,0.011740621630892609,0.0174801404825107,0.05576056241989136
lcro_9_15,capacity_matched_deepsets,42,840.0,0.011946994924184048,0.01693444712834678,0.06160503625869751
lcro_9_15,capacity_matched_deepsets,42,900.0,0.010948585064122171,0.015400880181652109,0.05324512720108032
lcro_9_15,capacity_matched_deepsets,42,960.0,0.01060993495312604,0.014982813151001587,0.05559450387954712
lcro_9_15,capacity_matched_deepsets,42,1020.0,0.00911099181482286,0.01309362813279882,0.049449920654296875
lcro_9_15,capacity_matched_deepsets,42,1080.0,0.009740141305056486,0.01374714508348454,0.051159292459487915
lcro_9_15,capacity_matched_deepsets,42,1140.0,0.009415065023032103,0.013430635120686324,0.05445319414138794
lcro_9_15,capacity_matched_deepsets,42,1200.0,0.009590085595846176,0.013458004665088136,0.05398052930831909
lcro_9_15,capacity_matched_deepsets,42,1260.0,0.009927338497205214,0.01390158059857321,0.047225892543792725
lcro_9_15,capacity_matched_deepsets,42,1320.0,0.01049388459686077,0.014209361955257361,0.04580813646316528
lcro_9_15,capacity_matched_deepsets,42,1380.0,0.00998527951764338,0.013521522855632373,0.046235084533691406
lcro_9_15,capacity_matched_deepsets,42,1440.0,0.010578505525534803,0.014622387529192805,0.046459734439849854
lcro_9_15,capacity_matched_deepsets,42,1500.0,0.010343015024607832,0.014319668374232647,0.047647178173065186
lcro_9_15,capacity_matched_deepsets,42,1560.0,0.01074747300960801,0.01519321320425828,0.050577402114868164
lcro_9_15,capacity_matched_deepsets,42,1620.0,0.010573000675349525,0.01463255858333409,0.048914432525634766
lcro_9_15,capacity_matched_deepsets,42,1680.0,0.01103348189005346,0.015033467841442256,0.051638245582580566
lcro_9_15,capacity_matched_deepsets,42,1740.0,0.010839978402311152,0.015205839027559086,0.05623355507850647
lcro_9_15,capacity_matched_deepsets,42,1800.0,0.011110782453959639,0.01564678423104156,0.0585961639881134
lcro_9_15,capacity_matched_deepsets,42,1860.0,0.011492730485218944,0.015832169993298978,0.059332460165023804
lcro_9_15,capacity_matched_deepsets,42,1920.0,0.011495540652311209,0.015994033306046568,0.058302462100982666
lcro_9_15,capacity_matched_deepsets,42,1980.0,0.011322203035833258,0.015923835415069032,0.06002157926559448
lcro_9_15,capacity_matched_deepsets,42,2040.0,0.011477303437211296,0.016052128896455693,0.06258314847946167
lcro_9_15,capacity_matched_deepsets,42,2100.0,0.011121621750520937,0.01568627696594379,0.06471395492553711
lcro_9_15,capacity_matched_deepsets,42,2160.0,0.011342306056934776,0.01595791541673667,0.06867939233779907
