protocol,contrast,metric,baseline,candidate,effect,ci95_low,ci95_high,status,paired_seed_count,valid_bootstrap,bootstrap_repetitions
lcro_9_15,attention_vs_matched_set,final_MAE,capacity_matched_deepsets,set_attention,0.000492811622098091,-0.0013487303000169256,0.0024979593434060646,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,final_bias,capacity_matched_deepsets,set_attention,-0.0006290750733266262,-0.00412691666910453,0.0030678447086547466,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,time_average_MAE,capacity_matched_deepsets,set_attention,5.604811055077118e-05,-0.0007175844009199011,0.0008429927621324716,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,time_average_bias,capacity_matched_deepsets,set_attention,-0.0001389180374628087,-0.0025219642590837733,0.0022118075987094207,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,q0.8_recall,capacity_matched_deepsets,set_attention,0.0008849557522123686,0.0,0.005150214592274499,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,q0.8_false_positive_rate,capacity_matched_deepsets,set_attention,0.0,0.0,0.0,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,q0.8_balanced_accuracy,capacity_matched_deepsets,set_attention,0.0004424778761062953,0.0,0.0025751072961373023,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,q0.8_conditional_timing_MAE_s,capacity_matched_deepsets,set_attention,-0.9871386430678442,-2.8789785524420224,1.27241975210552,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,q0.8_conditional_timing_median_abs_s,capacity_matched_deepsets,set_attention,0.0,-36.0,24.0,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,q0.8_conditional_timing_bias_s,capacity_matched_deepsets,set_attention,0.01958702064897011,-4.197149693075745,5.693478260869562,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,q0.6_recall,capacity_matched_deepsets,set_attention,-0.0009132420091324533,-0.005454545454545273,0.0,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,q0.6_false_positive_rate,capacity_matched_deepsets,set_attention,0.0,0.0,0.0,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,q0.6_balanced_accuracy,capacity_matched_deepsets,set_attention,-0.0004566210045663377,-0.0027272727272726893,0.0,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,q0.6_conditional_timing_MAE_s,capacity_matched_deepsets,set_attention,-0.13045117506597848,-5.004850210878739,4.178833420201957,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,q0.6_conditional_timing_median_abs_s,capacity_matched_deepsets,set_attention,0.0,-36.0,36.0,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,q0.6_conditional_timing_bias_s,capacity_matched_deepsets,set_attention,-8.139499811486738,-20.20561252023745,4.043557534322644,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,final_spearman,capacity_matched_deepsets,set_attention,0.0007303880497632198,-0.000844850559375404,0.0027319688794546207,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,final_equal_family_spearman,capacity_matched_deepsets,set_attention,-0.00017903141237551878,-0.05783760325441038,0.05598421657714512,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,final_pairwise_order_agreement,capacity_matched_deepsets,set_attention,0.001350087668030353,-0.002015859552179608,0.004888953064407854,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,final_equal_family_pairwise_order_agreement,capacity_matched_deepsets,set_attention,-0.0005366269560641568,-0.024076411587160996,0.023286290608316215,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,time_average_spearman,capacity_matched_deepsets,set_attention,0.0005756154994022156,-0.0015119890056434187,0.0030652989977550723,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,time_average_equal_family_spearman,capacity_matched_deepsets,set_attention,0.00035419486103005493,-0.055952656707906,0.052012244077410445,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,time_average_pairwise_order_agreement,capacity_matched_deepsets,set_attention,0.0012916423144361255,-0.0023255493827967683,0.005266041362694121,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_matched_set,time_average_equal_family_pairwise_order_agreement,capacity_matched_deepsets,set_attention,0.0016543737285424909,-0.02421738059054155,0.02512533985235063,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,final_MAE,gnn,set_attention,-0.00025576268971869154,-0.0018268834857383019,0.001386681357504463,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,final_bias,gnn,set_attention,0.0012062666711933692,-0.0028210065317001536,0.005681256079291359,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,time_average_MAE,gnn,set_attention,-0.0007903143985789601,-0.0014560203188165941,-8.465086873632649e-05,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,time_average_bias,gnn,set_attention,0.001499598344195293,-0.0009811244315515973,0.005075451316882269,ESTIMATED,5,1000,1000
