protocol,model,seed,sample_id,geometry_id,fire_family,crack_count,source_batch,legacy_final_id,flat_response,MAE,RMSE,maximum_overprediction
loco_smoldering,fire_only,42,b005_0710,892938cd46c7fcdf67d542aa710c7e9c83a419897d08a396814949dba8fed7da,smoldering,8,batch_005,,True,0.0038355569370457383,0.004168507076437514,0.0
loco_smoldering,fire_only,42,b005_0711,8ef58bede46f6abda511e8d32019da56d4fe638627907c6215533b8024e9951d,smoldering,15,batch_005,,True,0.004382142278014637,0.005253307789150882,0.0
loco_smoldering,fire_only,42,b005_0712,47cd7a984a481433e42b35c5a96bae7897eb2c24021c098666d61e31cd766aad,smoldering,9,batch_005,,True,0.0034207291290408275,0.003522888797194747,0.0
loco_smoldering,fire_only,42,b005_0713,520e1c200686a004b7d8fdb39da1b05aec0c408088997e77a418f2b9af259985,smoldering,13,batch_005,,True,0.0033484707113172188,0.0034299426782806387,0.0
loco_smoldering,fire_only,42,b005_0714,a9d9386b6613a131e210bffd6486aa9038245c0ddd9298cf51f8fdc31da20ff0,smoldering,3,batch_005,,True,0.0035610951361108997,0.003720293799028995,0.0
loco_smoldering,fire_only,42,b005_0715,feb7cf361063b069ca22c18aa863c59c8254286c1964a869934c0b0b88945663,smoldering,15,batch_005,sample_0900,False,0.03672054751974638,0.08759568155520578,0.0
loco_smoldering,fire_only,42,b005_0716,45b14acd33f94ebd6c898030406f8499ad56be11be000a055621a9f297bb2d45,smoldering,4,batch_005,,True,0.003962099552154541,0.004387539122002242,0.0
loco_smoldering,fire_only,42,b005_0717,cf1da417ae9a30c6605b8065599213df716d63902303c333a2f33bfe4618567e,smoldering,6,batch_005,,True,0.00528600567676982,0.007543562156259263,0.0
loco_smoldering,fire_only,42,b005_0718,4f4a8a334d6c30eddd9a6171a3348f4eac42257ba43f21cece98eea47503d53c,smoldering,11,batch_005,,True,0.0032260466794498633,0.0032662944195708593,0.0
loco_smoldering,fire_only,42,b005_0719,9562324417a2c41ef8c349c8f919e6357adba4c253b9e1b4234e8e9a88336444,smoldering,5,batch_005,,True,0.006722440485094414,0.011841526727533918,0.0
