protocol,model,seed,time_s,case_MAE,case_RMSE,maximum_overprediction
loco_iso834,fire_only,42,0,0.002261042594909668,0.002261042594909668,0.0
loco_iso834,fire_only,42,60,0.006539236895645721,0.008981390065050068,0.029937148094177246
loco_iso834,fire_only,42,120,0.0061254554157015645,0.007499501519471144,0.012100160121917725
loco_iso834,fire_only,42,180,0.03047717636144614,0.03513228030329394,0.063265860080719
loco_iso834,fire_only,42,240,0.01429021924356871,0.017625961448543025,0.042149364948272705
loco_iso834,fire_only,42,300,0.014593627256683157,0.017926879553999648,0.04318720102310181
loco_iso834,fire_only,42,360,0.01439180630671827,0.01771867988858714,0.04261702299118042
loco_iso834,fire_only,42,420,0.013051629443711873,0.015677778701593925,0.03912395238876343
loco_iso834,fire_only,42,480,0.01154707730570926,0.014306616465288486,0.041375160217285156
loco_iso834,fire_only,42,540,0.01211583388002613,0.015339025981186352,0.04742556810379028
loco_iso834,fire_only,42,600,0.015265865039221848,0.018502324839683497,0.060012996196746826
loco_iso834,fire_only,42,660,0.01805291711529599,0.022042405463085554,0.07234537601470947
loco_iso834,fire_only,42,720,0.02087472322620923,0.025604743970769353,0.05451148748397827
loco_iso834,fire_only,42,780,0.021487360890907577,0.0262714018710735,0.05832701921463013
loco_iso834,fire_only,42,840,0.020882479374921773,0.025594146071292255,0.06547868251800537
loco_iso834,fire_only,42,900,0.020740951541103895,0.02521580213805002,0.05961143970489502
loco_iso834,fire_only,42,960,0.01579905386212506,0.020168892244934282,0.0436708927154541
loco_iso834,fire_only,42,1020,0.01189072920551783,0.014729722446247352,0.04030415415763855
loco_iso834,fire_only,42,1080,0.010093140639836275,0.01276401962953888,0.042630523443222046
loco_iso834,fire_only,42,1140,0.00989330833471274,0.0126447415445014,0.040899842977523804
loco_iso834,fire_only,42,1200,0.009696635075762301,0.012327060974479616,0.03875640034675598
loco_iso834,fire_only,42,1260,0.01132645901245407,0.014204795099639251,0.040610045194625854
loco_iso834,fire_only,42,1320,0.011924159489100493,0.014607731154585335,0.04010602831840515
loco_iso834,fire_only,42,1380,0.012239806825601602,0.014817644555997957,0.04589465260505676
loco_iso834,fire_only,42,1440,0.012550385692451574,0.015737126425672272,0.04433286190032959
loco_iso834,fire_only,42,1500,0.012777142886874041,0.016158763505273392,0.04424363374710083
loco_iso834,fire_only,42,1560,0.013525457699087601,0.01688899541537714,0.049582839012145996
loco_iso834,fire_only,42,1620,0.01355223848095423,0.016808811298613117,0.04897633194923401
loco_iso834,fire_only,42,1680,0.012791128852699377,0.016494530118831115,0.048617422580718994
loco_iso834,fire_only,42,1740,0.013378670887102056,0.01688844301590225,0.04792162775993347
loco_iso834,fire_only,42,1800,0.013651702222944815,0.01719183970806606,0.04576072096824646
