protocol,model,seed,rule,same_trained_checkpoint,refitting,checkpoint_sha256,directed_edge_total,mean_abs_prediction_change,MAE_change_vs_complete,equal_case_MAE,equal_case_RMSE,mean_case_RMSE,R2_pooled,maximum_positive_error,maximum_absolute_error,case_time_positive_error_q95,case_time_positive_error_q99,per_case_MAE_q50,per_case_MAE_q90,per_case_MAE_q95,per_case_MAE_q99,per_case_max_positive_error_q50,per_case_max_positive_error_q90,per_case_max_positive_error_q95,per_case_max_positive_error_q99
loco_iso834,gnn,42,radius,True,False,1c299f7161b1e956bd6928ded83967e65c161b72abe46daaf4fc4e1cb0af724f,2578,0.00293789547868073,0.0005705458059687418,0.00947431352435553,0.012115201425271976,0.01174443075081704,0.997804291254119,0.06131654977798462,0.07980650663375854,0.019514074921607966,0.031515254378318765,0.008741045950866135,0.013673844090739235,0.015158943670084244,0.018532738429112523,0.028357863426208496,0.046098929643630986,0.04922806918621063,0.05709425985813144
loco_iso834,gnn,42,symmetric_knn,True,False,1c299f7161b1e956bd6928ded83967e65c161b72abe46daaf4fc4e1cb0af724f,2774,0.0016979135107249022,0.0003167245263385691,0.009220492244725357,0.011853822664367202,0.011407843530213149,0.9978980116469679,0.05872398614883423,0.08597981929779053,0.018317091464996327,0.030275192856788626,0.008442771514175367,0.013892501702562714,0.016279340767469563,0.01808730387296834,0.026127323508262634,0.0431862473487854,0.04766076505184174,0.056278682351112386
loco_iso834,gnn,43,radius,True,False,c44ef2a36097f472c7fc0cda8e095a6c083f03503ee422d411e8f0b17c48ca8a,2578,0.0036273710429668427,0.0008127052595127311,0.008949360438580209,0.011683762074014385,0.011274744423121034,0.997957891266549,0.07084816694259644,0.077919602394104,0.01637285351753234,0.028136009573936447,0.008378976559052703,0.013441052984018795,0.014330485905902307,0.01694293110768816,0.02474665641784668,0.03927029371261597,0.04357612133026123,0.04870757341384889
loco_iso834,gnn,43,symmetric_knn,True,False,c44ef2a36097f472c7fc0cda8e095a6c083f03503ee422d411e8f0b17c48ca8a,2774,0.0018921729642897844,0.0003891333861886833,0.00852578856525616,0.011235592538924354,0.010806417098200424,0.9981115503255581,0.06558990478515625,0.1020098328590393,0.0159217819571495,0.026475904583930777,0.007667677690748309,0.012752366224761875,0.013965424293743783,0.016257229151784396,0.023035243153572083,0.03675764799118043,0.041919681429862986,0.054553081393241915
loco_iso834,gnn,44,radius,True,False,4c4e0e26ecd8ca006d2974954ea48e290b618be02d4fd6bbbd77a9a167c77283,2578,0.0030179305467754602,0.0005172719163570837,0.008725632712999476,0.011455508123860755,0.011085893787952241,0.9980369011485526,0.06485944986343384,0.0717056393623352,0.017519918829202653,0.028538168370723687,0.008158295644355603,0.012341183246892009,0.013568940838096573,0.018074662169349977,0.02598462998867035,0.041220742464065555,0.04655992984771729,0.06067241609096531
loco_iso834,gnn,44,symmetric_knn,True,False,4c4e0e26ecd8ca006d2974954ea48e290b618be02d4fd6bbbd77a9a167c77283,2774,0.00181462278123945,0.0003299525710687423,0.008538313367711135,0.011239429916771213,0.010848256756211427,0.9981102601519548,0.06879734992980957,0.07502377033233643,0.017339374870061867,0.028383824527263606,0.007794355973601341,0.012255967915302418,0.013193242251873018,0.018634223226518906,0.025066807866096497,0.03987224102020265,0.047488027811050416,0.060638821125030586
loco_iso834,gnn,45,radius,True,False,572e14caf46f6bcd41097e367dc2dc6ad79e34b945f6ebccd4fa3b3782d9601d,2578,0.0031861490570008755,0.0003991576561383058,0.008392559131752358,0.011069165947737773,0.010663084673363911,0.9981670810957047,0.05199044942855835,0.08303612470626831,0.018510812520980836,0.029605327248573246,0.007821602349887128,0.012003555063341489,0.014039850967829344,0.01721033104374761,0.025739431381225586,0.03959820866584778,0.04325407147407532,0.048355265855789184
loco_iso834,gnn,45,symmetric_knn,True,False,572e14caf46f6bcd41097e367dc2dc6ad79e34b945f6ebccd4fa3b3782d9601d,2774,0.002095838775858283,0.00028029122509867603,0.008273692700712728,0.010972982802267318,0.010548006259863641,0.9981987962156496,0.055160701274871826,0.08850395679473877,0.017762815952301024,0.028909043073654175,0.007653072751203522,0.012408089943108014,0.013945111235389943,0.01670787054434664,0.024630486965179443,0.03834201097488404,0.0425485908985138,0.05217592120170594
loco_iso834,gnn,46,radius,True,False,0b07e452745287edb9dcf3e7c054c0d34763984e0f316d2e121fa80340b8493f,2578,0.0030124017503112555,-2.678388679056877e-05,0.008571355696980157,0.01146988043060643,0.010985114939325816,0.9980319721733133,0.05020105838775635,0.09027343988418579,0.01867224276065826,0.028411200940608953,0.008023483220671044,0.011428920124642184,0.013086543613892112,0.01705992126440416,0.0244559645652771,0.035962003469467166,0.0398991107940674,0.049401088953018195
loco_iso834,gnn,46,symmetric_knn,True,False,0b07e452745287edb9dcf3e7c054c0d34763984e0f316d2e121fa80340b8493f,2774,0.0015306068817153573,-0.00016637727877959543,0.00843176230499113,0.011300564890734496,0.010764477870634078,0.998089646402324,0.053080618381500244,0.09501928091049194,0.016993215680122374,0.02732152342796325,0.007863507193864368,0.011111345520762147,0.014260142253803428,0.017078482075670705,0.023733407258987427,0.03566328883171083,0.04018859267234803,0.04677740573883059
loco_iso834,gnn_zero_edge_features,42,radius,True,False,1149bf546929dab20c9862905470543970ba23c8d43192525b6b4f77099b8b2f,2578,0.0019647558219730854,0.00029747491201119816,0.008515034166237556,0.011316293368253696,0.010902753874313305,0.998084324922549,0.06297111511230469,0.07570499181747437,0.02125524580478668,0.03265023052692406,0.008031846253109761,0.011641861186897171,0.013484581975174735,0.01892959437592597,0.027726709842681885,0.04615038037300111,0.0488141268491745,0.0561878275871277
loco_iso834,gnn_zero_edge_features,42,symmetric_knn,True,False,1149bf546929dab20c9862905470543970ba23c8d43192525b6b4f77099b8b2f,2774,0.0007267803302966058,-1.88502827653432e-05,0.008198708971461015,0.010913568025640715,0.01052628224576336,0.9982182491556586,0.06093651056289673,0.08255177736282349,0.019246707111597056,0.03046623587608336,0.007816804359193708,0.010774966201088471,0.013064808273291009,0.01858558382594683,0.02509903907775879,0.044447159767150884,0.04839409291744232,0.05402974486351015
loco_iso834,gnn_zero_edge_features,43,radius,True,False,05ac9ce57b4c1a91aaa7e07872f7e3c19016d6e7e3b69bae2f8b34e3c88a5c63,2578,0.0021851558703929186,0.0002540861304542487,0.008724434602357065,0.011594190374849133,0.011198299257249675,0.997989082248198,0.05992424488067627,0.08566451072692871,0.021391212940216044,0.03313032984733576,0.00804841069535154,0.011850363181018442,0.01388539358912433,0.019257650658121864,0.027842402458190918,0.042909163236618045,0.04874649345874787,0.05639348924160006
loco_iso834,gnn_zero_edge_features,43,symmetric_knn,True,False,05ac9ce57b4c1a91aaa7e07872f7e3c19016d6e7e3b69bae2f8b34e3c88a5c63,2774,0.0011941648554056883,0.00012248344904940145,0.008592831920952218,0.011433590887057506,0.011005025727612725,0.9980444057555058,0.0603104829788208,0.08712202310562134,0.02054173350334167,0.03288600891828526,0.007805004899130493,0.01228877453163999,0.014347101573939206,0.01842204356718748,0.02682042121887207,0.042710918188095096,0.04735118746757509,0.0550640469789505
loco_iso834,gnn_zero_edge_features,44,radius,True,False,751a820091c06860fb031b68eec5dd0386b3e57e6e2a1fbecf78d7d9478d9427,2578,0.0021736235357820988,0.00012874231438192267,0.00835562015694809,0.0111219879685422,0.010693855715440738,0.9981495459914923,0.05494368076324463,0.08275502920150757,0.021294400840997676,0.03211781680583944,0.007904814250889371,0.011065461138477093,0.014064664537178693,0.01885114131464822,0.025781452655792236,0.03984469771385193,0.04360485970973969,0.05305705666542055
loco_iso834,gnn_zero_edge_features,44,symmetric_knn,True,False,751a820091c06860fb031b68eec5dd0386b3e57e6e2a1fbecf78d7d9478d9427,2774,0.0008997914264909923,-4.126610936688695e-05,0.00818561173319928,0.010846092882767973,0.01043194435336121,0.9982402130522197,0.05608409643173218,0.08855640888214111,0.01962860673666,0.03145852625370015,0.007797131375944028,0.010638427966442265,0.013183851595051957,0.018329714123831435,0.02427893877029419,0.039630460739135745,0.04313149303197861,0.05342819809913638
loco_iso834,gnn_zero_edge_features,45,radius,True,False,e5b83c5bd1536ca1ecc0b58f9016d29bab353a7d29c5b8f18d2160423fbe683f,2578,0.0020190482027828693,0.0002543434205392169,0.008640913847036864,0.011368702385312107,0.010938425694793651,0.9980665397464176,0.053203284740448,0.08371990919113159,0.02044499516487121,0.03053436338901518,0.007944331763953458,0.01240562810638889,0.014546623346624805,0.018739179962726903,0.02617889642715454,0.0420853853225708,0.045648580789566046,0.050722399950027475
loco_iso834,gnn_zero_edge_features,45,symmetric_knn,True,False,e5b83c5bd1536ca1ecc0b58f9016d29bab353a7d29c5b8f18d2160423fbe683f,2774,0.0009481091983616352,0.00019509168730209685,0.008581662113799744,0.011277567455511586,0.010859818213690744,0.9980974138953561,0.0530741810798645,0.08636224269866943,0.019483745098114007,0.03077186554670333,0.007927181596150162,0.011888541946889928,0.014117912410712637,0.018616421414447623,0.026070594787597656,0.0402391791343689,0.044344738125801086,0.05151627361774445
loco_iso834,gnn_zero_edge_features,46,radius,True,False,02150c3b38947285cd5ec39c560950b8987c532fca552d9c254545411e9e9808,2578,0.002316139405593276,7.1780927344757e-05,0.009055931887582244,0.011784066189050927,0.011374920923321104,0.9979226780979866,0.05830127000808716,0.08057337999343872,0.01903142035007476,0.029897890090942375,0.00847092728878631,0.012326946115640346,0.014255930935261686,0.019574045505313612,0.025451451539993286,0.040391731262207034,0.04535942971706391,0.05431975901126864
