protocol,contrast,metric,baseline,candidate,effect,ci95_low,ci95_high,status,paired_seed_count,valid_bootstrap,bootstrap_repetitions,effect_direction
loco_decay,graph_vs_capacity_matched,time_average_equal_family_pairwise_order_agreement,capacity_matched_deepsets,gnn,-0.002907711757269227,-0.01415733046937949,0.007752320824478707,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_decay,mean_vs_sum,final_MAE,gnn,gnn_mean,0.0029012644581035175,-0.0038293752278638097,0.009791165724132963,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_decay,mean_vs_sum,final_bias,gnn,gnn_mean,-0.0023342499295167162,-0.007351422559766642,0.0026317715087691242,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_decay,mean_vs_sum,time_average_MAE,gnn,gnn_mean,-0.00013599603741833687,-0.0020475043101060384,0.0015797235730892608,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_decay,mean_vs_sum,time_average_bias,gnn,gnn_mean,-0.0002932778590943961,-0.0021521721713294345,0.001295863788088676,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_decay,mean_vs_sum,q0.8_recall,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_decay,mean_vs_sum,q0.8_false_positive_rate,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_decay,mean_vs_sum,q0.8_balanced_accuracy,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_decay,mean_vs_sum,q0.8_conditional_timing_MAE_s,gnn,gnn_mean,1.168141592920355,-0.8495575221238933,3.398230088495575,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_decay,mean_vs_sum,q0.8_conditional_timing_median_abs_s,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_decay,mean_vs_sum,q0.8_conditional_timing_bias_s,gnn,gnn_mean,0.31858407079646067,-1.9115044247787605,2.442477876106194,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_decay,mean_vs_sum,q0.6_recall,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_decay,mean_vs_sum,q0.6_false_positive_rate,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_decay,mean_vs_sum,q0.6_balanced_accuracy,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_decay,mean_vs_sum,q0.6_conditional_timing_MAE_s,gnn,gnn_mean,-0.212389380530972,-2.9734513274336294,2.3362831858407063,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_decay,mean_vs_sum,q0.6_conditional_timing_median_abs_s,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_decay,mean_vs_sum,q0.6_conditional_timing_bias_s,gnn,gnn_mean,-2.973451327433629,-7.436283185840709,0.9557522123893805,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_decay,mean_vs_sum,final_spearman,gnn,gnn_mean,0.0007918025151374408,-0.006294009983361157,0.008371744452717057,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_decay,mean_vs_sum,final_equal_family_spearman,gnn,gnn_mean,0.0007918025151374408,-0.006294009983361157,0.008371744452717057,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_decay,mean_vs_sum,final_pairwise_order_agreement,gnn,gnn_mean,0.0020543615676357208,-0.006672571576661718,0.011288746999636114,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_decay,mean_vs_sum,final_equal_family_pairwise_order_agreement,gnn,gnn_mean,0.0020543615676357208,-0.006672571576661718,0.011288746999636114,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_decay,mean_vs_sum,time_average_spearman,gnn,gnn_mean,-0.002796260562911712,-0.010393812431483702,0.0048489825672696505,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_decay,mean_vs_sum,time_average_equal_family_spearman,gnn,gnn_mean,-0.002796260562911712,-0.010393812431483702,0.0048489825672696505,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_decay,mean_vs_sum,time_average_pairwise_order_agreement,gnn,gnn_mean,-0.0007585335018962525,-0.008662496680152069,0.007966889611725222,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_decay,mean_vs_sum,time_average_equal_family_pairwise_order_agreement,gnn,gnn_mean,-0.0007585335018962525,-0.008662496680152069,0.007966889611725222,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
