protocol,model,seed,time_s,case_MAE,case_RMSE,maximum_overprediction
loco_decay,fire_only,42,0,0.002302825450897217,0.002302825450897217,0.0
loco_decay,fire_only,42,60,0.011132112119050153,0.013593637093849453,0.028753161430358887
loco_decay,fire_only,42,120,0.005889614598940959,0.007475179419176028,0.018394052982330322
loco_decay,fire_only,42,180,0.03580514519615511,0.04562578859168104,0.05265873670578003
loco_decay,fire_only,42,240,0.017157072514559314,0.022704446652305,0.03605550527572632
loco_decay,fire_only,42,300,0.017041454272987568,0.0223911256690916,0.035864055156707764
loco_decay,fire_only,42,360,0.01675151881918443,0.02195798853048575,0.03556579351425171
loco_decay,fire_only,42,420,0.01268409522233811,0.015701390077828857,0.03207886219024658
loco_decay,fire_only,42,480,0.01066316387294668,0.013777884993915804,0.03984099626541138
loco_decay,fire_only,42,540,0.012045843411335903,0.015776922900932456,0.0551719069480896
loco_decay,fire_only,42,600,0.016693313037399696,0.02207822760805336,0.06851541996002197
loco_decay,fire_only,42,660,0.019733365130635488,0.024898114596803154,0.07049894332885742
loco_decay,fire_only,42,720,0.02181140564184273,0.026926895230421622,0.07142907381057739
loco_decay,fire_only,42,780,0.02439502488195369,0.029684244404190995,0.07750928401947021
loco_decay,fire_only,42,840,0.024308738982782956,0.029807406546651132,0.08247095346450806
loco_decay,fire_only,42,900,0.022626869973883166,0.027267693460398264,0.06894388794898987
loco_decay,fire_only,42,960,0.017106742721743288,0.021278340053102546,0.057169586420059204
loco_decay,fire_only,42,1020,0.011832110913453904,0.01503405300971671,0.04482617974281311
loco_decay,fire_only,42,1080,0.009628856867815542,0.012841255817436744,0.04376274347305298
loco_decay,fire_only,42,1140,0.009202463964445401,0.01184649694338766,0.03992420434951782
loco_decay,fire_only,42,1200,0.009179845584177337,0.011905591443623133,0.04401665925979614
loco_decay,fire_only,42,1260,0.009377124826465032,0.012068056166051954,0.04379197955131531
loco_decay,fire_only,42,1320,0.010969390120126505,0.013916002699286643,0.04636916518211365
loco_decay,fire_only,42,1380,0.011343495508210849,0.014435067545293154,0.048164963722229004
loco_decay,fire_only,42,1440,0.012715435924783218,0.015935717894235122,0.050467491149902344
loco_decay,fire_only,42,1500,0.013386238992741677,0.017069475985550434,0.05434545874595642
loco_decay,fire_only,42,1560,0.01381998014661063,0.017877260049230546,0.057141661643981934
loco_decay,fire_only,42,1620,0.014658955082429193,0.018638819723427336,0.05504855513572693
loco_decay,fire_only,42,1680,0.015379615853318072,0.019552850857694065,0.05392417311668396
loco_decay,fire_only,42,1740,0.01628973341621129,0.020266384162791324,0.057105958461761475
loco_decay,fire_only,42,1800,0.01706837051737625,0.020991407942781037,0.060642167925834656
loco_decay,fire_only,42,1860,0.016918310021932146,0.020765155557566025,0.06103503704071045
loco_decay,fire_only,42,1920,0.017337170190515772,0.021187792447041245,0.06180524826049805
loco_decay,fire_only,42,1980,0.017128091865936213,0.02062562646771656,0.05955401062965393
loco_decay,fire_only,42,2040,0.01590430894784168,0.019250895835690663,0.056656837463378906
loco_decay,fire_only,42,2100,0.014935469601006635,0.01855741680031273,0.05592530965805054
loco_decay,fire_only,42,2160,0.014332340618150424,0.018244255916174356,0.05569005012512207
loco_decay,fire_only,42,2220,0.013254517079454608,0.01716089608542015,0.051333531737327576
loco_decay,fire_only,42,2280,0.012591758133035846,0.01654110453205725,0.04982060194015503
loco_decay,fire_only,42,2340,0.011964533445054451,0.016141548045893857,0.0504472553730011
loco_decay,fire_only,42,2400,0.011834567890758008,0.016011005873741675,0.051939457654953
loco_decay,fire_only,42,2460,0.012010148536842482,0.015814810084909217,0.051541537046432495
loco_decay,fire_only,42,2520,0.011991565733884288,0.015789329083619914,0.0500345379114151
loco_decay,fire_only,42,2580,0.012211269245738477,0.01578527691377244,0.04784758388996124
loco_decay,fire_only,42,2640,0.01285911186606483,0.016353499526230046,0.04512356221675873
loco_decay,fire_only,42,2700,0.01258271306225684,0.016060947175267872,0.04253436625003815
loco_decay,fire_only,42,2760,0.012554931034029057,0.015999147780518162,0.04105916619300842
loco_decay,fire_only,42,2820,0.012575941869115408,0.016134262176334117,0.04119262099266052
loco_decay,fire_only,42,2880,0.013070135187786238,0.01656068323060239,0.04119819402694702
loco_decay,fire_only,42,2940,0.013464926552456038,0.016870960942617166,0.04122087359428406
loco_decay,fire_only,42,3000,0.01390565569158149,0.017347297635759398,0.041436225175857544
loco_decay,fire_only,42,3060,0.014354050291323028,0.017866309659166857,0.0416187047958374
loco_decay,fire_only,42,3120,0.014918185770511627,0.01849129345687809,0.041748106479644775
loco_decay,fire_only,42,3180,0.015229096784528377,0.018805045503214275,0.04184034466743469
loco_decay,fire_only,42,3240,0.0155264929068827,0.01912436769887426,0.041885823011398315
loco_decay,fire_only,42,3300,0.016093519145408564,0.019711963237017325,0.041892051696777344
loco_decay,fire_only,42,3360,0.016639753978336808,0.02039335031650896,0.041870713233947754
loco_decay,fire_only,42,3420,0.0171809946804975,0.020851955508701253,0.042003512382507324
loco_decay,fire_only,42,3480,0.01767739389849975,0.02134588746998349,0.04216226935386658
loco_decay,fire_only,42,3540,0.018015557224244142,0.02171172963438579,0.04232332110404968
loco_decay,fire_only,42,3600,0.018471698054170187,0.022109034973816565,0.042475491762161255
loco_decay,fire_only,43,0,0.002618730068206787,0.002618730068206787,0.0
loco_decay,fire_only,43,60,0.010677073909118113,0.013819638200141891,0.0298958420753479
loco_decay,fire_only,43,120,0.00548882189050185,0.006989730772467927,0.01730722188949585
loco_decay,fire_only,43,180,0.03688818954788478,0.04512791105920331,0.05590462684631348
loco_decay,fire_only,43,240,0.016860564198114176,0.021822606252092976,0.03916215896606445
loco_decay,fire_only,43,300,0.016716839465419804,0.02134998478381834,0.0397791862487793
loco_decay,fire_only,43,360,0.01643287871791198,0.020857512832627628,0.03988957405090332
loco_decay,fire_only,43,420,0.01216661191619603,0.01509244589737347,0.03507804870605469
loco_decay,fire_only,43,480,0.010270476868722291,0.01348131364461243,0.041356801986694336
loco_decay,fire_only,43,540,0.011652924318229202,0.015895292043994702,0.05778014659881592
loco_decay,fire_only,43,600,0.016870363623695036,0.022578489328510427,0.07111722230911255
loco_decay,fire_only,43,660,0.019949512144105626,0.025329846991892856,0.07287943363189697
loco_decay,fire_only,43,720,0.022225415284654736,0.027317890255529123,0.07380259037017822
loco_decay,fire_only,43,780,0.024652099187395214,0.029928429938814848,0.07963037490844727
loco_decay,fire_only,43,840,0.024551250238334182,0.03012237110666442,0.0837554931640625
loco_decay,fire_only,43,900,0.022676601874089874,0.027420857488145677,0.06997600197792053
loco_decay,fire_only,43,960,0.01725078235685298,0.021432862079960632,0.05801883339881897
loco_decay,fire_only,43,1020,0.012159086434187087,0.01558642888719763,0.04740270972251892
loco_decay,fire_only,43,1080,0.010043507128690196,0.013403821613468703,0.04496639966964722
loco_decay,fire_only,43,1140,0.009041639555872014,0.011611607495722976,0.03876274824142456
loco_decay,fire_only,43,1200,0.009321184284919131,0.012153700385872547,0.04529103636741638
loco_decay,fire_only,43,1260,0.009035316188778498,0.012162329443517856,0.0465083122253418
loco_decay,fire_only,43,1320,0.010458115719060981,0.013717088053388185,0.04873165488243103
loco_decay,fire_only,43,1380,0.010991706784847564,0.014341785592793057,0.049298495054244995
loco_decay,fire_only,43,1440,0.012372212863601415,0.015674598724563983,0.04998582601547241
loco_decay,fire_only,43,1500,0.012926576939304319,0.01654964220345583,0.05371981859207153
loco_decay,fire_only,43,1560,0.013671022337094873,0.017506982148638606,0.057440757751464844
loco_decay,fire_only,43,1620,0.01461841469317411,0.018289057869256185,0.056093811988830566
loco_decay,fire_only,43,1680,0.01497843861579895,0.018876250440292328,0.0552232563495636
loco_decay,fire_only,43,1740,0.01519050429352617,0.019119899899806614,0.058256447315216064
loco_decay,fire_only,43,1800,0.015749698982829543,0.019655766716373646,0.061270758509635925
loco_decay,fire_only,43,1860,0.015731391917287774,0.01955731816236531,0.06093278527259827
loco_decay,fire_only,43,1920,0.016336109126563622,0.020229629140510495,0.06255032122135162
loco_decay,fire_only,43,1980,0.016435211343047894,0.020085989159798895,0.06028544902801514
loco_decay,fire_only,43,2040,0.015431954269915555,0.018759456769205946,0.05758434534072876
loco_decay,fire_only,43,2100,0.014329938630087186,0.017895222741220997,0.056368738412857056
loco_decay,fire_only,43,2160,0.013443189780269049,0.01743709072633226,0.05513791739940643
loco_decay,fire_only,43,2220,0.012586026724460906,0.016453066353670234,0.04919113218784332
loco_decay,fire_only,43,2280,0.012117082434417926,0.015904505109810656,0.04549102485179901
loco_decay,fire_only,43,2340,0.011527239616993255,0.015701256184972052,0.044818028807640076
loco_decay,fire_only,43,2400,0.011434688109212218,0.015840566189786225,0.044709160923957825
loco_decay,fire_only,43,2460,0.011828254281947044,0.01605531985826247,0.04296502470970154
loco_decay,fire_only,43,2520,0.012062719965403059,0.016280735969995293,0.041899293661117554
loco_decay,fire_only,43,2580,0.012469319379435176,0.016411443264072588,0.04022498428821564
loco_decay,fire_only,43,2640,0.013094238870966751,0.017074169947877933,0.0388653427362442
loco_decay,fire_only,43,2700,0.013063004388745907,0.017044593517020066,0.038402363657951355
loco_decay,fire_only,43,2760,0.013214213921960476,0.0172412929571797,0.037809789180755615
loco_decay,fire_only,43,2820,0.013277059437426846,0.01738865322436135,0.03719988465309143
loco_decay,fire_only,43,2880,0.013709807290440112,0.017822494061959755,0.03545285761356354
loco_decay,fire_only,43,2940,0.014203153748427871,0.01827544789232324,0.034718722105026245
loco_decay,fire_only,43,3000,0.015036022438939693,0.01896645034671467,0.035854071378707886
loco_decay,fire_only,43,3060,0.015873248202610858,0.019822785836587278,0.036928534507751465
loco_decay,fire_only,43,3120,0.016791275842527372,0.020745980429734735,0.03855699300765991
loco_decay,fire_only,43,3180,0.017868239201803124,0.02153644755813477,0.04104641079902649
loco_decay,fire_only,43,3240,0.018849574293183013,0.022364760185858513,0.04322099685668945
loco_decay,fire_only,43,3300,0.019670158426846024,0.023157628813209027,0.0446266233921051
loco_decay,fire_only,43,3360,0.02005487654061444,0.023616022159227288,0.045530617237091064
loco_decay,fire_only,43,3420,0.020308437402796958,0.02376245808259382,0.046275168657302856
loco_decay,fire_only,43,3480,0.02051672504275246,0.02390132389482488,0.04693812131881714
loco_decay,fire_only,43,3540,0.020589945854338924,0.02397166145879894,0.04757791757583618
loco_decay,fire_only,43,3600,0.020754659861589954,0.024024657892201512,0.04823377728462219
loco_decay,fire_only,44,0,0.0024016499519348145,0.0024016499519348145,0.0
loco_decay,fire_only,44,60,0.011086268762571622,0.01361212578637891,0.028868257999420166
loco_decay,fire_only,44,120,0.00560430509854207,0.007148701639109144,0.017698287963867188
loco_decay,fire_only,44,180,0.0354144736728837,0.04589345684031582,0.051321446895599365
loco_decay,fire_only,44,240,0.016880259049677215,0.021592004675878296,0.04034769535064697
loco_decay,fire_only,44,300,0.016854499293639597,0.02197875410708709,0.037142395973205566
loco_decay,fire_only,44,360,0.016591239292009743,0.021630168584931192,0.03656625747680664
loco_decay,fire_only,44,420,0.012334030286400718,0.015269187174670644,0.03386831283569336
loco_decay,fire_only,44,480,0.01014496003631997,0.013395395906435159,0.042099177837371826
loco_decay,fire_only,44,540,0.011783568732506406,0.01578791506193169,0.05658566951751709
loco_decay,fire_only,44,600,0.016710210162981423,0.022186386687589835,0.06922924518585205
loco_decay,fire_only,44,660,0.019800111783289276,0.025025692061346985,0.07133936882019043
loco_decay,fire_only,44,720,0.022014296160335036,0.027115650733216107,0.07272219657897949
loco_decay,fire_only,44,780,0.02445580579538261,0.02974043383850745,0.07812809944152832
loco_decay,fire_only,44,840,0.024193176653532857,0.02966617390749615,0.0818144679069519
loco_decay,fire_only,44,900,0.022895833032321088,0.027894317500869948,0.07223954796791077
loco_decay,fire_only,44,960,0.017280906438827515,0.0214553507671767,0.05819043517112732
loco_decay,fire_only,44,1020,0.011888105257422524,0.01511173446145424,0.04539632797241211
loco_decay,fire_only,44,1080,0.009459603676753761,0.01258222855587424,0.043134331703186035
loco_decay,fire_only,44,1140,0.00904190302950091,0.011530113104780023,0.03812044858932495
loco_decay,fire_only,44,1200,0.009071634934011814,0.011758402880300032,0.042625248432159424
loco_decay,fire_only,44,1260,0.009229248340150951,0.012067352035640447,0.044668734073638916
loco_decay,fire_only,44,1320,0.01087846508068321,0.013896873812681365,0.0467868447303772
loco_decay,fire_only,44,1380,0.011415082532747657,0.014546653261788374,0.04736873507499695
loco_decay,fire_only,44,1440,0.012684148761023462,0.01585613488202579,0.04919514060020447
loco_decay,fire_only,44,1500,0.013891055784394256,0.017459014390703197,0.0544702410697937
loco_decay,fire_only,44,1560,0.014721013012185561,0.018640579827476182,0.05769014358520508
loco_decay,fire_only,44,1620,0.015412436649862644,0.019234464949602636,0.0551239550113678
loco_decay,fire_only,44,1680,0.01552970061259987,0.019482107462859458,0.05368804931640625
loco_decay,fire_only,44,1740,0.01614513386667302,0.019892666339313185,0.056661397218704224
loco_decay,fire_only,44,1800,0.016953601773861234,0.020703950274391196,0.06012697517871857
loco_decay,fire_only,44,1860,0.01730256982609234,0.021086053070638544,0.06057363748550415
loco_decay,fire_only,44,1920,0.018294062894002525,0.022143351251112563,0.061429113149642944
loco_decay,fire_only,44,1980,0.018317676882828232,0.02187160529915374,0.0593220591545105
loco_decay,fire_only,44,2040,0.01733696223360247,0.02060479636361456,0.057267218828201294
loco_decay,fire_only,44,2100,0.016151289101195548,0.01969918449773043,0.05616898834705353
loco_decay,fire_only,44,2160,0.01535157569214306,0.019286853615585044,0.0556240975856781
loco_decay,fire_only,44,2220,0.014421409078403911,0.018369196227046487,0.05009099841117859
loco_decay,fire_only,44,2280,0.013746713774394145,0.01775520614714021,0.04544660449028015
loco_decay,fire_only,44,2340,0.013037786942667665,0.017395964284114784,0.04515758156776428
loco_decay,fire_only,44,2400,0.012774539336694025,0.01737132183256109,0.045431241393089294
loco_decay,fire_only,44,2460,0.013040437503198606,0.01737051071298974,0.04312591254711151
loco_decay,fire_only,44,2520,0.013132275733272586,0.017504415860553374,0.044517725706100464
loco_decay,fire_only,44,2580,0.013465040025457871,0.017770203979929032,0.04319068789482117
loco_decay,fire_only,44,2640,0.014174522947421116,0.018521790801479948,0.04160633683204651
loco_decay,fire_only,44,2700,0.014156890324259225,0.018650345334650847,0.04058079421520233
loco_decay,fire_only,44,2760,0.01464310697222178,0.019228834741975658,0.04038524627685547
loco_decay,fire_only,44,2820,0.015462240418501659,0.020019141722856997,0.03963187336921692
loco_decay,fire_only,44,2880,0.016519611322246823,0.021212261313449526,0.03862293064594269
loco_decay,fire_only,44,2940,0.01765113257992584,0.022374623216648265,0.03684051334857941
loco_decay,fire_only,44,3000,0.01910382278461372,0.023828790829702722,0.03498208522796631
loco_decay,fire_only,44,3060,0.02025540687341606,0.0250711569465562,0.03304430842399597
loco_decay,fire_only,44,3120,0.021116456626790816,0.02603932570703195,0.030979886651039124
loco_decay,fire_only,44,3180,0.021632035155739405,0.026456120345627113,0.029645860195159912
loco_decay,fire_only,44,3240,0.02173104071247894,0.02661151155638218,0.03010234236717224
loco_decay,fire_only,44,3300,0.0219268857509689,0.026894611215045112,0.030648082494735718
loco_decay,fire_only,44,3360,0.02196273088982675,0.027045078708903835,0.03128141164779663
loco_decay,fire_only,44,3420,0.021823425670113184,0.026881175403660182,0.0319972038269043
loco_decay,fire_only,44,3480,0.02165644207095678,0.02669690222386284,0.03278988599777222
loco_decay,fire_only,44,3540,0.021318526724271016,0.026430273294228455,0.033653825521469116
loco_decay,fire_only,44,3600,0.02119555581459957,0.026253315441588605,0.034583836793899536
loco_decay,fire_only,45,0,0.0035793485894667363,0.00357934859580966,0.0
loco_decay,fire_only,45,60,0.010621763436140212,0.013853501774117495,0.030034780502319336
loco_decay,fire_only,45,120,0.0053892272763547645,0.006598039582552852,0.013218998908996582
loco_decay,fire_only,45,180,0.034793457626241496,0.04650637892345567,0.04877650737762451
loco_decay,fire_only,45,240,0.01701077423264495,0.021333167336491397,0.042617976665496826
loco_decay,fire_only,45,300,0.016751331565654382,0.021677287051751683,0.038249671459198
loco_decay,fire_only,45,360,0.016414072661273246,0.02098510185329723,0.03915286064147949
loco_decay,fire_only,45,420,0.012221542079891779,0.015144116838575925,0.03464698791503906
loco_decay,fire_only,45,480,0.010033164931609568,0.013344306016755549,0.04326331615447998
loco_decay,fire_only,45,540,0.011610616097408058,0.01610782332293079,0.05905771255493164
loco_decay,fire_only,45,600,0.01733379395662156,0.02326900591052057,0.073455810546875
