protocol,contrast,metric,baseline,candidate,effect,ci95_low,ci95_high,status,paired_seed_count,valid_bootstrap,bootstrap_repetitions,effect_direction
loco_smoldering,graph_vs_capacity_matched,time_average_pairwise_order_agreement,capacity_matched_deepsets,gnn,0.00019980019980025965,-0.006062768186807746,0.0061260142611261,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_smoldering,graph_vs_capacity_matched,time_average_equal_family_pairwise_order_agreement,capacity_matched_deepsets,gnn,0.00019980019980025965,-0.006062768186807746,0.0061260142611261,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_smoldering,mean_vs_sum,final_MAE,gnn,gnn_mean,-0.005974403607476614,-0.020688759610824968,0.0071973457102923084,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_smoldering,mean_vs_sum,final_bias,gnn,gnn_mean,0.005974403607476614,-0.00719734571029231,0.020688759610824968,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_smoldering,mean_vs_sum,time_average_MAE,gnn,gnn_mean,-0.0008474672997940032,-0.002541516820154455,0.0007975629435218696,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_smoldering,mean_vs_sum,time_average_bias,gnn,gnn_mean,0.0008474672997940032,-0.0007975629435218697,0.0025415168201544545,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_smoldering,mean_vs_sum,q0.8_recall,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,617,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_smoldering,mean_vs_sum,q0.8_false_positive_rate,gnn,gnn_mean,-0.029166666666666702,-0.11583288117200212,0.04124785223367698,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_smoldering,mean_vs_sum,q0.8_balanced_accuracy,gnn,gnn_mean,0.014583333333333393,-0.019916666666666825,0.053124999999999936,ESTIMATED,5,617,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_smoldering,mean_vs_sum,q0.8_conditional_timing_MAE_s,gnn,gnn_mean,-24.0,-120.0,72.0,ESTIMATED,5,617,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
