protocol,model,seed,rule,same_trained_checkpoint,refitting,checkpoint_sha256,directed_edge_total,mean_abs_prediction_change,MAE_change_vs_complete,equal_case_MAE,equal_case_RMSE,mean_case_RMSE,R2_pooled,maximum_positive_error,maximum_absolute_error,case_time_positive_error_q95,case_time_positive_error_q99,per_case_MAE_q50,per_case_MAE_q90,per_case_MAE_q95,per_case_MAE_q99,per_case_max_positive_error_q50,per_case_max_positive_error_q90,per_case_max_positive_error_q95,per_case_max_positive_error_q99
loco_smoldering,gnn,42,radius,True,False,004725f27172479399db9475d409e0c6af5d01aa9e6b97d6bc556063bf673821,3468,0.00046049404772929847,0.0003442101750962944,0.012231146692927472,0.03497545937193206,0.020781965108892814,-45.43519563530352,0.0,0.29144883155822754,0.0,0.0,0.006572158610234495,0.036364505916345324,0.04742088200616053,0.053972148113563274,0.0,0.0,0.0,0.0
loco_smoldering,gnn,42,symmetric_knn,True,False,004725f27172479399db9475d409e0c6af5d01aa9e6b97d6bc556063bf673821,2588,0.00039264990482479334,0.0003419938030246143,0.012228930320855792,0.03489596806065343,0.02072733994679196,-45.22436209479414,0.0,0.28868764638900757,0.0,0.0,0.006572158610234495,0.036554956827007365,0.046621835818056186,0.05380680537614652,0.0,0.0,0.0,0.0
loco_smoldering,gnn,43,radius,True,False,8cbaed0f072ef9a4ddc8f96f2937c6009914460092b1e8c3ae5b5bd63617738a,3468,0.0005468401359394193,0.0003486235983492184,0.012449198132212427,0.041571016450543063,0.023036302177592335,-64.59967868300322,0.0,0.30196094512939453,0.0,0.0,0.005134396865719654,0.04192551276722894,0.055075069529111224,0.06447681782675557,0.0,0.0,0.0,0.0
loco_smoldering,gnn,43,symmetric_knn,True,False,8cbaed0f072ef9a4ddc8f96f2937c6009914460092b1e8c3ae5b5bd63617738a,2588,0.00043422015733085573,0.000378056637878571,0.01247863117174178,0.041355491200313024,0.022966069958055713,-63.921237880759364,0.0,0.29646921157836914,0.0,0.0,0.005134396865719654,0.041830074591714846,0.05526437759399412,0.06488162912306226,0.0,0.0,0.0,0.0
loco_smoldering,gnn,44,radius,True,False,81285d9146500068da81c38a6024f33e4e0bc74eb1238806d05f167b932d7c0a,3468,0.00042838341323658824,0.00023750976188895677,0.010529281008338252,0.03884033991657869,0.020559465052074226,-56.26463133764862,0.0,0.3318086266517639,0.0,0.0,0.0043118195455582415,0.03784521114630778,0.04800075527097357,0.0533287438017422,0.0,0.0,0.0,0.0
loco_smoldering,gnn,44,symmetric_knn,True,False,81285d9146500068da81c38a6024f33e4e0bc74eb1238806d05f167b932d7c0a,2588,0.0003494737611617893,0.00010337010819262867,0.010395141354641924,0.03828531976642024,0.020222820662164256,-54.639725992228534,0.0,0.31366169452667236,0.0,0.0,0.0043118195455582415,0.03768807336932324,0.0470709738184194,0.053884021454170004,0.0,0.0,0.0,0.0
loco_smoldering,gnn,45,radius,True,False,36a370d8cfe1b55333c79b347412eaf4e5568fb8dddeabfe938cf50b480cbd2e,3468,0.0006934115081094205,0.00029585340124984455,0.013745834320929682,0.044410147980505056,0.02652193508296112,-73.86604063787784,0.0,0.31639373302459717,0.0,0.0,0.006146147602894267,0.043925070958059344,0.05340062028071919,0.05984453048862383,0.0,0.0,0.0,0.0
loco_smoldering,gnn,45,symmetric_knn,True,False,36a370d8cfe1b55333c79b347412eaf4e5568fb8dddeabfe938cf50b480cbd2e,2588,0.0004635798395611346,0.00023904284130223281,0.01368902376098207,0.043916753370157345,0.02634038575087095,-72.21176520157334,0.0,0.31639373302459717,0.0,0.0,0.006153620657373647,0.04289331612039785,0.052771989243929486,0.058766079613419696,0.0,0.0,0.0,0.0
loco_smoldering,gnn,46,radius,True,False,dd570f2dd001cd8cb1d240196b429fa7ed3212ea92137ff210f4718391ef863f,3468,0.000666360545437783,0.0005485430468130052,0.010835764737312147,0.03910811807346721,0.01971488911543163,-57.05695586685364,0.0,0.363284707069397,0.0,0.0,0.004906885936611988,0.0374776267614521,0.047934901909750006,0.05793423504125863,0.0,0.0,0.0,0.0
loco_smoldering,gnn,46,symmetric_knn,True,False,dd570f2dd001cd8cb1d240196b429fa7ed3212ea92137ff210f4718391ef863f,2588,0.0006039869622327387,0.0005461874293458992,0.01083340911984504,0.0388178510624361,0.019595922446715874,-56.19833721577419,0.0,0.363852858543396,0.0,0.0,0.005027424116603663,0.03637742898503289,0.04735192490405721,0.06035727008444352,0.0,0.0,0.0,0.0
loco_smoldering,gnn_zero_edge_features,42,radius,True,False,98521e49f9bf06658c4f47234adecd4a4f545004616e4b925a27be8b208b3ed4,3468,0.0002486496523488313,-2.470131518370229e-05,0.011982452986267385,0.038568103758686,0.021775170621698023,-55.46469657951523,0.0,0.291378915309906,0.0,0.0,0.005332119152194164,0.040351092424549054,0.050702347716347095,0.056585483199260184,0.0,0.0,0.0,0.0
loco_smoldering,gnn_zero_edge_features,42,symmetric_knn,True,False,98521e49f9bf06658c4f47234adecd4a4f545004616e4b925a27be8b208b3ed4,2588,0.0001753608521539718,-6.036547283193479e-05,0.011946788828619152,0.0383223397819862,0.021641825357644567,-54.747379755572766,0.0,0.28544116020202637,0.0,0.0,0.0052362807461472805,0.04004484610479388,0.05066371354900421,0.056037460350599345,0.0,0.0,0.0,0.0
