example,sample_id,model,seed,time_s,prediction
1,b005_0291,gnn,43,2820.0,0.2278423309326172
1,b005_0291,gnn,43,2880.0,0.22029520571231842
1,b005_0291,gnn,43,2940.0,0.21201729774475098
1,b005_0291,gnn,43,3000.0,0.2038460075855255
1,b005_0291,gnn,43,3060.0,0.1960609406232834
1,b005_0291,gnn,43,3120.0,0.1885543018579483
1,b005_0291,gnn,43,3180.0,0.18138614296913147
1,b005_0291,gnn,43,3240.0,0.1745731234550476
1,b005_0291,gnn,43,3300.0,0.16810034215450287
1,b005_0291,gnn,43,3360.0,0.1619504988193512
1,b005_0291,gnn,43,3420.0,0.15604665875434875
1,b005_0291,gnn,43,3480.0,0.14986830949783325
1,b005_0291,gnn,43,3540.0,0.14330264925956726
1,b005_0291,gnn,43,3600.0,0.13688674569129944
1,b005_0291,gnn,44,0.0,0.9980698227882385
1,b005_0291,gnn,44,60.0,0.998006284236908
1,b005_0291,gnn,44,120.0,0.9803978800773621
1,b005_0291,gnn,44,180.0,0.8098921179771423
1,b005_0291,gnn,44,240.0,0.7578437924385071
1,b005_0291,gnn,44,300.0,0.7518988847732544
1,b005_0291,gnn,44,360.0,0.7543888688087463
1,b005_0291,gnn,44,420.0,0.755524218082428
1,b005_0291,gnn,44,480.0,0.7536290884017944
1,b005_0291,gnn,44,540.0,0.7486569285392761
1,b005_0291,gnn,44,600.0,0.7399269342422485
1,b005_0291,gnn,44,660.0,0.7295196056365967
1,b005_0291,gnn,44,720.0,0.7172038555145264
1,b005_0291,gnn,44,780.0,0.7008638381958008
1,b005_0291,gnn,44,840.0,0.6854206323623657
1,b005_0291,gnn,44,900.0,0.6695351004600525
1,b005_0291,gnn,44,960.0,0.6515606641769409
1,b005_0291,gnn,44,1020.0,0.6312959790229797
1,b005_0291,gnn,44,1080.0,0.6066425442695618
1,b005_0291,gnn,44,1140.0,0.5804446935653687
1,b005_0291,gnn,44,1200.0,0.5527260899543762
1,b005_0291,gnn,44,1260.0,0.5252466797828674
1,b005_0291,gnn,44,1320.0,0.4994446933269501
1,b005_0291,gnn,44,1380.0,0.4763116240501404
1,b005_0291,gnn,44,1440.0,0.4561852812767029
1,b005_0291,gnn,44,1500.0,0.43876975774765015
1,b005_0291,gnn,44,1560.0,0.423938125371933
1,b005_0291,gnn,44,1620.0,0.4141157269477844
1,b005_0291,gnn,44,1680.0,0.4048384428024292
1,b005_0291,gnn,44,1740.0,0.39494848251342773
1,b005_0291,gnn,44,1800.0,0.38435739278793335
1,b005_0291,gnn,44,1860.0,0.37402263283729553
1,b005_0291,gnn,44,1920.0,0.36389774084091187
1,b005_0291,gnn,44,1980.0,0.35407137870788574
1,b005_0291,gnn,44,2040.0,0.344485342502594
1,b005_0291,gnn,44,2100.0,0.3351125121116638
1,b005_0291,gnn,44,2160.0,0.3259326219558716
1,b005_0291,gnn,44,2220.0,0.3168889880180359
1,b005_0291,gnn,44,2280.0,0.30801263451576233
1,b005_0291,gnn,44,2340.0,0.29942405223846436
1,b005_0291,gnn,44,2400.0,0.2902606129646301
1,b005_0291,gnn,44,2460.0,0.2807677686214447
1,b005_0291,gnn,44,2520.0,0.2716367840766907
1,b005_0291,gnn,44,2580.0,0.26215457916259766
1,b005_0291,gnn,44,2640.0,0.25250062346458435
1,b005_0291,gnn,44,2700.0,0.24301759898662567
1,b005_0291,gnn,44,2760.0,0.23373551666736603
1,b005_0291,gnn,44,2820.0,0.22477450966835022
1,b005_0291,gnn,44,2880.0,0.21605409681797028
1,b005_0291,gnn,44,2940.0,0.20749348402023315
1,b005_0291,gnn,44,3000.0,0.19911634922027588
1,b005_0291,gnn,44,3060.0,0.19107018411159515
1,b005_0291,gnn,44,3120.0,0.18337488174438477
1,b005_0291,gnn,44,3180.0,0.1761251538991928
1,b005_0291,gnn,44,3240.0,0.16950182616710663
1,b005_0291,gnn,44,3300.0,0.16328482329845428
1,b005_0291,gnn,44,3360.0,0.15738652646541595
1,b005_0291,gnn,44,3420.0,0.15185871720314026
1,b005_0291,gnn,44,3480.0,0.14653226733207703
1,b005_0291,gnn,44,3540.0,0.14139805734157562
1,b005_0291,gnn,44,3600.0,0.13645675778388977
1,b005_0291,gnn,45,0.0,0.9977831244468689
1,b005_0291,gnn,45,60.0,0.9965083003044128
1,b005_0291,gnn,45,120.0,0.9825635552406311
1,b005_0291,gnn,45,180.0,0.8200859427452087
1,b005_0291,gnn,45,240.0,0.7505504488945007
1,b005_0291,gnn,45,300.0,0.744553804397583
1,b005_0291,gnn,45,360.0,0.7453628778457642
1,b005_0291,gnn,45,420.0,0.7462540864944458
1,b005_0291,gnn,45,480.0,0.7457159757614136
1,b005_0291,gnn,45,540.0,0.7432221174240112
1,b005_0291,gnn,45,600.0,0.73514723777771
1,b005_0291,gnn,45,660.0,0.7215099930763245
1,b005_0291,gnn,45,720.0,0.7084793448448181
1,b005_0291,gnn,45,780.0,0.6969966292381287
1,b005_0291,gnn,45,840.0,0.6865965127944946
1,b005_0291,gnn,45,900.0,0.6720330119132996
1,b005_0291,gnn,45,960.0,0.654026985168457
1,b005_0291,gnn,45,1020.0,0.6333003640174866
1,b005_0291,gnn,45,1080.0,0.6117940545082092
1,b005_0291,gnn,45,1140.0,0.5889032483100891
1,b005_0291,gnn,45,1200.0,0.5630155801773071
1,b005_0291,gnn,45,1260.0,0.5316200256347656
1,b005_0291,gnn,45,1320.0,0.4976004362106323
1,b005_0291,gnn,45,1380.0,0.4682813584804535
1,b005_0291,gnn,45,1440.0,0.4475495219230652
1,b005_0291,gnn,45,1500.0,0.43155670166015625
1,b005_0291,gnn,45,1560.0,0.41873589158058167
1,b005_0291,gnn,45,1620.0,0.40806108713150024
1,b005_0291,gnn,45,1680.0,0.3988558351993561
1,b005_0291,gnn,45,1740.0,0.39064306020736694
1,b005_0291,gnn,45,1800.0,0.3823554515838623
1,b005_0291,gnn,45,1860.0,0.37408265471458435
1,b005_0291,gnn,45,1920.0,0.36544179916381836
1,b005_0291,gnn,45,1980.0,0.3552975654602051
1,b005_0291,gnn,45,2040.0,0.3455067574977875
1,b005_0291,gnn,45,2100.0,0.33603546023368835
1,b005_0291,gnn,45,2160.0,0.3268585205078125
1,b005_0291,gnn,45,2220.0,0.3179575800895691
1,b005_0291,gnn,45,2280.0,0.30931925773620605
1,b005_0291,gnn,45,2340.0,0.3009343445301056
1,b005_0291,gnn,45,2400.0,0.2927962839603424
1,b005_0291,gnn,45,2460.0,0.2834973633289337
1,b005_0291,gnn,45,2520.0,0.2735331654548645
1,b005_0291,gnn,45,2580.0,0.2637723684310913
1,b005_0291,gnn,45,2640.0,0.25390228629112244
1,b005_0291,gnn,45,2700.0,0.24442915618419647
1,b005_0291,gnn,45,2760.0,0.235352024435997
1,b005_0291,gnn,45,2820.0,0.22677983343601227
1,b005_0291,gnn,45,2880.0,0.21842120587825775
1,b005_0291,gnn,45,2940.0,0.21049335598945618
1,b005_0291,gnn,45,3000.0,0.20299449563026428
1,b005_0291,gnn,45,3060.0,0.19506320357322693
1,b005_0291,gnn,45,3120.0,0.18716944754123688
1,b005_0291,gnn,45,3180.0,0.17950484156608582
1,b005_0291,gnn,45,3240.0,0.172125905752182
1,b005_0291,gnn,45,3300.0,0.16506221890449524
1,b005_0291,gnn,45,3360.0,0.1582978218793869
1,b005_0291,gnn,45,3420.0,0.1515405923128128
1,b005_0291,gnn,45,3480.0,0.14522965252399445
1,b005_0291,gnn,45,3540.0,0.13925650715827942
1,b005_0291,gnn,45,3600.0,0.13361002504825592
1,b005_0291,gnn,46,0.0,0.9967269897460938
1,b005_0291,gnn,46,60.0,0.9963638186454773
1,b005_0291,gnn,46,120.0,0.9737564325332642
1,b005_0291,gnn,46,180.0,0.7980939745903015
1,b005_0291,gnn,46,240.0,0.7433853149414062
1,b005_0291,gnn,46,300.0,0.7376652359962463
1,b005_0291,gnn,46,360.0,0.740414559841156
1,b005_0291,gnn,46,420.0,0.7420212030410767
1,b005_0291,gnn,46,480.0,0.7412691116333008
1,b005_0291,gnn,46,540.0,0.7378392815589905
1,b005_0291,gnn,46,600.0,0.7324614524841309
1,b005_0291,gnn,46,660.0,0.7260100245475769
1,b005_0291,gnn,46,720.0,0.7186746597290039
1,b005_0291,gnn,46,780.0,0.7112316489219666
1,b005_0291,gnn,46,840.0,0.7010306715965271
1,b005_0291,gnn,46,900.0,0.6826988458633423
1,b005_0291,gnn,46,960.0,0.6642756462097168
1,b005_0291,gnn,46,1020.0,0.6456087827682495
1,b005_0291,gnn,46,1080.0,0.6248322129249573
1,b005_0291,gnn,46,1140.0,0.600835382938385
1,b005_0291,gnn,46,1200.0,0.5739063024520874
1,b005_0291,gnn,46,1260.0,0.5433040261268616
1,b005_0291,gnn,46,1320.0,0.510494589805603
1,b005_0291,gnn,46,1380.0,0.48000743985176086
1,b005_0291,gnn,46,1440.0,0.45511317253112793
1,b005_0291,gnn,46,1500.0,0.4363792836666107
1,b005_0291,gnn,46,1560.0,0.42302459478378296
1,b005_0291,gnn,46,1620.0,0.41222962737083435
1,b005_0291,gnn,46,1680.0,0.40277227759361267
1,b005_0291,gnn,46,1740.0,0.39385733008384705
1,b005_0291,gnn,46,1800.0,0.38536471128463745
1,b005_0291,gnn,46,1860.0,0.3764409124851227
1,b005_0291,gnn,46,1920.0,0.3677023649215698
1,b005_0291,gnn,46,1980.0,0.3590482175350189
1,b005_0291,gnn,46,2040.0,0.35036346316337585
1,b005_0291,gnn,46,2100.0,0.3418222665786743
1,b005_0291,gnn,46,2160.0,0.3334099054336548
1,b005_0291,gnn,46,2220.0,0.3251170516014099
1,b005_0291,gnn,46,2280.0,0.3161374628543854
1,b005_0291,gnn,46,2340.0,0.30583107471466064
1,b005_0291,gnn,46,2400.0,0.2955824136734009
1,b005_0291,gnn,46,2460.0,0.28471639752388
1,b005_0291,gnn,46,2520.0,0.2739916145801544
1,b005_0291,gnn,46,2580.0,0.26354536414146423
1,b005_0291,gnn,46,2640.0,0.253380686044693
1,b005_0291,gnn,46,2700.0,0.24349462985992432
1,b005_0291,gnn,46,2760.0,0.23390807211399078
1,b005_0291,gnn,46,2820.0,0.22464650869369507
1,b005_0291,gnn,46,2880.0,0.2157265990972519
1,b005_0291,gnn,46,2940.0,0.20715706050395966
1,b005_0291,gnn,46,3000.0,0.19893912971019745
1,b005_0291,gnn,46,3060.0,0.1910671442747116
1,b005_0291,gnn,46,3120.0,0.18352854251861572
1,b005_0291,gnn,46,3180.0,0.17627491056919098
1,b005_0291,gnn,46,3240.0,0.16923215985298157
1,b005_0291,gnn,46,3300.0,0.16245807707309723
1,b005_0291,gnn,46,3360.0,0.15592287480831146
1,b005_0291,gnn,46,3420.0,0.14959204196929932
1,b005_0291,gnn,46,3480.0,0.1434270143508911
1,b005_0291,gnn,46,3540.0,0.13738635182380676
1,b005_0291,gnn,46,3600.0,0.13142763078212738
2,b005_0622,capacity_matched_deepsets,42,0.0,0.9975302815437317
2,b005_0622,capacity_matched_deepsets,42,60.0,0.9975334405899048
2,b005_0622,capacity_matched_deepsets,42,120.0,0.99750816822052
2,b005_0622,capacity_matched_deepsets,42,180.0,0.9974954128265381
2,b005_0622,capacity_matched_deepsets,42,240.0,0.9974696636199951
2,b005_0622,capacity_matched_deepsets,42,300.0,0.9974145889282227
2,b005_0622,capacity_matched_deepsets,42,360.0,0.9973028898239136
2,b005_0622,capacity_matched_deepsets,42,420.0,0.9969800114631653
2,b005_0622,capacity_matched_deepsets,42,480.0,0.995938777923584
2,b005_0622,capacity_matched_deepsets,42,540.0,0.9919554591178894
2,b005_0622,capacity_matched_deepsets,42,600.0,0.9691587686538696
2,b005_0622,capacity_matched_deepsets,42,660.0,0.852744996547699
2,b005_0622,capacity_matched_deepsets,42,720.0,0.776080846786499
2,b005_0622,capacity_matched_deepsets,42,780.0,0.7464896440505981
2,b005_0622,capacity_matched_deepsets,42,840.0,0.7450248599052429
2,b005_0622,capacity_matched_deepsets,42,900.0,0.7423184514045715
2,b005_0622,capacity_matched_deepsets,42,960.0,0.72599196434021
2,b005_0622,capacity_matched_deepsets,42,1020.0,0.6966267824172974
2,b005_0622,capacity_matched_deepsets,42,1080.0,0.6643425226211548
2,b005_0622,capacity_matched_deepsets,42,1140.0,0.6382134556770325
2,b005_0622,capacity_matched_deepsets,42,1200.0,0.614625871181488
2,b005_0622,capacity_matched_deepsets,42,1260.0,0.5935489535331726
2,b005_0622,capacity_matched_deepsets,42,1320.0,0.5754042267799377
2,b005_0622,capacity_matched_deepsets,42,1380.0,0.5595928430557251
2,b005_0622,capacity_matched_deepsets,42,1440.0,0.5451940894126892
2,b005_0622,capacity_matched_deepsets,42,1500.0,0.5318445563316345
2,b005_0622,capacity_matched_deepsets,42,1560.0,0.5192874670028687
2,b005_0622,capacity_matched_deepsets,42,1620.0,0.5129629969596863
2,b005_0622,capacity_matched_deepsets,42,1680.0,0.5110936760902405
2,b005_0622,capacity_matched_deepsets,42,1740.0,0.5120856761932373
2,b005_0622,capacity_matched_deepsets,42,1800.0,0.5148482918739319
2,b005_0622,capacity_matched_deepsets,42,1860.0,0.5193830728530884
2,b005_0622,capacity_matched_deepsets,42,1920.0,0.522767186164856
2,b005_0622,capacity_matched_deepsets,42,1980.0,0.5242295861244202
2,b005_0622,capacity_matched_deepsets,42,2040.0,0.5266387462615967
2,b005_0622,capacity_matched_deepsets,42,2100.0,0.5287163257598877
2,b005_0622,capacity_matched_deepsets,42,2160.0,0.529895544052124
2,b005_0622,capacity_matched_deepsets,42,2220.0,0.530414342880249
2,b005_0622,capacity_matched_deepsets,42,2280.0,0.5271958112716675
2,b005_0622,capacity_matched_deepsets,42,2340.0,0.5235117077827454
2,b005_0622,capacity_matched_deepsets,42,2400.0,0.5149784088134766
2,b005_0622,capacity_matched_deepsets,42,2460.0,0.5058810114860535
2,b005_0622,capacity_matched_deepsets,42,2520.0,0.4959467053413391
2,b005_0622,capacity_matched_deepsets,42,2580.0,0.48708975315093994
2,b005_0622,capacity_matched_deepsets,42,2640.0,0.47945132851600647
2,b005_0622,capacity_matched_deepsets,42,2700.0,0.4730077087879181
2,b005_0622,capacity_matched_deepsets,42,2760.0,0.4676320254802704
2,b005_0622,capacity_matched_deepsets,42,2820.0,0.4628068208694458
2,b005_0622,capacity_matched_deepsets,42,2880.0,0.45861467719078064
2,b005_0622,capacity_matched_deepsets,42,2940.0,0.45579835772514343
2,b005_0622,capacity_matched_deepsets,42,3000.0,0.4535173177719116
2,b005_0622,capacity_matched_deepsets,42,3060.0,0.4516771733760834
2,b005_0622,capacity_matched_deepsets,42,3120.0,0.45026499032974243
2,b005_0622,capacity_matched_deepsets,42,3180.0,0.4493078291416168
2,b005_0622,capacity_matched_deepsets,42,3240.0,0.44843950867652893
2,b005_0622,capacity_matched_deepsets,42,3300.0,0.45040425658226013
2,b005_0622,capacity_matched_deepsets,42,3360.0,0.45281001925468445
2,b005_0622,capacity_matched_deepsets,42,3420.0,0.4557267427444458
2,b005_0622,capacity_matched_deepsets,42,3480.0,0.4593522548675537
2,b005_0622,capacity_matched_deepsets,42,3540.0,0.4672340452671051
2,b005_0622,capacity_matched_deepsets,42,3600.0,0.47784754633903503
2,b005_0622,capacity_matched_deepsets,43,0.0,0.9974459409713745
2,b005_0622,capacity_matched_deepsets,43,60.0,0.9974879026412964
2,b005_0622,capacity_matched_deepsets,43,120.0,0.9975237250328064
2,b005_0622,capacity_matched_deepsets,43,180.0,0.9975097179412842
2,b005_0622,capacity_matched_deepsets,43,240.0,0.9974204301834106
2,b005_0622,capacity_matched_deepsets,43,300.0,0.9971961975097656
2,b005_0622,capacity_matched_deepsets,43,360.0,0.9966992735862732
2,b005_0622,capacity_matched_deepsets,43,420.0,0.9955869913101196
2,b005_0622,capacity_matched_deepsets,43,480.0,0.9928109049797058
2,b005_0622,capacity_matched_deepsets,43,540.0,0.9846791625022888
2,b005_0622,capacity_matched_deepsets,43,600.0,0.9588925838470459
2,b005_0622,capacity_matched_deepsets,43,660.0,0.8622356653213501
2,b005_0622,capacity_matched_deepsets,43,720.0,0.7557051181793213
2,b005_0622,capacity_matched_deepsets,43,780.0,0.7341591119766235
2,b005_0622,capacity_matched_deepsets,43,840.0,0.7355555891990662
2,b005_0622,capacity_matched_deepsets,43,900.0,0.7339559197425842
2,b005_0622,capacity_matched_deepsets,43,960.0,0.7253758907318115
2,b005_0622,capacity_matched_deepsets,43,1020.0,0.703253984451294
2,b005_0622,capacity_matched_deepsets,43,1080.0,0.6694525480270386
2,b005_0622,capacity_matched_deepsets,43,1140.0,0.640311062335968
2,b005_0622,capacity_matched_deepsets,43,1200.0,0.6174710988998413
2,b005_0622,capacity_matched_deepsets,43,1260.0,0.5984604358673096
2,b005_0622,capacity_matched_deepsets,43,1320.0,0.5822416543960571
2,b005_0622,capacity_matched_deepsets,43,1380.0,0.5674623250961304
2,b005_0622,capacity_matched_deepsets,43,1440.0,0.5529539585113525
2,b005_0622,capacity_matched_deepsets,43,1500.0,0.5378246903419495
2,b005_0622,capacity_matched_deepsets,43,1560.0,0.5228378176689148
2,b005_0622,capacity_matched_deepsets,43,1620.0,0.5129275918006897
2,b005_0622,capacity_matched_deepsets,43,1680.0,0.5066274404525757
2,b005_0622,capacity_matched_deepsets,43,1740.0,0.5028533339500427
2,b005_0622,capacity_matched_deepsets,43,1800.0,0.5013375282287598
2,b005_0622,capacity_matched_deepsets,43,1860.0,0.5026943683624268
2,b005_0622,capacity_matched_deepsets,43,1920.0,0.5063747763633728
2,b005_0622,capacity_matched_deepsets,43,1980.0,0.5111100673675537
2,b005_0622,capacity_matched_deepsets,43,2040.0,0.5160399079322815
2,b005_0622,capacity_matched_deepsets,43,2100.0,0.5199219584465027
2,b005_0622,capacity_matched_deepsets,43,2160.0,0.5233715176582336
2,b005_0622,capacity_matched_deepsets,43,2220.0,0.5270282030105591
2,b005_0622,capacity_matched_deepsets,43,2280.0,0.5287846326828003
2,b005_0622,capacity_matched_deepsets,43,2340.0,0.5280212163925171
2,b005_0622,capacity_matched_deepsets,43,2400.0,0.5272052884101868
2,b005_0622,capacity_matched_deepsets,43,2460.0,0.526885449886322
2,b005_0622,capacity_matched_deepsets,43,2520.0,0.5256505012512207
2,b005_0622,capacity_matched_deepsets,43,2580.0,0.5234249234199524
2,b005_0622,capacity_matched_deepsets,43,2640.0,0.521060585975647
2,b005_0622,capacity_matched_deepsets,43,2700.0,0.5184677839279175
2,b005_0622,capacity_matched_deepsets,43,2760.0,0.5151649117469788
2,b005_0622,capacity_matched_deepsets,43,2820.0,0.5111078023910522
2,b005_0622,capacity_matched_deepsets,43,2880.0,0.5059077739715576
2,b005_0622,capacity_matched_deepsets,43,2940.0,0.5024732351303101
2,b005_0622,capacity_matched_deepsets,43,3000.0,0.49998605251312256
2,b005_0622,capacity_matched_deepsets,43,3060.0,0.4976681172847748
2,b005_0622,capacity_matched_deepsets,43,3120.0,0.494928777217865
2,b005_0622,capacity_matched_deepsets,43,3180.0,0.4925239086151123
2,b005_0622,capacity_matched_deepsets,43,3240.0,0.48624223470687866
2,b005_0622,capacity_matched_deepsets,43,3300.0,0.4786315858364105
2,b005_0622,capacity_matched_deepsets,43,3360.0,0.46843189001083374
2,b005_0622,capacity_matched_deepsets,43,3420.0,0.4577520787715912
2,b005_0622,capacity_matched_deepsets,43,3480.0,0.44650882482528687
2,b005_0622,capacity_matched_deepsets,43,3540.0,0.4283539652824402
2,b005_0622,capacity_matched_deepsets,43,3600.0,0.4203219413757324
2,b005_0622,capacity_matched_deepsets,44,0.0,0.9979571104049683
2,b005_0622,capacity_matched_deepsets,44,60.0,0.997958779335022
2,b005_0622,capacity_matched_deepsets,44,120.0,0.9979503750801086
2,b005_0622,capacity_matched_deepsets,44,180.0,0.9979565143585205
2,b005_0622,capacity_matched_deepsets,44,240.0,0.9979566335678101
2,b005_0622,capacity_matched_deepsets,44,300.0,0.9979087114334106
2,b005_0622,capacity_matched_deepsets,44,360.0,0.9977272152900696
2,b005_0622,capacity_matched_deepsets,44,420.0,0.9972580671310425
2,b005_0622,capacity_matched_deepsets,44,480.0,0.9959648847579956
2,b005_0622,capacity_matched_deepsets,44,540.0,0.9914416670799255
2,b005_0622,capacity_matched_deepsets,44,600.0,0.9675202965736389
2,b005_0622,capacity_matched_deepsets,44,660.0,0.8312581181526184
2,b005_0622,capacity_matched_deepsets,44,720.0,0.7668949961662292
2,b005_0622,capacity_matched_deepsets,44,780.0,0.7565452456474304
2,b005_0622,capacity_matched_deepsets,44,840.0,0.7584496736526489
2,b005_0622,capacity_matched_deepsets,44,900.0,0.7525060772895813
2,b005_0622,capacity_matched_deepsets,44,960.0,0.736556351184845
2,b005_0622,capacity_matched_deepsets,44,1020.0,0.704916775226593
2,b005_0622,capacity_matched_deepsets,44,1080.0,0.6731352806091309
2,b005_0622,capacity_matched_deepsets,44,1140.0,0.6492703557014465
2,b005_0622,capacity_matched_deepsets,44,1200.0,0.6304565668106079
2,b005_0622,capacity_matched_deepsets,44,1260.0,0.6132704019546509
2,b005_0622,capacity_matched_deepsets,44,1320.0,0.5968111753463745
2,b005_0622,capacity_matched_deepsets,44,1380.0,0.5807106494903564
2,b005_0622,capacity_matched_deepsets,44,1440.0,0.5646636486053467
2,b005_0622,capacity_matched_deepsets,44,1500.0,0.5485193729400635
2,b005_0622,capacity_matched_deepsets,44,1560.0,0.5322539210319519
2,b005_0622,capacity_matched_deepsets,44,1620.0,0.5184785723686218
2,b005_0622,capacity_matched_deepsets,44,1680.0,0.5099456310272217
2,b005_0622,capacity_matched_deepsets,44,1740.0,0.5042549967765808
2,b005_0622,capacity_matched_deepsets,44,1800.0,0.5012229681015015
2,b005_0622,capacity_matched_deepsets,44,1860.0,0.5005103945732117
2,b005_0622,capacity_matched_deepsets,44,1920.0,0.5017445087432861
2,b005_0622,capacity_matched_deepsets,44,1980.0,0.5045130848884583
2,b005_0622,capacity_matched_deepsets,44,2040.0,0.5083572268486023
2,b005_0622,capacity_matched_deepsets,44,2100.0,0.5127689242362976
2,b005_0622,capacity_matched_deepsets,44,2160.0,0.5166367888450623
2,b005_0622,capacity_matched_deepsets,44,2220.0,0.5196171402931213
2,b005_0622,capacity_matched_deepsets,44,2280.0,0.5195053815841675
2,b005_0622,capacity_matched_deepsets,44,2340.0,0.5147618651390076
2,b005_0622,capacity_matched_deepsets,44,2400.0,0.5071994662284851
2,b005_0622,capacity_matched_deepsets,44,2460.0,0.49866101145744324
2,b005_0622,capacity_matched_deepsets,44,2520.0,0.48955219984054565
2,b005_0622,capacity_matched_deepsets,44,2580.0,0.48042914271354675
2,b005_0622,capacity_matched_deepsets,44,2640.0,0.47245508432388306
2,b005_0622,capacity_matched_deepsets,44,2700.0,0.46852466464042664
2,b005_0622,capacity_matched_deepsets,44,2760.0,0.46603667736053467
2,b005_0622,capacity_matched_deepsets,44,2820.0,0.4649684727191925
2,b005_0622,capacity_matched_deepsets,44,2880.0,0.46611401438713074
2,b005_0622,capacity_matched_deepsets,44,2940.0,0.4721323549747467
2,b005_0622,capacity_matched_deepsets,44,3000.0,0.47744306921958923
2,b005_0622,capacity_matched_deepsets,44,3060.0,0.47686833143234253
2,b005_0622,capacity_matched_deepsets,44,3120.0,0.4751497507095337
2,b005_0622,capacity_matched_deepsets,44,3180.0,0.4803094267845154
2,b005_0622,capacity_matched_deepsets,44,3240.0,0.5116978883743286
2,b005_0622,capacity_matched_deepsets,44,3300.0,0.5826725959777832
2,b005_0622,capacity_matched_deepsets,44,3360.0,0.6578197479248047
2,b005_0622,capacity_matched_deepsets,44,3420.0,0.7375756502151489
2,b005_0622,capacity_matched_deepsets,44,3480.0,0.8264532685279846
2,b005_0622,capacity_matched_deepsets,44,3540.0,0.9038854241371155
2,b005_0622,capacity_matched_deepsets,44,3600.0,0.9488961100578308
2,b005_0622,capacity_matched_deepsets,45,0.0,0.9981001019477844
2,b005_0622,capacity_matched_deepsets,45,60.0,0.9981480836868286
2,b005_0622,capacity_matched_deepsets,45,120.0,0.9981583952903748
2,b005_0622,capacity_matched_deepsets,45,180.0,0.9981562495231628
2,b005_0622,capacity_matched_deepsets,45,240.0,0.9981309771537781
2,b005_0622,capacity_matched_deepsets,45,300.0,0.9980652928352356
2,b005_0622,capacity_matched_deepsets,45,360.0,0.9979009628295898
2,b005_0622,capacity_matched_deepsets,45,420.0,0.9974650144577026
2,b005_0622,capacity_matched_deepsets,45,480.0,0.9962010979652405
2,b005_0622,capacity_matched_deepsets,45,540.0,0.992089033126831
2,b005_0622,capacity_matched_deepsets,45,600.0,0.9734366536140442
2,b005_0622,capacity_matched_deepsets,45,660.0,0.8539782762527466
2,b005_0622,capacity_matched_deepsets,45,720.0,0.7516423463821411
2,b005_0622,capacity_matched_deepsets,45,780.0,0.737299382686615
2,b005_0622,capacity_matched_deepsets,45,840.0,0.739814817905426
2,b005_0622,capacity_matched_deepsets,45,900.0,0.7398113012313843
2,b005_0622,capacity_matched_deepsets,45,960.0,0.7389647364616394
2,b005_0622,capacity_matched_deepsets,45,1020.0,0.719893753528595
2,b005_0622,capacity_matched_deepsets,45,1080.0,0.6878486275672913
2,b005_0622,capacity_matched_deepsets,45,1140.0,0.656696081161499
2,b005_0622,capacity_matched_deepsets,45,1200.0,0.632463812828064
2,b005_0622,capacity_matched_deepsets,45,1260.0,0.6122893691062927
2,b005_0622,capacity_matched_deepsets,45,1320.0,0.5949192643165588
2,b005_0622,capacity_matched_deepsets,45,1380.0,0.5787099003791809
2,b005_0622,capacity_matched_deepsets,45,1440.0,0.5614821314811707
2,b005_0622,capacity_matched_deepsets,45,1500.0,0.5431461930274963
2,b005_0622,capacity_matched_deepsets,45,1560.0,0.5282453298568726
2,b005_0622,capacity_matched_deepsets,45,1620.0,0.5191155076026917
2,b005_0622,capacity_matched_deepsets,45,1680.0,0.5139496922492981
2,b005_0622,capacity_matched_deepsets,45,1740.0,0.5114113688468933
2,b005_0622,capacity_matched_deepsets,45,1800.0,0.5083882212638855
2,b005_0622,capacity_matched_deepsets,45,1860.0,0.5068994164466858
2,b005_0622,capacity_matched_deepsets,45,1920.0,0.5069597363471985
2,b005_0622,capacity_matched_deepsets,45,1980.0,0.5056735873222351
2,b005_0622,capacity_matched_deepsets,45,2040.0,0.5020178556442261
2,b005_0622,capacity_matched_deepsets,45,2100.0,0.4999238848686218
2,b005_0622,capacity_matched_deepsets,45,2160.0,0.4985601305961609
2,b005_0622,capacity_matched_deepsets,45,2220.0,0.4959895610809326
2,b005_0622,capacity_matched_deepsets,45,2280.0,0.4934656322002411
2,b005_0622,capacity_matched_deepsets,45,2340.0,0.4916430115699768
2,b005_0622,capacity_matched_deepsets,45,2400.0,0.48965758085250854
2,b005_0622,capacity_matched_deepsets,45,2460.0,0.4881500005722046
2,b005_0622,capacity_matched_deepsets,45,2520.0,0.4868590235710144
2,b005_0622,capacity_matched_deepsets,45,2580.0,0.4854637682437897
2,b005_0622,capacity_matched_deepsets,45,2640.0,0.48380377888679504
2,b005_0622,capacity_matched_deepsets,45,2700.0,0.4822758138179779
2,b005_0622,capacity_matched_deepsets,45,2760.0,0.4799323081970215
2,b005_0622,capacity_matched_deepsets,45,2820.0,0.4781193733215332
2,b005_0622,capacity_matched_deepsets,45,2880.0,0.47735595703125
2,b005_0622,capacity_matched_deepsets,45,2940.0,0.4762287735939026
2,b005_0622,capacity_matched_deepsets,45,3000.0,0.4755590558052063
2,b005_0622,capacity_matched_deepsets,45,3060.0,0.4752003848552704
2,b005_0622,capacity_matched_deepsets,45,3120.0,0.4738673269748688
2,b005_0622,capacity_matched_deepsets,45,3180.0,0.4740450978279114
2,b005_0622,capacity_matched_deepsets,45,3240.0,0.4793325364589691
2,b005_0622,capacity_matched_deepsets,45,3300.0,0.5044853687286377
