protocol,model,seed,stratum,group,case_count,geometry_count,equal_case_MAE,equal_case_RMSE,mean_case_RMSE,R2_pooled,maximum_positive_error,maximum_absolute_error,case_time_positive_error_q95,case_time_positive_error_q99,per_case_MAE_q50,per_case_MAE_q90,per_case_MAE_q95,per_case_MAE_q99,per_case_max_positive_error_q50,per_case_max_positive_error_q90,per_case_max_positive_error_q95,per_case_max_positive_error_q99
loco_smoldering,fire_only,42,fire_family,smoldering,97,97,0.010132935263930451,0.03737906516529348,0.021016944458248827,-52.03679798933143,0.0,0.30323725938796997,0.0,0.0,0.004002112834179988,0.03455459426661008,0.041637139437628534,0.04903249435737475,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,crack_count,1,8,8,0.008371792977950612,0.032902670239693205,0.015164553886099563,-91.80235723892882,0.0,0.2727433443069458,0.0,0.0,0.0035810783261158424,0.015536290895743439,0.02822923034918111,0.03838358191193126,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,crack_count,10,6,6,0.01050521897487953,0.03267867230673478,0.024983697875547817,-2223.957290264092,0.0,0.28060758113861084,0.0,0.0,0.008858381724748454,0.018115417879135884,0.02121107744388893,0.023687605095691372,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,crack_count,11,4,4,0.019049354752556223,0.06101942165983478,0.04477009353792739,-481.93226979349043,0.0,0.3006461262702942,0.0,0.0,0.018368659449405356,0.03539432384928719,0.03581418864062575,0.036150080473696604,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,crack_count,12,6,6,0.005932192659117486,0.02108574189933615,0.01166507617607813,,0.0,0.28534138202667236,0.0,0.0,0.0035057048328587265,0.011008221106451065,0.014352749849929184,0.017028372844711682,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,crack_count,13,5,5,0.003950183117975954,0.005318648519182993,0.004783740091680055,,0.0,0.0474277138710022,0.0,0.0,0.0033484707113172188,0.0050906966944209864,0.005458095425465067,0.0057520144103003325,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,crack_count,14,6,6,0.015436771951737949,0.05304160865935175,0.033292276577115594,-698.6161638492307,0.0,0.2967982292175293,0.0,0.0,0.00432952847637114,0.03811191046824221,0.04277775424425719,0.04651042926506918,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,crack_count,15,7,7,0.015063792397322645,0.05097944184199909,0.0345092895956474,-467.77040389460404,0.0,0.30323725938796997,0.0,0.0,0.004382142278014637,0.03720696832312913,0.03757178392566619,0.037863636407695835,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,crack_count,2,6,6,0.01595656044496213,0.05154510931648823,0.031279617584159196,-6.289253229912373,0.0,0.2893083691596985,0.0,0.0,0.0047778902483768156,0.0395598445759445,0.05012688358299068,0.058580514788627636,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,crack_count,3,9,9,0.006680760010126944,0.02329738385412383,0.014100428706583496,,0.0,0.2820545434951782,0.0,0.0,0.003990683399262975,0.016471318729588243,0.016862313864661044,0.017175109972719284,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,crack_count,4,8,8,0.014530077332355937,0.0517237923287285,0.028830857035444142,-244.3283284947272,0.0,0.29189175367355347,0.0,0.0,0.0038515236534056117,0.04633015022903192,0.047438375871689586,0.04832495638581573,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,crack_count,5,6,6,0.00952865403206622,0.036489583193225136,0.019003361222291983,-233.05368258996808,0.0,0.27976953983306885,0.0,0.0,0.0034379563370689017,0.021843278505763068,0.029403697516097393,0.03545203272436486,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,crack_count,6,9,9,0.006421365047413143,0.017067644579778173,0.012721692117961534,,0.0,0.19906049966812134,0.0,0.0,0.0043792333759245326,0.011630214628626089,0.011726131204698906,0.01180286446555716,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,crack_count,7,6,6,0.011682785273901099,0.04264769323780928,0.024012997191402832,-519.3018686274005,0.0,0.2935587763786316,0.0,0.0,0.004208703021534154,0.027488004477297674,0.035992511227482656,0.042796116627630644,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,crack_count,8,8,8,0.0070291358183641895,0.022073419959188434,0.015653730227488692,,0.0,0.24930620193481445,0.0,0.0,0.0038355569370457383,0.01293205198694448,0.013669463259274841,0.014259392277139132,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,crack_count,9,3,3,0.003293188217559147,0.0033571749871699075,0.0033550447659190484,,0.0,0.006116330623626709,0.0,0.0,0.003243263627662033,0.0033852360287650687,0.003402982578902948,0.0034171798190132515,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,source_batch,batch_005,97,97,0.010132935263930451,0.03737906516529348,0.021016944458248827,-52.03679798933143,0.0,0.30323725938796997,0.0,0.0,0.004002112834179988,0.03455459426661008,0.041637139437628534,0.04903249435737475,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,retained_or_restored,restored86,86,86,0.006190761520441734,0.021062565634893834,0.011789864401474745,,0.0,0.30323725938796997,0.0,0.0,0.0039019232890645014,0.012112041965859835,0.017008937040313345,0.034110201528815,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,retained_or_restored,retained911,11,11,0.040953566349387696,0.09408678006285172,0.09315593399302803,-38.212768278897606,0.0,0.2967982292175293,0.0,0.0,0.040922169802618806,0.04854660151434726,0.05462026205219206,0.05947919048246791,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,flat_response,flat,86,86,0.006190761520441734,0.021062565634893834,0.011789864401474745,,0.0,0.30323725938796997,0.0,0.0,0.0039019232890645014,0.012112041965859835,0.017008937040313345,0.034110201528815,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,42,flat_response,nonflat,11,11,0.040953566349387696,0.09408678006285172,0.09315593399302803,-38.212768278897606,0.0,0.2967982292175293,0.0,0.0,0.040922169802618806,0.04854660151434726,0.05462026205219206,0.05947919048246791,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,43,fire_family,smoldering,97,97,0.005916652152400092,0.01046618113913973,0.008035507953083231,-3.158119044181972,0.0,0.21786737442016602,0.0,0.0,0.005259925224741951,0.007745953075221328,0.009856492183247549,0.011356800540548703,0.0,0.0,0.0,0.0
loco_smoldering,fire_only,43,crack_count,1,8,8,0.0054419095643231125,0.009297972541332723,0.00760734805973705,-6.4109389661673255,0.0,0.12871569395065308,0.0,0.0,0.004687334181832485,0.006994099499749355,0.008523086348517993,0.009746275827532907,0.0,0.0,0.0,0.0
