protocol,model,seed,time_s,case_MAE,case_RMSE,maximum_overprediction
iid997,capacity_matched_deepsets,42,0.0,0.0017573699355125428,0.0017679015962214432,0.0
iid997,capacity_matched_deepsets,42,60.0,0.009129586815834045,0.017286141250220034,0.08857065439224243
iid997,capacity_matched_deepsets,42,120.0,0.0063490673899650575,0.008965690602877325,0.035776734352111816
iid997,capacity_matched_deepsets,42,180.0,0.017012647539377212,0.02860648462533405,0.06594830751419067
iid997,capacity_matched_deepsets,42,240.0,0.009701867774128913,0.013635550067404575,0.0458453893661499
iid997,capacity_matched_deepsets,42,300.0,0.009951848536729813,0.014114170366612689,0.043471455574035645
iid997,capacity_matched_deepsets,42,360.0,0.009339576959609986,0.013156787579413033,0.04620546102523804
iid997,capacity_matched_deepsets,42,420.0,0.009965555369853973,0.015405891225444453,0.04836547374725342
iid997,capacity_matched_deepsets,42,480.0,0.009197055920958519,0.013105902209824263,0.04295915365219116
iid997,capacity_matched_deepsets,42,540.0,0.009130801260471343,0.01289051254852661,0.056834876537323
iid997,capacity_matched_deepsets,42,600.0,0.00886995457112789,0.012129028442280613,0.047551751136779785
iid997,capacity_matched_deepsets,42,660.0,0.009638592600822449,0.014384597540778513,0.06534945964813232
iid997,capacity_matched_deepsets,42,720.0,0.009595632553100586,0.01360469179902538,0.04471707344055176
iid997,capacity_matched_deepsets,42,780.0,0.009301247820258141,0.013379851984197225,0.04932636022567749
iid997,capacity_matched_deepsets,42,840.0,0.00955131147056818,0.013053440824809876,0.046504855155944824
iid997,capacity_matched_deepsets,42,900.0,0.00878868792206049,0.011898123739080908,0.0359901487827301
iid997,capacity_matched_deepsets,42,960.0,0.009386813640594483,0.01313198938432496,0.04966306686401367
iid997,capacity_matched_deepsets,42,1020.0,0.007973380386829376,0.01080770860977278,0.03814437985420227
iid997,capacity_matched_deepsets,42,1080.0,0.008227163553237915,0.01094192527874311,0.03388515114784241
iid997,capacity_matched_deepsets,42,1140.0,0.009341869316995145,0.012600519569433135,0.03166770935058594
iid997,capacity_matched_deepsets,42,1200.0,0.009759682230651379,0.012425009502817438,0.0359826385974884
iid997,capacity_matched_deepsets,42,1260.0,0.009961043111979961,0.012659394399241209,0.03536522388458252
iid997,capacity_matched_deepsets,42,1320.0,0.010710684023797512,0.01376296375012884,0.03554803133010864
iid997,capacity_matched_deepsets,42,1380.0,0.01025991104543209,0.012902291987137063,0.03563368320465088
iid997,capacity_matched_deepsets,42,1440.0,0.011273723561316729,0.014428139056781643,0.03999197483062744
iid997,capacity_matched_deepsets,42,1500.0,0.0111534021794796,0.01440208676479548,0.04033994674682617
iid997,capacity_matched_deepsets,42,1560.0,0.010612558946013451,0.013980859196151345,0.04382896423339844
iid997,capacity_matched_deepsets,42,1620.0,0.009969578683376312,0.013581970879461927,0.041517674922943115
iid997,capacity_matched_deepsets,42,1680.0,0.009228501189500093,0.012472631495507614,0.03857359290122986
iid997,capacity_matched_deepsets,42,1740.0,0.00852513276040554,0.011721375615726013,0.037227630615234375
iid997,capacity_matched_deepsets,42,1800.0,0.008556191530078649,0.01153903295572746,0.03633667528629303
iid997,capacity_matched_deepsets,42,1860.0,0.008454478066414594,0.011728665520514173,0.040784865617752075
iid997,capacity_matched_deepsets,42,1920.0,0.008613856974989176,0.011369420178769796,0.046180710196495056
iid997,capacity_matched_deepsets,42,1980.0,0.009053755784407258,0.01204932485719156,0.04547981917858124
