protocol,contrast,metric,baseline,candidate,effect,ci95_low,ci95_high,status,paired_seed_count,valid_bootstrap,bootstrap_repetitions,effect_direction
loco_linear,graph_vs_capacity_matched,time_average_equal_family_pairwise_order_agreement,capacity_matched_deepsets,gnn,-0.0018322580645161457,-0.0074712769464039906,0.0038279194784883214,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_linear,mean_vs_sum,final_MAE,gnn,gnn_mean,-0.007845214277505862,-0.02191066778719425,0.00024150732874870628,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_linear,mean_vs_sum,final_bias,gnn,gnn_mean,-0.00869851890206337,-0.032713700741827494,0.008529076315462588,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_linear,mean_vs_sum,time_average_MAE,gnn,gnn_mean,-0.0025537547945479466,-0.0062971933179075444,0.0007433840216062845,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_linear,mean_vs_sum,time_average_bias,gnn,gnn_mean,-0.002489399412920073,-0.006430120696467662,0.0011457766886527466,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_linear,mean_vs_sum,q0.8_recall,gnn,gnn_mean,0.022950819672130973,-0.020024193548387116,0.09666803278688504,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_linear,mean_vs_sum,q0.8_false_positive_rate,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,962,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_linear,mean_vs_sum,q0.8_balanced_accuracy,gnn,gnn_mean,0.011475409836065653,-0.009915323126947604,0.04796663979036496,ESTIMATED,5,962,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_linear,mean_vs_sum,q0.8_conditional_timing_MAE_s,gnn,gnn_mean,-16.39993988918576,-62.853416571141864,21.258071390142195,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_linear,mean_vs_sum,q0.8_conditional_timing_median_abs_s,gnn,gnn_mean,-18.0,-84.0,36.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
