protocol,model,seed,stratum,group,case_count,equal_case_MAE,equal_case_RMSE,mean_case_RMSE,R2_pooled,maximum_positive_error,maximum_absolute_error,case_time_positive_error_q95,case_time_positive_error_q99,per_case_MAE_q50,per_case_MAE_q90,per_case_MAE_q95,per_case_MAE_q99,per_case_max_positive_error_q50,per_case_max_positive_error_q90,per_case_max_positive_error_q95,per_case_max_positive_error_q99
loco_decay,capacity_matched_deepsets,42,fire_family,decay,113,0.013385244062983487,0.01803346053606435,0.016681145638792447,0.9933647344411467,0.08592525124549866,0.08988714218139648,0.02510566711425779,0.048893663883209225,0.012052759039597433,0.01956163742503182,0.02280742057034226,0.035681026998113395,0.025987699627876282,0.050542688369750975,0.05656488537788391,0.080644085407257
loco_decay,capacity_matched_deepsets,42,crack_count,1,11,0.016099996398440418,0.022976211545649036,0.020826674019168597,0.98622028129624,0.08592525124549866,0.08592525124549866,0.050198957324028015,0.07649289965629573,0.01417231779606616,0.022571299896865595,0.029369584849623383,0.03480821281182962,0.034451037645339966,0.06421947479248047,0.07507236301898956,0.08375467360019685
loco_decay,capacity_matched_deepsets,42,crack_count,10,6,0.014625437822335404,0.01868608735936635,0.018053630024285196,0.9937674355471964,0.03352916240692139,0.05838441848754883,0.005446091294288635,0.020227319002151505,0.013661508494224704,0.019577299473715608,0.02027590218626085,0.02083478435629704,0.021229565143585205,0.030545711517333984,0.032037436962127686,0.033230817317962645
loco_decay,capacity_matched_deepsets,42,crack_count,11,6,0.017299365822246168,0.02108316468139993,0.020804273708255935,0.9909840886725678,0.05048990249633789,0.0537375807762146,0.0049836114048957825,0.02207727730274208,0.01606614118228193,0.021090377427515437,0.022125989504036356,0.022954479165253092,0.026415377855300903,0.04957687854766846,0.050033390522003174,0.050398600101470944
loco_decay,capacity_matched_deepsets,42,crack_count,12,5,0.016218680729631518,0.02038480210893266,0.018773250405726517,0.9906337508731384,0.04261571168899536,0.0587620735168457,0.02345633506774906,0.0327571105957031,0.013702071103893343,0.025157780627735327,0.028634313530609252,0.031415539852908396,0.02653902769088745,0.036664164066314696,0.039639937877655025,0.04202055692672729
loco_decay,capacity_matched_deepsets,42,crack_count,13,6,0.011165311305575033,0.01393879343781498,0.013872145773419777,0.9964226590448161,0.04979872703552246,0.04979872703552246,0.01544150710105896,0.02606185972690585,0.01053774314092808,0.012652496578263454,0.013031635494505773,0.013334946627499627,0.025521516799926758,0.039473533630371094,0.04463613033294678,0.04876620769500733
loco_decay,capacity_matched_deepsets,42,crack_count,14,2,0.009279911391070633,0.012637270415872951,0.012435035339577991,0.9942553290541917,0.032411783933639526,0.037275612354278564,0.02570472359657286,0.03078069746494292,0.009279911391070633,0.011053527720638964,0.011275229761835004,0.011452591394791838,0.02936960756778717,0.03180334866046906,0.03210756629705429,0.03235094040632248
loco_decay,capacity_matched_deepsets,42,crack_count,15,2,0.023506326997866395,0.031424308657239566,0.0273269310452648,0.96359817623423,0.028251975774765015,0.062649667263031,0.021442131698131545,0.02601019978523253,0.023506326997866395,0.0349217841371161,0.03634871627952231,0.03749026199344729,0.02635510265827179,0.02787260115146637,0.028062288463115693,0.02821403831243515
loco_decay,capacity_matched_deepsets,42,crack_count,2,9,0.010656643842087418,0.014396702748272632,0.013677122399277186,0.9960888860672316,0.04661065340042114,0.0770789384841919,0.018236058950424204,0.03155528068542475,0.010434999084863507,0.014036142679511525,0.015496308442021978,0.016664441052030344,0.022103488445281982,0.03706110715866089,0.041835880279541014,0.04565569877624512
loco_decay,capacity_matched_deepsets,42,crack_count,3,7,0.0103050954203695,0.013818861683938005,0.013557971148858244,0.9962100804067676,0.04692545533180237,0.08988714218139648,0.019323128461837764,0.03670472085475924,0.00980920747655337,0.012058450990035885,0.012192223379846477,0.012299241291694954,0.02137666940689087,0.03418015241622926,0.040552803874015796,0.045650925040245045
loco_decay,capacity_matched_deepsets,42,crack_count,4,11,0.010835082593600191,0.014168479137755685,0.013310123550419954,0.9960524998213302,0.05497485399246216,0.05497485399246216,0.024477213621139526,0.046954897046089135,0.009604950420192031,0.013678905905270185,0.016922841306592596,0.019517989627650528,0.018354833126068115,0.0406927764415741,0.04783381521701813,0.05354664623737336
loco_decay,capacity_matched_deepsets,42,crack_count,5,11,0.013395076992348303,0.01717887377784053,0.01645195512459927,0.9930284657493748,0.04410967230796814,0.048254042863845825,0.02349981665611267,0.03700090646743769,0.012881107506204824,0.01899406619247843,0.019221568022106512,0.019403569485808982,0.017665743827819824,0.04344204068183899,0.043775856494903564,0.044042909145355226
loco_decay,capacity_matched_deepsets,42,crack_count,6,10,0.014417504421511634,0.020443097225634484,0.018111155182473776,0.9891452752025838,0.0828838050365448,0.0828838050365448,0.03836244195699689,0.07203978776931756,0.013326579185782885,0.022671768899823797,0.027293423893021748,0.030990747887580126,0.024220868945121765,0.05438064038753508,0.06863222271203992,0.08003348857164383
loco_decay,capacity_matched_deepsets,42,crack_count,7,9,0.012057962231948728,0.016389826552472734,0.015674818381086628,0.9947481582787493,0.05631557106971741,0.06730073690414429,0.03117274641990662,0.046968684196472155,0.010532404311367722,0.018320611363551655,0.019012030323997873,0.019565165492354847,0.03363591432571411,0.05037716031074524,0.05334636569023132,0.05572172999382019
loco_decay,capacity_matched_deepsets,42,crack_count,8,8,0.010342241402287953,0.013392293438643994,0.012971316057275362,0.9969556822961808,0.06268680095672607,0.06268680095672607,0.0156969204545021,0.042202332019805895,0.009467270835989812,0.013491651647892155,0.014110244120486446,0.014605118098561881,0.03000575304031372,0.05127761960029602,0.05698221027851104,0.061545882821083066
loco_decay,capacity_matched_deepsets,42,crack_count,9,10,0.016021419511955293,0.019882670076388276,0.01947673503651742,0.9929335213873989,0.0523451566696167,0.05849194526672363,0.030484789609909052,0.042515571117401035,0.01574411951616162,0.018990151107799808,0.0219462686813757,0.024311162740236425,0.027245312929153442,0.051291745901107785,0.05181845128536224,0.05223981559276581
loco_decay,capacity_matched_deepsets,42,source_batch,batch_004,46,0.010977185973187302,0.015134027721418893,0.013984445179519505,0.9953397697936324,0.0828838050365448,0.0828838050365448,0.031198106706142426,0.051194468140602044,0.009491975984123886,0.014710464682735382,0.01785053960124,0.02641984556542065,0.026730746030807495,0.05662721395492554,0.061727456748485565,0.0744848564267158
loco_decay,capacity_matched_deepsets,42,source_batch,batch_005,67,0.015038537676873404,0.019779553517670124,0.01853261162575596,0.9920002313732796,0.08592525124549866,0.08988714218139648,0.022260037064552294,0.04426353037357329,0.01330749372966954,0.02124259672204002,0.024380150852633297,0.03671451453302728,0.025365591049194336,0.045931345224380485,0.05096926093101501,0.06549798905849467
loco_decay,capacity_matched_deepsets,42,retained_or_restored,retained911,113,0.013385244062983487,0.01803346053606435,0.016681145638792447,0.9933647344411467,0.08592525124549866,0.08988714218139648,0.02510566711425779,0.048893663883209225,0.012052759039597433,0.01956163742503182,0.02280742057034226,0.035681026998113395,0.025987699627876282,0.050542688369750975,0.05656488537788391,0.080644085407257
loco_decay,capacity_matched_deepsets,42,flat_response,nonflat,113,0.013385244062983487,0.01803346053606435,0.016681145638792447,0.9933647344411467,0.08592525124549866,0.08988714218139648,0.02510566711425779,0.048893663883209225,0.012052759039597433,0.01956163742503182,0.02280742057034226,0.035681026998113395,0.025987699627876282,0.050542688369750975,0.05656488537788391,0.080644085407257
loco_decay,capacity_matched_deepsets,43,fire_family,decay,113,0.013861495711262817,0.018052353541024593,0.01679506340099209,0.9933508241023637,0.07287320494651794,0.0865752100944519,0.022950482368469236,0.04521867752075194,0.012982256588388662,0.02093314206013914,0.023695218269942236,0.029602422254984488,0.023104310035705566,0.03521193265914917,0.039661967754364,0.05481894016265868
loco_decay,capacity_matched_deepsets,43,crack_count,1,11,0.014445390702182238,0.02059960208030609,0.01733185599853671,0.988923535188117,0.07287320494651794,0.07287320494651794,0.04463315010070801,0.07183493375778197,0.012684020839753698,0.020206059100197963,0.030015124160735332,0.03786237620916524,0.01600182056427002,0.0354800820350647,0.05417664349079132,0.06913389265537263
