protocol,model,seed,sample_id,geometry_id,fire_family,crack_count,source_batch,legacy_final_id,flat_response,MAE,RMSE,maximum_overprediction
loco_decay,capacity_matched_deepsets,42,b004_0121,30a102272a3396c9abbd3d36718e76aab52a043782d7d6c1532a31dff6e1428c,decay,6,batch_004,sample_0112,False,0.0077353613298447406,0.009508705507668611,0.015550553798675537
loco_decay,capacity_matched_deepsets,42,b004_0126,61da8ab883e7cfa91098414b7b0b43fd2716036442ee03b0d82244019564a380,decay,7,batch_004,sample_0116,False,0.008629317654937994,0.011940207826317474,0.041012465953826904
loco_decay,capacity_matched_deepsets,42,b004_0148,101170f672ceb19198d9407cdeda56220d64f856fdbd8a678e89dd06de8b038e,decay,4,batch_004,sample_0132,False,0.011956021800392964,0.013760726981832803,0.02202814817428589
loco_decay,capacity_matched_deepsets,42,b004_0156,291c9d9acf36a52ad07c9b9ca50c6d77b619535b7770ee020a4e66bbf3b0b9db,decay,7,batch_004,sample_0138,False,0.01970344928444409,0.02438022074802945,0.05631557106971741
loco_decay,capacity_matched_deepsets,42,b004_0177,63d17ae153e7898ce798f59ce43f29f7f51e3dc23ed00b74fdcfa27a86f982e4,decay,2,batch_004,sample_0153,False,0.007936280281817327,0.010148204459953004,0.018749535083770752
loco_decay,capacity_matched_deepsets,42,b004_0179,b35f549571b49f732e7280520e29dc605b1c665bad5fa4a4a2e42b70c9c90250,decay,5,batch_004,sample_0154,False,0.007762413533007512,0.010114039583417634,0.019791454076766968
loco_decay,capacity_matched_deepsets,42,b004_0180,5848272dc5b6f5966215ae66dde63fac833562f6e8da07a59e083ab7f935eb77,decay,3,batch_004,sample_0155,False,0.009375149597887133,0.011649137490548973,0.025683283805847168
loco_decay,capacity_matched_deepsets,42,b004_0182,fc45471f0e17137351abe0b802637e7b5c2ba7df508ac4e8c7ea92665785bb68,decay,1,batch_004,sample_0157,False,0.01341462721590136,0.018178037287491327,0.05055588483810425
loco_decay,capacity_matched_deepsets,42,b004_0183,378b7b0bd60b52352d9b3c53069cffc33fa90cd2e76b9a6840a5d498c6f5871a,decay,3,batch_004,sample_0158,False,0.008172886415583188,0.009595743860902225,0.02026653289794922
loco_decay,capacity_matched_deepsets,42,b004_0186,a29983c7f78e308b30aac78cbd69f279ad4a1df6841ac1575173db27c7392c22,decay,8,batch_004,sample_0160,False,0.008663897020894974,0.010992588807202013,0.04638797044754028
loco_decay,capacity_matched_deepsets,42,b004_0191,e9502ed606e64f72d2fb4a0aa3f8663db4f86831fb19ebdc53d7d5f33c23ffd9,decay,5,batch_004,sample_0165,False,0.009251886581788297,0.011581070820506146,0.024886727333068848
loco_decay,capacity_matched_deepsets,42,b004_0210,3d3a6ab69f79a2659fa06a42d53a1c5d2a8174c53d3d6daeb381a53ad9cc557f,decay,4,batch_004,sample_0179,False,0.009089228681853561,0.010349523698838372,0.018354833126068115
loco_decay,capacity_matched_deepsets,42,b004_0213,3f812ad4f3820bf20239792631745f7690fae631ac7d3e914d12229dc5c9d7d5,decay,8,batch_004,sample_0180,False,0.008391826734191081,0.011061242089064297,0.014910012483596802
loco_decay,capacity_matched_deepsets,42,b004_0215,f91b3f9c8bcf6d125d533a526fc1a51f7e3f98fbda97e08ff6774775166ec40b,decay,2,batch_004,sample_0181,False,0.011016332468048472,0.013242971925916544,0.034673720598220825
loco_decay,capacity_matched_deepsets,42,b004_0217,66357ba7bd60440243e0daea7860989f9e4ec1986cbc2398115f0422d37c6621,decay,2,batch_004,sample_0182,False,0.008801556512957713,0.011253585147013637,0.029971063137054443
loco_decay,capacity_matched_deepsets,42,b004_0218,9a0b734cf84f061f8501ecea675c2ac08a6a5e347766711f6bdafd630bcc5e15,decay,2,batch_004,sample_0183,False,0.012521455522443428,0.016244019759549887,0.04661065340042114
loco_decay,capacity_matched_deepsets,42,b004_0219,2d5ceb99c115af2608911c8080fa318db8646866e22df6454bb909eb1437cf43,decay,7,batch_004,sample_0184,False,0.010532404311367722,0.014300257905766542,0.042537033557891846
loco_decay,capacity_matched_deepsets,42,b004_0220,bfb61d2b641adb708cba87688728dc5266d29f2190761027adcaaf23934e0e8e,decay,7,batch_004,sample_0185,False,0.00928966676602598,0.012492016294653548,0.03363591432571411
loco_decay,capacity_matched_deepsets,42,b004_0224,6f1fa828f68e6b92735f6d21f47404586c7fbd13996c6d582f64470d3cf2b167,decay,6,batch_004,sample_0188,False,0.010140250940791896,0.011351705936515707,0.017022520303726196
loco_decay,capacity_matched_deepsets,42,b004_0227,7ad4917ba9636bcf89f650076432771d3df7039c9bf68144eb699cd150f4aa4c,decay,1,batch_004,sample_0191,False,0.009422286245666567,0.011076853766023154,0.025987699627876282
loco_decay,capacity_matched_deepsets,42,b004_0241,95c1e320468969438799b0e31311a9a4d1eae082675978a0a94c7acbea69dd5c,decay,2,batch_004,sample_0203,False,0.008436409054232425,0.0105863566525511,0.017828375101089478
loco_decay,capacity_matched_deepsets,42,b004_0242,f4eb8ad8617aba5bdf6ccfe1f96bdfce5ee1b4a07ac2674ef1580c84aa118140,decay,6,batch_004,sample_0204,False,0.031915078886219715,0.04046945229032943,0.0828838050365448
loco_decay,capacity_matched_deepsets,42,b004_0268,128fddd5ab63f0b4d9d07f28e755e02223759ae3d0bd18396ae81b551e51e69e,decay,6,batch_004,sample_0224,False,0.013462274778084676,0.019384986955938908,0.051213622093200684
loco_decay,capacity_matched_deepsets,42,b004_0272,d6c663316c4caded542ccabde3e270020acaab3865435997a9828753e0e9d676,decay,3,batch_004,sample_0227,False,0.009561665722581207,0.011965724005270413,0.02137666940689087
loco_decay,capacity_matched_deepsets,42,b004_0279,7f2798156211f043c732f81528f597ccc18b90b3151bb9e42b308144d8fe7bdb,decay,7,batch_004,sample_0234,False,0.017974901883328547,0.021146658773307448,0.0488925576210022
loco_decay,capacity_matched_deepsets,42,b004_0283,7245f11cf1a3db6f0563ab53ff16ef4cb236ddfb850a21c59c8a445173ef20fe,decay,6,batch_004,sample_0237,False,0.013407667640779839,0.018842638945736945,0.04974454641342163
loco_decay,capacity_matched_deepsets,42,b004_0287,8cff7a576da5cbe47cb582bf1fe9c9ec41fe54df8ee2180c033a2203e63e2ee5,decay,5,batch_004,sample_0241,False,0.00805400250876536,0.009700415993194813,0.017665743827819824
loco_decay,capacity_matched_deepsets,42,b004_0288,895f03782bf5067b0f7af9727a87554203990d13705c61c00cea5e9d19b76f67,decay,4,batch_004,sample_0242,False,0.011122466599354978,0.014839987706056428,0.0406927764415741
loco_decay,capacity_matched_deepsets,42,b004_0294,a86372efe31bef78027998c6564a1cd9ca9d1d31b7fb63dd6750ae10e7f4ba3d,decay,4,batch_004,sample_0246,False,0.005642428261334779,0.006689791597337417,0.013675928115844727
loco_decay,capacity_matched_deepsets,42,b004_0304,b5cbbc20a7616faf9a5939afad1e875f21d9eec9a639a33502f0744f0ff18b61,decay,1,batch_004,sample_0255,False,0.015742023460200576,0.020342137866961117,0.05693885684013367
loco_decay,capacity_matched_deepsets,42,b004_0314,96de7e849c6e997734d18c8e928b7dca710c5e6583e86ff298a5e641236a8280,decay,4,batch_004,sample_0263,False,0.009391261417357648,0.012079741129905121,0.009920671582221985
loco_decay,capacity_matched_deepsets,42,b004_0321,ec795731311f6e65bf047ffc05fce4ae42bb0e6fce66d0b2c499ac178bb5bd32,decay,1,batch_004,sample_0269,False,0.017477452754974365,0.02492088223039591,0.06421947479248047
loco_decay,capacity_matched_deepsets,42,b004_0322,690633118dd511249e7ef30433922599ef0416d491d04dc0d4d0d4e165b4d702,decay,3,batch_004,sample_0270,False,0.011010675156702761,0.01652396000836723,0.04692545533180237
loco_decay,capacity_matched_deepsets,42,b004_0325,d1405240684a931097f53c86ab8c505c25fb365a36e72120b0c50dcdae08fd8c,decay,8,batch_004,sample_0271,False,0.01027064465108465,0.012279335164189241,0.027228951454162598
loco_decay,capacity_matched_deepsets,42,b004_0326,d300d43a58f195c1b34320d188d7cb20eba24b0b576bf6439575bfe91019daa1,decay,6,batch_004,sample_0272,False,0.004790507745547372,0.0063161944379594315,0.01522672176361084
loco_decay,capacity_matched_deepsets,42,b004_0346,9f8e31196d54b29857e91fdab0eef61e9a24a4da1ceaccd3ca2b4dd0f7d6f485,decay,4,batch_004,sample_0288,False,0.008826292806961497,0.01078781487946384,0.011817842721939087
loco_decay,capacity_matched_deepsets,42,b004_0347,47385c77d7bfa6f2c4828ab53640e0363aa16aec0d5c4f823f92b641f215c478,decay,6,batch_004,sample_0289,False,0.008243898387815132,0.01046378119699955,0.026232540607452393
loco_decay,capacity_matched_deepsets,42,b004_0349,8f9374fff26d0593a9f05186efb5835e9f37d3bf6cc53fa9b152066c7127d0f7,decay,8,batch_004,sample_0291,False,0.011874566068414782,0.013389707759369988,0.03442573547363281
loco_decay,capacity_matched_deepsets,42,b004_0358,6cc6ba80551241b528f1e948b554c1e7404c051f6a775112c9e17f7882fba545,decay,1,batch_004,sample_0298,False,0.011266099136383807,0.014088409585666605,0.034451037645339966
loco_decay,capacity_matched_deepsets,42,b004_0362,bab159a4955746217fcb62af18cd1001a58c5224e538c89707fff60cfb1892d1,decay,8,batch_004,sample_0301,False,0.012961429528525619,0.017930795050028456,0.06268680095672607
loco_decay,capacity_matched_deepsets,42,b004_0366,993d57e6515488040446a288ac166f3717225826f8907e6bce87a17227acf595,decay,5,batch_004,sample_0303,False,0.011271909123561422,0.013677143565625615,0.011504113674163818
loco_decay,capacity_matched_deepsets,42,b004_0371,cd2a9bc2ee5cf16219e908293ef5e08aa6e63ca2079958cbe0dc46fdd6a6414d,decay,7,batch_004,sample_0308,False,0.009328284346666492,0.01124400484701742,0.029381871223449707
loco_decay,capacity_matched_deepsets,42,b004_0373,4956921c237c5b489848164db44a8447a9bb094a196e282643961469c43aedf1,decay,4,batch_004,sample_0309,False,0.013678905905270185,0.015696450445288057,0.01417127251625061
loco_decay,capacity_matched_deepsets,42,b004_0381,b2cb03b83c818e001935e972727f8577b12b02770486bcd79bbbda365a52c8d0,decay,8,batch_004,sample_0316,False,0.007882235357995893,0.009438764373028052,0.013644397258758545
loco_decay,capacity_matched_deepsets,42,b004_0390,77931b22aced13cdf5d2634e93e4e636933c6fbe25916f5ba789de08ef1ddf7c,decay,2,batch_004,sample_0323,False,0.006500227651635155,0.0075913756322955805,0.008041724562644958
loco_decay,capacity_matched_deepsets,42,b004_0397,80ece4b4053c7c74da3352f869fd5975db8c580a7e6ad87a68125deb5e55bb73,decay,1,batch_004,sample_0327,False,0.013050947032991003,0.019667107268401835,0.05884942412376404
loco_decay,capacity_matched_deepsets,42,b005_0399,29af939dcb2d879036daa6c3a62b2f743f433abb26c647eec7e19926f25e3a14,decay,13,batch_005,sample_0646,False,0.01341077441074809,0.016598885445469908,0.04979872703552246
loco_decay,capacity_matched_deepsets,42,b005_0400,2220e917bb2760af8ccfdb83ce70b1dd84cf1e300fe879b2e0a9ac83f0c5ae94,decay,9,batch_005,sample_0647,False,0.01292568921554284,0.016687479072344955,0.02507871389389038
