protocol,model,seed,rule,same_trained_checkpoint,refitting,checkpoint_sha256,directed_edge_total,mean_abs_prediction_change,MAE_change_vs_complete,equal_case_MAE,equal_case_RMSE,mean_case_RMSE,R2_pooled,maximum_positive_error,maximum_absolute_error,case_time_positive_error_q95,case_time_positive_error_q99,per_case_MAE_q50,per_case_MAE_q90,per_case_MAE_q95,per_case_MAE_q99,per_case_max_positive_error_q50,per_case_max_positive_error_q90,per_case_max_positive_error_q95,per_case_max_positive_error_q99
loco_decay,gnn,42,radius,True,False,ed8b8a6dd16098df094bebeaf5935c19003ff8d7f198b5d5263b7a9255d12971,2974,0.003282451769337058,0.000482161131459255,0.012688855520746417,0.016833142390346854,0.01571581459901987,0.994218632780395,0.06822875142097473,0.0948590636253357,0.02775980234146118,0.04569032788276668,0.01152136445534034,0.018208188307089885,0.021594725378224103,0.02888516183759344,0.02374383807182312,0.040156877040863036,0.047271311283111565,0.06444747209548947
loco_decay,gnn,42,symmetric_knn,True,False,ed8b8a6dd16098df094bebeaf5935c19003ff8d7f198b5d5263b7a9255d12971,2620,0.002105236751958728,0.0003296274161643173,0.01253632180545148,0.016753493009641778,0.015501087126910817,0.9942732147325833,0.06822875142097473,0.08277463912963867,0.029138994216918918,0.04695196151733398,0.01143087544402138,0.0187966451781695,0.022039098720081512,0.029135451570886074,0.024181783199310303,0.04128648042678833,0.04894801378250121,0.06431938409805293
loco_decay,gnn,43,radius,True,False,a388127cd5383b0c66f18c39e79a715e6f9150d0b5cf22414a6a370d2b02e048,2974,0.006721177604049444,0.0007327230068659499,0.017542325325572886,0.02506175597548322,0.02155738609424812,0.9871848658902849,0.15526941418647766,0.15526941418647766,0.0406675100326538,0.0922103595733642,0.01429007776447984,0.028458326468702222,0.03536584592256385,0.047078083225938136,0.026342153549194336,0.05716978311538696,0.07979635000228873,0.11709487676620482
loco_decay,gnn,43,symmetric_knn,True,False,a388127cd5383b0c66f18c39e79a715e6f9150d0b5cf22414a6a370d2b02e048,2620,0.004528687801212072,0.0011469827613342191,0.017956585080041155,0.025784998041209737,0.02222687101730443,0.9864345449401081,0.15526941418647766,0.15526941418647766,0.04618322253227231,0.09353136658668518,0.014414876333025635,0.029273075158478785,0.0364676098354527,0.04853114257093335,0.026920229196548462,0.06612237095832825,0.08663896918296814,0.11709487676620482
loco_decay,gnn,44,radius,True,False,b0d85ae20330d78509d86c8b5c3093de05d1b8b2ab02ff3e7a011f6cf4c274bb,2974,0.0038149382453411818,0.0013759191455091201,0.013950403637607958,0.018116597400021927,0.01683009988925081,0.9933034143492006,0.07670542597770691,0.08962059020996094,0.014350950717926025,0.030556523799896235,0.013090538685439064,0.02124756164238101,0.025924154090099644,0.03389977255805593,0.02044278383255005,0.030755829811096192,0.03383914232254028,0.05470627546310425
loco_decay,gnn,44,symmetric_knn,True,False,b0d85ae20330d78509d86c8b5c3093de05d1b8b2ab02ff3e7a011f6cf4c274bb,2620,0.0024708432611078024,0.0008094298070839522,0.01338391429918279,0.017639814434365023,0.016287809319964403,0.993651250585228,0.07670542597770691,0.08962053060531616,0.01559585332870483,0.0326883268356323,0.011992378313033307,0.02033469940795273,0.026181613910393635,0.03136407064609838,0.021013617515563965,0.030506503582000733,0.031966853141784664,0.05768460988998411
loco_decay,gnn,45,radius,True,False,376882ebcd4878b761e07f98d3fdab3424fb653ed84c0318c66cb769274c751c,2974,0.004713127389550209,0.00045276174464177824,0.016980016951842522,0.02410762336282346,0.021889859587192032,0.9881420679582229,0.14701202511787415,0.14701202511787415,0.03635814785957334,0.07825929045677181,0.015395769330321765,0.024406604590963145,0.029063547146124875,0.037052104238603924,0.026947319507598877,0.05770758986473083,0.077332592010498,0.10550774216651913
loco_decay,gnn,45,symmetric_knn,True,False,376882ebcd4878b761e07f98d3fdab3424fb653ed84c0318c66cb769274c751c,2620,0.0031046909280121326,0.0007045738389300782,0.017231829046130822,0.02457466961546899,0.022213392667775916,0.9876781607945003,0.14701202511787415,0.14701202511787415,0.039002811908721895,0.07872443914413452,0.016082160541268646,0.0246914233584873,0.031542494697648964,0.0432352015620372,0.027131199836730957,0.06048705577850341,0.07977703809738157,0.10550774216651913
loco_decay,gnn,46,radius,True,False,b6090cd00dadb47916966f2b141688a2a63021f0079a21627539a39d9b1d4fff,2974,0.004778321832418442,-0.0001618855666754536,0.015851261745719488,0.02262594441534634,0.020228380346336245,0.9895548761660103,0.12948834896087646,0.12948834896087646,0.03674167990684508,0.07316468834877013,0.013544046732245898,0.0251045217279528,0.031510797875826474,0.04390120351900817,0.026321113109588623,0.06212483644485473,0.07417305111885068,0.11089435458183286
loco_decay,gnn,46,symmetric_knn,True,False,b6090cd00dadb47916966f2b141688a2a63021f0079a21627539a39d9b1d4fff,2620,0.00346051761880517,-0.0005579608999626146,0.015455186412432327,0.022208872960105062,0.019902557581974904,0.9899364038303874,0.12948834896087646,0.12948834896087646,0.03639345169067382,0.07306911826133723,0.013533482786084785,0.023944462615935524,0.03054018704617608,0.043566633326108294,0.02639937400817871,0.0658170998096466,0.07615259885787964,0.11089435458183286
