epoch,train_mse,validation_mse,learning_rate,elapsed_s
1,0.02969677617097167,0.0070335655473172665,0.001,0.24057679995894432
2,0.005057859752671259,0.003017283044755459,0.000999972584682756,0.3438703999854624
3,0.0022610567919435394,0.0015751918544992805,0.0009998903417374227,0.4456345000071451
4,0.0014651371109756124,0.001172287156805396,0.0009997532801828658,0.5456582000479102
5,0.0011582128628702822,0.0009197252220474184,0.0009995614150494292,0.6487601000117138
6,0.0009910472735442269,0.0010511187138035893,0.000999314767377287,0.7528141000075266
7,0.0008932639858062575,0.0007522209780290723,0.0009990133642141358,0.8526113999541849
8,0.0007832756824346532,0.0006065184716135263,0.000998657238612229,0.9671827000565827
9,0.000647620368929829,0.0006527714431285858,0.0009982464296247522,1.0799639000324532
10,0.0006103723643608629,0.0005443635163828731,0.00099778098230154,1.1738731999648735
11,0.000586811847210666,0.00039622210897505283,0.0009972609476841367,1.2845051999902353
12,0.0005314112848536983,0.0004350971430540085,0.0009966863828001983,1.386989500024356
13,0.0005320894385088875,0.0005041130352765322,0.0009960573506572392,1.483745599980466
14,0.0005923643994447627,0.0004835117724724114,0.000995373920235722,1.5810665000462905
15,0.0004461845855012085,0.0003999092732556164,0.0009946361664814943,1.6850607000524178
16,0.0004513698229254787,0.0004100154328625649,0.000993844170297569,1.7742195000173524
17,0.0004541683214113033,0.00039405719144269824,0.0009929980185352527,1.8657697000307962
18,0.000605491436810298,0.0005635311244986951,0.000992097803984621,1.9635943999746814
19,0.000496186806885585,0.0003831387439277023,0.0009911436253643446,2.063370499992743
20,0.0004386219845945312,0.00031717238016426563,0.0009901355873108612,2.158917000051588
21,0.0004715655452073522,0.0004975300398655236,0.000989073800366903,2.2680964999599382
22,0.000524562698118626,0.0006790114566683769,0.0009879583809693738,2.354766400065273
23,0.00047027568101503287,0.0005275042494758964,0.0009867894514365802,2.447894599987194
24,0.00043261371283038596,0.0003097239532507956,0.0009855671399548183,2.5460360000142828
25,0.00040825941480524176,0.0003545085492078215,0.0009842915805643158,2.6395254000090063
26,0.00044456530487680936,0.0003103417402599007,0.0009829629131445344,2.7450122999725863
27,0.00039668020078242064,0.0003282001707702875,0.0009815812833988294,2.8450174999888986
28,0.0004203867895015557,0.0003212563751731068,0.0009801468428384719,2.9339151000604033
29,0.0004355204778064968,0.0003706687712110579,0.000978659748766034,3.0197276000399143
30,0.0005028526547103883,0.0003332526539452374,0.0009771201642581387,3.1080653000390157
31,0.00048526741499763435,0.00029725924832746387,0.0009755282581475771,3.1964538999600336
32,0.0003809400141953971,0.0004020219494123012,0.0009738842050047931,3.2931123999878764
33,0.000396494857246163,0.0002889306633733213,0.0009721881851187409,3.3901653999928385
34,0.0004138112078928003,0.0003665775584522635,0.0009704403844771131,3.498584200046025
35,0.000392850366336513,0.0003429825883358717,0.0009686409947459461,3.5883690000046045
36,0.00043596890829147617,0.00031766167376190424,0.0009667902132486011,3.6798880000133067
37,0.00044308328892810235,0.00037809571949765086,0.000964888242944126,3.7702387999743223
38,0.00038403463835389037,0.0006637238548137248,0.0009629352924049977,3.8677533000009134
39,0.00044446940119318947,0.0003729510062839836,0.0009609315757942507,3.960136799956672
40,0.0003792094598764518,0.00028577534249052405,0.0009588773128419909,4.054909500060603
41,0.0003408881334386244,0.0003106985823251307,0.0009567727288213008,4.151366400066763
42,0.00039114012419258,0.00033429203904233873,0.0009546180545235346,4.244057200034149
43,0.0004185802869388988,0.0003696913772728294,0.0009524135262330101,4.336874200031161
44,0.00042555032677616284,0.00037527550011873245,0.0009501593857010972,4.424240999971516
45,0.0003833746698842188,0.0003033233806490898,0.0009478558801197068,4.509991500061005
46,0.0004201986256002146,0.00033430164330638945,0.0009455032620941841,4.596763500012457
47,0.0003379029189948301,0.0003186740505043417,0.0009431017896156075,4.6903122999938205
48,0.00047386613419386233,0.0003118075255770236,0.0009406517260324962,4.78107170003932
49,0.00043862960701749015,0.0004631072806660086,0.000938153340021932,4.873158100061119
50,0.0003797109296640298,0.0003009806096088141,0.0009356069055600951,4.96570140006952
51,0.0003203438282395553,0.0003200337232556194,0.0009330127018922197,5.055106200044975
52,0.00045130896642670676,0.00027591543039307,0.0009303710135019722,5.150252699968405
53,0.0003429488124693655,0.00027662733918987215,0.0009276821300802536,5.2478028000332415
54,0.0003349998279602213,0.00029140085098333657,0.0009249463464934323,5.340154599980451
55,0.00036961564102364335,0.000364302919479087,0.0009221639627510079,5.439174900064245
56,0.0003772546557611697,0.0002751825377345085,0.0009193352839727124,5.529926200048067
57,0.0003492863582607335,0.00029749589157290757,0.0009164606203550501,5.631685300031677
58,0.0003268603350786243,0.00032952416222542524,0.0009135402871372812,5.726832899963483
59,0.0003536709655108891,0.00028840682352893054,0.0009105746045668523,5.8219278999604285
60,0.0003261482485260067,0.0003342927957419306,0.0009075638978642773,5.914261900004931
61,0.0003998107690242517,0.00048809029976837337,0.000904508497187474,6.008617899962701
62,0.00044975878821335925,0.0004107347340323031,0.0009014087375955575,6.106756999972276
63,0.00037763142108525723,0.0002695169532671571,0.0008982649590120983,6.20237149996683
64,0.00034202703265146986,0.000268789182882756,0.0008950775061878453,6.305265899980441
65,0.00029863440298184656,0.000254512153333053,0.00089184672866292,6.410232400055975
66,0.00030077317656183937,0.00026743963826447725,0.0008885729807284855,6.509157199994661
67,0.0003285515170683788,0.0002592268865555525,0.0008852566213878947,6.598652699962258
68,0.00031837475171704203,0.00031040108297020197,0.0008818980143173212,6.698971900041215
69,0.00033888831192621616,0.00029066120623610914,0.0008784975278258782,6.79707570001483
70,0.00037380063418405735,0.0002997492556460202,0.0008750555348152298,6.896371299983002
71,0.00032170411891891223,0.0003075238782912493,0.0008715724127386972,6.992489899974316
72,0.0003481366649747583,0.0003515499411150813,0.0008680485435598672,7.086069099954329
73,0.00038362540783669065,0.0004074668977409601,0.0008644843137107058,7.181047999998555
74,0.00034856331014893,0.00039263785583898425,0.0008608801140491812,7.274229099974036
75,0.00040657344796238054,0.0002702763013076037,0.0008572363398164018,7.365672699990682
76,0.0003078035277664472,0.00039117856067605317,0.0008535533905932739,7.456878800061531
77,0.000397776098918929,0.00029730008100159466,0.0008498316702566831,7.550872400053777
78,0.00031817079179513916,0.00035937465145252645,0.0008460715869352036,7.638016300043091
79,0.00032738595781996134,0.00025599636137485504,0.0008422735529643445,7.728681599954143
80,0.00032310329179671015,0.0002766906109172851,0.0008384379848413305,7.820391000015661
81,0.0003157374962191483,0.0003232437593396753,0.0008345653031794293,7.915829600067809
82,0.0003278015067972907,0.00028737832326442003,0.000830655932661826,8.019277299987152
83,0.00032733045236628714,0.0003332380438223481,0.0008267103019950529,8.115030099987052
84,0.00033368151175202265,0.00027427516761235893,0.0008227288438619754,8.209160799975507
85,0.00032540089517511475,0.00030054018134251237,0.000818711994874345,8.303032899973914
86,0.00034612030744445835,0.00031576637411490083,0.0008146601955249188,8.399916899972595
87,0.00031765479804684,0.00028263000422157347,0.0008105738901391553,8.48854950000532
88,0.0002946845735171157,0.0002604051842354238,0.0008064535268264883,8.58028950006701
89,0.00031144005620175865,0.000284514797385782,0.0008022995574311875,8.69216299999971
90,0.0003281468122709649,0.00042393768671900034,0.0007981124374828079,8.80713770003058
91,0.0004280296334504464,0.0003269574954174459,0.0007938926261462366,8.921843399992213
92,0.00033982368834927727,0.0002833325124811381,0.0007896405861713394,9.03101889998652
93,0.0003205194536175365,0.0002850467280950397,0.000785356783842216,9.131788500002585
94,0.0003024091428386012,0.00037840395816601813,0.0007810416889260655,9.240282700047828
95,0.0003374517584222541,0.00027762321406044066,0.0007766957746216721,9.345875400002114
96,0.0003053231750967895,0.0002656133729033172,0.0007723195175075136,9.448796799988486
97,0.00034096992684374,0.0002999941061716527,0.0007679133974894983,9.55358399997931
98,0.00036368859782785317,0.00029814487788826227,0.0007634778977483389,9.654796699993312
99,0.0003369452293508443,0.00030908657936379313,0.0007590135046865652,9.751733000040986
100,0.00031554073938405865,0.00025674005155451596,0.0007545207078751858,9.850382399978116
101,0.00032328151616528865,0.0002996796683873981,0.0007500000000000001,9.95636359998025
102,0.000320743397174842,0.0002716055605560541,0.0007454518768075706,10.061366499983706
103,0.00034403032104182203,0.00027979479636996984,0.0007408768370508578,10.157033500028774
104,0.0003675701821654454,0.00029479109798558056,0.0007362753824345273,10.255689600016922
105,0.00038316205609589815,0.0002737239410635084,0.0007316480175599312,10.352393300039694
106,0.0002899789863865182,0.00028984007076360285,0.0007269952498697736,10.457198600051925
107,0.00030004603396745243,0.0002548958291299641,0.0007223175895924639,10.566124800010584
108,0.0003213502087772699,0.00031336385291069746,0.000717615549686164,10.668326599989086
109,0.0003238396447338757,0.00033133066608570516,0.0007128896457825365,10.76925430004485
110,0.000305928088832872,0.0002601281157694757,0.0007081403961302008,10.872258799965493
111,0.00030405833011427837,0.00029790549888275564,0.0007033683215379003,10.970929900067858
112,0.00029601920277449735,0.00025614534388296306,0.0006985739453173905,11.075094999978319
113,0.000306056783820805,0.00025177132920362055,0.0006937577932260517,11.177546299993992
114,0.00028151430661944307,0.00030869292095303535,0.0006889203934092339,11.278513099998236
115,0.00034064763806950134,0.000279469444649294,0.0006840622763423393,11.375612400006503
116,0.0003009428709869979,0.00027314943145029247,0.0006791839747726503,11.476510899956338
117,0.0003781953709019099,0.0003033238463103771,0.0006742860236609078,11.590188800008036
118,0.00029631437799392066,0.0002583710302133113,0.000669368960122646,11.689022799953818
119,0.00030471255396979203,0.0003111683181487024,0.0006644333233692918,11.78139270003885
120,0.0002997323503987686,0.00025095409364439547,0.0006594796546490352,11.887132100062445
121,0.0002878760584188139,0.00025355760590173304,0.000654508497187474,12.002665900043212
122,0.000303858951709951,0.00025977485347539186,0.0006495203961280436,12.108784800046124
123,0.0003046646203317792,0.0002703583741094917,0.000644515898472236,12.20035379996989
124,0.000305863475103738,0.00030355717171914876,0.0006394955530196149,12.294233400025405
125,0.00039339972942456557,0.00030927095212973654,0.0006344599103076331,12.393923799972981
126,0.0003669277711468897,0.00036775623448193073,0.0006294095225512608,12.500428700004704
127,0.0003043680583797158,0.00029601677670143545,0.0006243449435824276,12.60725919995457
128,0.0002793227760996195,0.0002651807735674083,0.0006192667287892907,12.696560999960639
129,0.0003205374407487073,0.0003114166029263288,0.0006141754350553281,12.795157399959862
130,0.0003280158662222397,0.00025712160277180374,0.0006090716206982716,12.891224800026976
131,0.0002810742451170175,0.00026334053836762905,0.0006039558454088799,12.994557500001974
132,0.00029132972878498874,0.0002788254350889474,0.0005988286701895632,13.114095099968836
133,0.0002907322172837771,0.00026817043544724584,0.0005936906572928626,13.231980100041255
134,0.0003075893714009624,0.00025969339185394347,0.000588542370159792,13.349274100037292
135,0.00028667748044838143,0.0002533931110519916,0.0005833843733580514,13.46239160001278
136,0.00028464107419761596,0.0002528058539610356,0.0005782172325201158,13.572496099979617
137,0.00029637104246593346,0.0003082196053583175,0.0005730415142812062,13.67981810006313
138,0.0002906032607691944,0.00027136103017255664,0.0005678577862171525,13.775647100061178
139,0.0002819213707364835,0.0002934336953330785,0.0005626666167821524,13.881248899968341
140,0.0003087760481292346,0.00027675621095113456,0.0005574685752464337,13.984581500058994
141,0.00036710762065853095,0.00027557529392652214,0.0005522642316338271,14.098359400057234
142,0.0003146668115280758,0.0002791046572383493,0.0005470541566592576,14.193829199997708
143,0.00035799219451731985,0.00036047407775186,0.0005418389216661581,14.301805200055242
144,0.0003248657638972305,0.00039261661004275084,0.0005366190985638162,14.4109327000333
145,0.0003195542063761301,0.00027023584698326886,0.0005313952597646571,14.523120800033212
146,0.00028261790292301943,0.0002579569409135729,0.0005261679781214723,14.617899600067176
147,0.00028358356227095767,0.0003359780821483582,0.0005209378268646002,14.71167960006278
148,0.00029444455422733903,0.0002681455807760358,0.0005157053795390643,14.812799200066365
149,0.00029110461102715534,0.00028150490834377706,0.0005104712099416788,14.912787599954754
150,0.0002780566685299158,0.0002577821142040193,0.0005052358920581233,15.01240190002136
151,0.00028859926154095513,0.00028496276354417205,0.0005000000000000003,15.110101000056602
152,0.0002945597401069726,0.0002449690655339509,0.0004947641079418775,15.20129979995545
153,0.0002954043572913903,0.0002900923718698323,0.0004895287900583221,15.304019700037315
154,0.00030096977471617185,0.00026508577866479754,0.0004842946204609363,15.398092700052075
155,0.0002910936738076697,0.0002596830017864704,0.0004790621731354006,15.491623800015077
156,0.0002854316896139081,0.0003290888562332839,0.0004738320218785285,15.581413400010206
157,0.0002842978941006764,0.0002757187176030129,0.00046860474023534385,15.671214199974202
158,0.0002838576806465959,0.00029780008480884135,0.00046338090143618465,15.765776599990204
159,0.0002837393602288097,0.00024951688828878105,0.0004581610783338426,15.860240699956194
160,0.00029812231965757504,0.0002693265851121396,0.0004529458433407432,15.95921320002526
161,0.00032620144849287194,0.00033405961585231125,0.00044773576836617374,16.054057199973613
162,0.0003203403114587377,0.0002751478459686041,0.00044253142475356714,16.143110600067303
163,0.0003087735404542226,0.00031371612567454576,0.0004373333832178483,16.23441679996904
164,0.0002948585066834619,0.0002989169443026185,0.0004321422137828482,16.339137200033292
165,0.000298448713758818,0.0002747548569459468,0.0004269584857187947,16.440192500012927
166,0.00028300552831363575,0.00033403304405510426,0.00042178276747988503,16.53459950000979
167,0.00029600999814126,0.0002467434969730675,0.0004166156266419491,16.623636199976318
168,0.0002714085529089733,0.0002895750221796334,0.00041145762984020874,16.712781499954872
169,0.0002895677621642448,0.000248354539508,0.00040630934270713805,16.807073200005107
170,0.00027361325226326705,0.00028199009830132127,0.00040117132981043723,16.893279599957168
171,0.00027464899986353556,0.00026695741689763963,0.00039604415459112063,16.982702999957837
172,0.00028162173408522584,0.0002637646393850446,0.00039092837930172904,17.074105600011535
