protocol,model,seed,time_s,case_MAE,case_RMSE,maximum_overprediction
loco_perturbed_iso,capacity_matched_deepsets,42,0.0,0.0020676120981439816,0.0020708407850126053,0.0
loco_perturbed_iso,capacity_matched_deepsets,42,60.0,0.02124839430456763,0.03361532130431038,0.07931643724441528
loco_perturbed_iso,capacity_matched_deepsets,42,120.0,0.012417141381684725,0.015511047386644923,0.03529548645019531
loco_perturbed_iso,capacity_matched_deepsets,42,180.0,0.024334572456978464,0.03391799111125308,0.04775261878967285
loco_perturbed_iso,capacity_matched_deepsets,42,240.0,0.013200806067870543,0.01656583356625364,0.03545248508453369
loco_perturbed_iso,capacity_matched_deepsets,42,300.0,0.012723739082748825,0.01587051993941876,0.0367509126663208
loco_perturbed_iso,capacity_matched_deepsets,42,360.0,0.012543061295071163,0.015756670156046353,0.041523754596710205
loco_perturbed_iso,capacity_matched_deepsets,42,420.0,0.011430392931173514,0.014451500871045237,0.04430282115936279
loco_perturbed_iso,capacity_matched_deepsets,42,480.0,0.010415997054125811,0.013361615397023682,0.0388563871383667
loco_perturbed_iso,capacity_matched_deepsets,42,540.0,0.008728673866203239,0.011210179694449783,0.031342148780822754
loco_perturbed_iso,capacity_matched_deepsets,42,600.0,0.009797394812644066,0.013037772388239098,0.039156973361968994
loco_perturbed_iso,capacity_matched_deepsets,42,660.0,0.010814599088720372,0.014557724409715624,0.04208803176879883
loco_perturbed_iso,capacity_matched_deepsets,42,720.0,0.010908367934527699,0.014150191826879507,0.04278534650802612
loco_perturbed_iso,capacity_matched_deepsets,42,780.0,0.011095266084413271,0.013904014534371715,0.044984400272369385
loco_perturbed_iso,capacity_matched_deepsets,42,840.0,0.01059848231238288,0.012925164515687112,0.029157817363739014
loco_perturbed_iso,capacity_matched_deepsets,42,900.0,0.01019474729761347,0.012605634257020902,0.03495371341705322
loco_perturbed_iso,capacity_matched_deepsets,42,960.0,0.010983822045025524,0.014464748648751167,0.05132099986076355
loco_perturbed_iso,capacity_matched_deepsets,42,1020.0,0.010047575106491914,0.012998531511483889,0.04111930727958679
loco_perturbed_iso,capacity_matched_deepsets,42,1080.0,0.011655282329868627,0.014692093623571698,0.042718201875686646
loco_perturbed_iso,capacity_matched_deepsets,42,1140.0,0.010915935039520264,0.013546643419124706,0.029474705457687378
loco_perturbed_iso,capacity_matched_deepsets,42,1200.0,0.008891882660152676,0.01117821091437139,0.03684774041175842
loco_perturbed_iso,capacity_matched_deepsets,42,1260.0,0.008835191930736508,0.011081764508414874,0.034126877784729004
loco_perturbed_iso,capacity_matched_deepsets,42,1320.0,0.00965196216428602,0.011978463556618241,0.03073042631149292
loco_perturbed_iso,capacity_matched_deepsets,42,1380.0,0.008803432052199906,0.011404396661134693,0.03295522928237915
loco_perturbed_iso,capacity_matched_deepsets,42,1440.0,0.009676551496660387,0.012026526418238594,0.034253090620040894
loco_perturbed_iso,capacity_matched_deepsets,42,1500.0,0.009897483898712709,0.012619382161869447,0.033920228481292725
loco_perturbed_iso,capacity_matched_deepsets,42,1560.0,0.011010965248485943,0.013758644328519903,0.03554755449295044
loco_perturbed_iso,capacity_matched_deepsets,42,1620.0,0.010787587982040268,0.01343432631824861,0.037119507789611816
loco_perturbed_iso,capacity_matched_deepsets,42,1680.0,0.009016938037700482,0.011930942447164321,0.041185587644577026
loco_perturbed_iso,capacity_matched_deepsets,42,1740.0,0.008638209856308258,0.01128809803040275,0.03764653205871582
loco_perturbed_iso,capacity_matched_deepsets,42,1800.0,0.008900709651611946,0.011357367454549381,0.03913883864879608
loco_perturbed_iso,capacity_matched_deepsets,42,1860.0,0.008436479815491685,0.011276671711685218,0.04110145568847656
loco_perturbed_iso,capacity_matched_deepsets,42,1920.0,0.008872262663669415,0.011348557806837339,0.036813437938690186
loco_perturbed_iso,capacity_matched_deepsets,42,1980.0,0.008500714425568108,0.01112258087673354,0.030628547072410583
loco_perturbed_iso,capacity_matched_deepsets,42,2040.0,0.008403103228087898,0.0108141743256257,0.03575485944747925
loco_perturbed_iso,capacity_matched_deepsets,42,2100.0,0.008411126362310874,0.01052399806688433,0.03248254954814911
loco_perturbed_iso,capacity_matched_deepsets,42,2160.0,0.008011570250665819,0.010360357301180389,0.034549862146377563
loco_perturbed_iso,capacity_matched_deepsets,42,2220.0,0.008492052823573619,0.010784666647420608,0.033830612897872925
loco_perturbed_iso,capacity_matched_deepsets,42,2280.0,0.008721792080380895,0.010590121402791391,0.02952994406223297
loco_perturbed_iso,capacity_matched_deepsets,42,2340.0,0.00822645358674161,0.009851165325259238,0.02721920609474182
loco_perturbed_iso,capacity_matched_deepsets,42,2400.0,0.007376649358251074,0.00910032470189555,0.02504412829875946
loco_perturbed_iso,capacity_matched_deepsets,42,2460.0,0.00648118139387251,0.008115516729263363,0.02752894163131714
loco_perturbed_iso,capacity_matched_deepsets,42,2520.0,0.006140901967211887,0.008136781882299722,0.02806907892227173
loco_perturbed_iso,capacity_matched_deepsets,42,2580.0,0.005917614577589808,0.007648855373284792,0.02544110268354416
loco_perturbed_iso,capacity_matched_deepsets,42,2640.0,0.00594039435859199,0.00757604661810453,0.025109179317951202
loco_perturbed_iso,capacity_matched_deepsets,42,2700.0,0.006187552133122006,0.00788256204788752,0.025841914117336273
loco_perturbed_iso,capacity_matched_deepsets,42,2760.0,0.006275570540277807,0.008041696177866701,0.024424247443675995
loco_perturbed_iso,capacity_matched_deepsets,42,2820.0,0.0064529265772115,0.007956604680317371,0.021839022636413574
loco_perturbed_iso,capacity_matched_deepsets,42,2880.0,0.006243308183846173,0.007713312713354371,0.020377948880195618
loco_perturbed_iso,capacity_matched_deepsets,42,2940.0,0.0056632504806862225,0.007178162027904122,0.0199500173330307
loco_perturbed_iso,capacity_matched_deepsets,42,3000.0,0.005585537770309964,0.006926463534004699,0.01784520596265793
loco_perturbed_iso,capacity_matched_deepsets,42,3060.0,0.004658309121926625,0.0062162669382429,0.01811216026544571
loco_perturbed_iso,capacity_matched_deepsets,42,3120.0,0.00473584295124621,0.006160588868059563,0.016734197735786438
loco_perturbed_iso,capacity_matched_deepsets,42,3180.0,0.004755275441451116,0.0059486254347536835,0.018298853188753128
loco_perturbed_iso,capacity_matched_deepsets,42,3240.0,0.004519996677970027,0.005583147397273207,0.017501920461654663
loco_perturbed_iso,capacity_matched_deepsets,42,3300.0,0.004477536691738678,0.005600668522247725,0.01814858615398407
loco_perturbed_iso,capacity_matched_deepsets,42,3360.0,0.0045989749130901985,0.005763454579335897,0.01624482497572899
loco_perturbed_iso,capacity_matched_deepsets,42,3420.0,0.00471215564254168,0.005921031542791484,0.01667322963476181
loco_perturbed_iso,capacity_matched_deepsets,42,3480.0,0.0043727568610831425,0.0055808985863208815,0.016804203391075134
loco_perturbed_iso,capacity_matched_deepsets,42,3540.0,0.00437570299516927,0.005637859837678063,0.018185533583164215
loco_perturbed_iso,capacity_matched_deepsets,42,3600.0,0.0044016803841333135,0.005700192406704559,0.017426777631044388
loco_perturbed_iso,capacity_matched_deepsets,43,0.0,0.0029382882891474545,0.0029396520464068324,0.0
loco_perturbed_iso,capacity_matched_deepsets,43,60.0,0.021921387663832656,0.032875579651009984,0.07756227254867554
loco_perturbed_iso,capacity_matched_deepsets,43,120.0,0.01236738277985169,0.016091873941097602,0.039144158363342285
loco_perturbed_iso,capacity_matched_deepsets,43,180.0,0.023119424377475772,0.03212556408208922,0.051053404808044434
loco_perturbed_iso,capacity_matched_deepsets,43,240.0,0.012391332570496981,0.015320749757133354,0.0421106219291687
loco_perturbed_iso,capacity_matched_deepsets,43,300.0,0.012428394309035293,0.015412615333983002,0.044746994972229004
loco_perturbed_iso,capacity_matched_deepsets,43,360.0,0.012278850014145309,0.015535855896770322,0.046341001987457275
loco_perturbed_iso,capacity_matched_deepsets,43,420.0,0.011201348927643922,0.014155295448026189,0.044567763805389404
loco_perturbed_iso,capacity_matched_deepsets,43,480.0,0.010940975971050091,0.013762728816862085,0.038528263568878174
loco_perturbed_iso,capacity_matched_deepsets,43,540.0,0.00874711747642036,0.011234176780384344,0.029592931270599365
loco_perturbed_iso,capacity_matched_deepsets,43,600.0,0.010206489412634223,0.013157932858321795,0.03846776485443115
loco_perturbed_iso,capacity_matched_deepsets,43,660.0,0.011641467476750279,0.014754193777980837,0.043482422828674316
loco_perturbed_iso,capacity_matched_deepsets,43,720.0,0.010874383084408872,0.013725587852878869,0.038613080978393555
loco_perturbed_iso,capacity_matched_deepsets,43,780.0,0.011483963545378263,0.014142591505832884,0.04142051935195923
loco_perturbed_iso,capacity_matched_deepsets,43,840.0,0.012253739812352636,0.014622876590519019,0.03463423252105713
loco_perturbed_iso,capacity_matched_deepsets,43,900.0,0.010422030010738888,0.012980380108287434,0.0322422981262207
loco_perturbed_iso,capacity_matched_deepsets,43,960.0,0.012219314371143375,0.015350752442470765,0.05166187882423401
loco_perturbed_iso,capacity_matched_deepsets,43,1020.0,0.011730040515865292,0.015103793743338452,0.04437646269798279
