protocol,model,seed,rule,same_trained_checkpoint,refitting,checkpoint_sha256,directed_edge_total,mean_abs_prediction_change,MAE_change_vs_complete,equal_case_MAE,equal_case_RMSE,mean_case_RMSE,R2_pooled,maximum_positive_error,maximum_absolute_error,case_time_positive_error_q95,case_time_positive_error_q99,per_case_MAE_q50,per_case_MAE_q90,per_case_MAE_q95,per_case_MAE_q99,per_case_max_positive_error_q50,per_case_max_positive_error_q90,per_case_max_positive_error_q95,per_case_max_positive_error_q99
loco_bilinear,gnn,42,radius,True,False,674c0041a36299cd44392d3b88772529256a6b2a7639ecfc5d92e22142951492,2588,0.004198539536446333,-0.0016891630483429967,0.034687100345146306,0.07426855712018036,0.05171448322554466,0.9111315327070255,0.5245680809020996,0.5245680809020996,0.08677338361740103,0.4181915497779846,0.02406476022767239,0.07195770984790376,0.11803947286527666,0.13589727030425758,0.07643714547157288,0.32502229213714645,0.44615740776062013,0.5072771143913268
loco_bilinear,gnn,42,symmetric_knn,True,False,674c0041a36299cd44392d3b88772529256a6b2a7639ecfc5d92e22142951492,2012,0.003202805994078517,-0.0011714423669762636,0.03520482102651304,0.07488631327625278,0.051994704173683494,0.9096469915654846,0.5199883580207825,0.5199883580207825,0.08800649642944336,0.41831356287002563,0.024413617907977494,0.07084904019949875,0.12346949401448985,0.13802175625425853,0.0777902603149414,0.3322340726852421,0.4456715226173401,0.515251476764679
loco_bilinear,gnn,43,radius,True,False,14ee2e8246675b1ae930c290806047666a79f94a2ed355e381975a5fc2c99883,2588,0.005765120033174753,-0.0012685214588686218,0.028756191549921435,0.07264290114536537,0.04641094938519755,0.9149794172375796,0.6751022934913635,0.6751022934913635,0.06291518211364745,0.431385052204132,0.018563256400530456,0.05943481414044494,0.09421619606799768,0.14647586998392303,0.08003836870193481,0.43164272308349627,0.46571439504623413,0.6312262105941769
loco_bilinear,gnn,43,symmetric_knn,True,False,14ee2e8246675b1ae930c290806047666a79f94a2ed355e381975a5fc2c99883,2012,0.004430030006915331,-0.0010423775915391932,0.028982335417250864,0.07285645580758603,0.04657795889503719,0.914478797638679,0.6751276850700378,0.6751276850700378,0.065544393658638,0.4343572831153869,0.017780784700737625,0.058590890540451336,0.09789459803065317,0.14765846494768464,0.0802411437034607,0.4314777016639711,0.4652822256088257,0.6310422730445859
loco_bilinear,gnn,44,radius,True,False,b47510eb6a1271b2017f8abba80045927575835a0d59de0345f19f6734e2a733,2588,0.004933061543852091,-7.112987287151429e-05,0.03575809547558271,0.0781899965166078,0.05311755468853973,0.9014991213784919,0.4533367156982422,0.4533367156982422,0.0977144956588745,0.41416178464889525,0.02297749822256995,0.09062505765039414,0.1333277635887021,0.16373560272279328,0.07711774110794067,0.3588928103446961,0.4133734107017517,0.44171439647674554
loco_bilinear,gnn,44,symmetric_knn,True,False,b47510eb6a1271b2017f8abba80045927575835a0d59de0345f19f6734e2a733,2012,0.003841122379526496,0.00024696273266418267,0.036076188081118406,0.07858872009979462,0.05357236683899243,0.900491965376123,0.45185136795043945,0.45185136795043945,0.09795917868614193,0.4144267392158508,0.022776658662029953,0.0892723273058407,0.13406044811498924,0.16558908954995574,0.07851171493530273,0.35821127891540533,0.41323286294937134,0.4420898175239562
loco_bilinear,gnn,45,radius,True,False,c09d53f63f4a6a8938558b3b943c33823aa8156368c09a84ccf143f6f2b2f85e,2588,0.0038596615195274353,0.0004972107192925367,0.029735998410556276,0.07169335146518342,0.04668756842572259,0.9171875787410295,0.6675141453742981,0.6675141453742981,0.05463481545448303,0.4242512774467466,0.019363722351730846,0.06382034391653343,0.09720817999761613,0.13865348948807005,0.0705062747001648,0.41946598291397097,0.4597137331962586,0.6252173399925229
loco_bilinear,gnn,45,symmetric_knn,True,False,c09d53f63f4a6a8938558b3b943c33823aa8156368c09a84ccf143f6f2b2f85e,2012,0.002860401291400194,0.0002430830882893531,0.029481870779553093,0.07189549516967632,0.04645475874941756,0.916719931211676,0.6692824959754944,0.6692824959754944,0.0563414692878723,0.4325000190734863,0.01878028521772291,0.06348321046985564,0.09830390097665005,0.14047144921099544,0.07162010669708252,0.42713884115219125,0.45988768339157104,0.6257454800605771
loco_bilinear,gnn,46,radius,True,False,07777a11396397900f423a7cd61d66beb297e15492a95018ccfd22b446951576,2588,0.003484993940219283,0.0005642956787788173,0.02411245409703037,0.054955934510558774,0.03726257577089308,0.9513405818529895,0.4995235800743103,0.4995235800743103,0.058327183127403225,0.3692616724967956,0.017396713133718145,0.044970729214246184,0.06702330053829758,0.11033072565422669,0.08348695933818817,0.22673053741455218,0.4495580554008484,0.4774725389480589
loco_bilinear,gnn,46,symmetric_knn,True,False,07777a11396397900f423a7cd61d66beb297e15492a95018ccfd22b446951576,2012,0.0032853896263986826,0.00039693078215334923,0.0239450892004049,0.05536051354488103,0.03717974783765321,0.9506214949806121,0.4998971223831177,0.4998971223831177,0.06123592257499692,0.36971700668334956,0.016610134331906428,0.04977286047622809,0.06990963885041536,0.10915680334216243,0.08568507432937622,0.22685639858245987,0.44979021549224857,0.49532789468765254
loco_bilinear,gnn_zero_edge_features,42,radius,True,False,bf77b6f73a9646d81fbb9ae0108fdb0558d16bb702b5eb2dce9c598d42d189a6,2588,0.002657177159562707,-0.0007849901213477506,0.045952992706900835,0.0942663639575871,0.06960340518296475,0.856830262586659,0.5175840556621552,0.5175840556621552,0.23326035737991307,0.44461782932281485,0.030215906803725195,0.10169521492035676,0.14280810063002541,0.15720284817648705,0.10799407958984375,0.4087697267532349,0.45935958623886114,0.5171607089042664
loco_bilinear,gnn_zero_edge_features,42,symmetric_knn,True,False,bf77b6f73a9646d81fbb9ae0108fdb0558d16bb702b5eb2dce9c598d42d189a6,2012,0.0017798027256503701,3.865505878990899e-05,0.046776637887038494,0.09546255953227552,0.07053895845526037,0.8531736962997333,0.5235269665718079,0.5235269665718079,0.23048520088195748,0.44508615970611565,0.030989346445583908,0.1025089957674997,0.14533475168415758,0.1649869199659003,0.10781815648078918,0.4071428775787354,0.4595055937767029,0.5202271902561187
loco_bilinear,gnn_zero_edge_features,43,radius,True,False,0f716bdae52828f5fc5295b0557a0449967c619f47df52d17a2475f821e1d2b4,2588,0.0022050892002880573,-0.00044704977821891784,0.04051386573377102,0.09369352010938375,0.06235694891523365,0.8585650215449152,0.6283460259437561,0.6283460259437561,0.10471240282058707,0.46971564292907714,0.023563513501745757,0.12505988058496698,0.1425021372857641,0.16182933207418085,0.08497104048728943,0.45403052568435676,0.4754201054573059,0.6185161185264587
loco_bilinear,gnn_zero_edge_features,43,symmetric_knn,True,False,0f716bdae52828f5fc5295b0557a0449967c619f47df52d17a2475f821e1d2b4,2012,0.001599417650140822,-0.00045687293489867636,0.04050404257709126,0.09385202612825468,0.06248075633150008,0.8580860714870211,0.6307087540626526,0.6307087540626526,0.10408716201782224,0.46998557329177854,0.022864640491907715,0.12488158452706265,0.14509644049112913,0.16198140238152162,0.08536255359649658,0.45416275262832645,0.4753794312477112,0.6187032008171081
loco_bilinear,gnn_zero_edge_features,44,radius,True,False,90c75a8ae9214d96e835df229c123e72bc83301a0ec710efb431e2870e30e8cd,2588,0.0031585178803652525,-0.00042532750976220085,0.030034703358592246,0.05514436985612116,0.04331438429167556,0.9510063186234908,0.4539037346839905,0.4539037346839905,0.07897194623947135,0.28846010446548453,0.023928200123740025,0.0578239655885541,0.07659639471867045,0.09236394012560593,0.07887899875640869,0.18976047039032046,0.41364727020263675,0.44506556987762447
loco_bilinear,gnn_zero_edge_features,44,symmetric_knn,True,False,90c75a8ae9214d96e835df229c123e72bc83301a0ec710efb431e2870e30e8cd,2012,0.0025883757043629885,-0.00010082413884003258,0.030359206729514414,0.055860839065780064,0.043661922574174894,0.9497249366599703,0.45706939697265625,0.45706939697265625,0.07930712699890133,0.297625138759613,0.02366930783772078,0.05785708837821845,0.07873727513141321,0.0945114059917261,0.07730340957641602,0.18709868192672793,0.414078450202942,0.4426461625099181
loco_bilinear,gnn_zero_edge_features,45,radius,True,False,727b9dc75bfc5c59d985a14f16434d20360b642b8d8876d2fc704103804a963d,2588,0.0022495186422020197,-0.00031006397123867213,0.03476749401327801,0.08837365095753333,0.05460953127057872,0.8741702564889432,0.6812337636947632,0.6812337636947632,0.11346919536590527,0.46041399478912354,0.01815883400010281,0.11310593231779632,0.13269714058422655,0.1516657300855292,0.0608142614364624,0.4535282969474793,0.4745619654655457,0.6361366319656369
loco_bilinear,gnn_zero_edge_features,45,symmetric_knn,True,False,727b9dc75bfc5c59d985a14f16434d20360b642b8d8876d2fc704103804a963d,2012,0.001650288701057434,-8.328307530260093e-05,0.03499427490921408,0.08874396597912766,0.05489606200939856,0.873113510017425,0.6815517544746399,0.6815517544746399,0.11675865650176999,0.46039348125457763,0.018583911364195776,0.113345477033834,0.13341651666359824,0.15660794914745893,0.06184178590774536,0.45412279367446906,0.4746993660926819,0.6362776374816892
loco_bilinear,gnn_zero_edge_features,46,radius,True,False,79a6a0acb6c4861885b810c893a57f555d20a3d33dc30a0d78ff7418309a55f2,2588,0.0027950822841376066,0.0001408239727023336,0.026390729642165628,0.05035886839805676,0.037986682218882066,0.9591408204224308,0.4000704884529114,0.4000704884529114,0.06479005217552185,0.287891776561737,0.020184470981848043,0.048202796158243404,0.06463452499420917,0.09916447420589251,0.06491240859031677,0.1428693890571596,0.3476075172424318,0.3988068127632141
