epoch,train_mse,validation_mse,learning_rate,elapsed_s
1,0.028425774963043125,0.005346727557480335,0.001,0.8067952999845147
2,0.003260437221754165,0.0019202014664188027,0.000999972584682756,1.3415238000452518
3,0.0019222570520732955,0.0015553295379504561,0.0009998903417374227,1.8558197000529617
4,0.0013055576409332851,0.0016975793987512589,0.0009997532801828658,2.354996900074184
5,0.0014183321726826943,0.001430043252184987,0.0009995614150494292,2.8597031000535935
6,0.001276078193164921,0.0018009103368967772,0.000999314767377287,3.390455999993719
7,0.0010543769320559085,0.000997975468635559,0.0009990133642141358,3.93519180000294
8,0.0008417194226889738,0.0009186183451674879,0.000998657238612229,4.469594100024551
9,0.0008317409009332695,0.0013276846148073673,0.0009982464296247522,4.991999600082636
10,0.0007731941192895362,0.0006868180353194475,0.00099778098230154,5.522130100056529
11,0.0006530888792793273,0.0007523517706431448,0.0009972609476841367,6.048974200035445
12,0.0005912398150080511,0.000587696151342243,0.0009966863828001983,6.570278899976984
13,0.0005753015221011238,0.0007517762132920325,0.0009960573506572392,7.102415599976666
14,0.000725598086842872,0.0007384818163700402,0.000995373920235722,7.6482869000174105
15,0.0005606893673613076,0.0006055731209926307,0.0009946361664814943,8.200588900013827
16,0.00047675914036695986,0.0006805139710195363,0.000993844170297569,8.7455080000218
17,0.0005091288416615511,0.0005086184828542173,0.0009929980185352527,9.289777799975127
18,0.00045996124348515836,0.0005193371325731277,0.000992097803984621,9.826726800063625
19,0.0006406992448098732,0.0005361179355531931,0.0009911436253643446,10.37702979997266
20,0.00066430831306532,0.000556320883333683,0.0009901355873108612,10.913357199984603
21,0.00043188082150850195,0.00041638899710960686,0.000989073800366903,11.490968900034204
22,0.0004305005811684339,0.00044606850133277476,0.0009879583809693738,12.050877299974672
23,0.00040162255364123455,0.0003905585908796638,0.0009867894514365802,12.598958400078118
24,0.0003940334716528885,0.0003449196519795805,0.0009855671399548183,13.154334800085053
25,0.00033903103305831883,0.0004152518231421709,0.0009842915805643158,13.697222099988721
26,0.00031595007803870306,0.00030201475601643324,0.0009829629131445344,14.232173299998976
27,0.0003375547799375177,0.0003112443082500249,0.0009815812833988294,14.784799300017767
28,0.0002750026501502175,0.000391043460695073,0.0009801468428384719,15.336795800016262
29,0.0003479454223057161,0.00035893157473765314,0.000978659748766034,15.908492700080387
30,0.00034644835788829177,0.0007180006941780448,0.0009771201642581387,16.46661000000313
31,0.0004220216327861239,0.000359383033355698,0.0009755282581475771,17.027439000084996
32,0.0003137859531132636,0.00040443261968903244,0.0009738842050047931,17.579166600015014
33,0.0003095275790394992,0.00034109692205674946,0.0009721881851187409,18.136079300078563
34,0.0002862489219935689,0.00026936488575302064,0.0009704403844771131,18.680928400019184
35,0.00023743787047642714,0.0002623950131237507,0.0009686409947459461,19.250273299985565
36,0.00027289022771761893,0.00025531341088935733,0.0009667902132486011,19.83784240006935
37,0.00022259342355581744,0.000244341092184186,0.000964888242944126,20.420487400027923
38,0.00023412657114203406,0.0002491016930434853,0.0009629352924049977,21.002623800071888
39,0.00025848907123395063,0.0003218252386432141,0.0009609315757942507,21.562183500034735
40,0.00029048416112592606,0.00021999685850460082,0.0009588773128419909,22.112540300004184
41,0.0002310072882137897,0.00022028213425073773,0.0009567727288213008,22.685099599999376
42,0.00021789758161706835,0.0002661235921550542,0.0009546180545235346,23.269955300027505
43,0.00024084842118013295,0.0002893927739933133,0.0009524135262330101,23.860829600016586
44,0.00023356397610364688,0.00027731643058359623,0.0009501593857010972,24.42490900005214
45,0.0001910709400364288,0.00023833948944229633,0.0009478558801197068,25.03406019997783
46,0.00023100457746286245,0.00023950081958901137,0.0009455032620941841,25.5863362000091
47,0.0002087184454282157,0.0002363973471801728,0.0009431017896156075,26.151650900021195
48,0.00023157175839139474,0.00022640636598225683,0.0009406517260324962,26.730680900043808
49,0.0001998844109537768,0.00019953309674747288,0.000938153340021932,27.336597300018184
50,0.00018320623125066553,0.0002611380477901548,0.0009356069055600951,27.9132650999818
51,0.00028748508573181843,0.00020392221631482244,0.0009330127018922197,28.451829600031488
52,0.0001831371981407345,0.00020125934679526836,0.0009303710135019722,28.993111200048588
53,0.00020677341953505228,0.00022723335132468492,0.0009276821300802536,29.552547900006175
54,0.0002077293872374982,0.0002163283061236143,0.0009249463464934323,30.120066300034523
55,0.00021890869893638948,0.0002032530028373003,0.0009221639627510079,30.680123000056483
56,0.00020711948820638428,0.00037589287967421114,0.0009193352839727124,31.281033499981277
57,0.0002253890925728411,0.0002134113310603425,0.0009164606203550501,31.8568170000799
58,0.00017950580444275622,0.0001721768785500899,0.0009135402871372812,32.40570950007532
59,0.00016344721902102706,0.0002008366718655452,0.0009105746045668523,32.96131839998998
60,0.00021193330319383964,0.00021580301108770072,0.0009075638978642773,33.49706800002605
61,0.000252157352814514,0.00033025385346263647,0.000904508497187474,34.03190930001438
62,0.00019084257523486897,0.00021219754125922918,0.0009014087375955575,34.57049549999647
63,0.0001816960718734042,0.0002568418567534536,0.0008982649590120983,35.13304099999368
64,0.00016711785805846387,0.0001824656646931544,0.0008950775061878453,35.69146710005589
65,0.00015261670801580937,0.00019345327746123075,0.00089184672866292,36.23291560006328
