protocol,model,seed,rule,same_trained_checkpoint,refitting,checkpoint_sha256,directed_edge_total,mean_abs_prediction_change,MAE_change_vs_complete,equal_case_MAE,equal_case_RMSE,mean_case_RMSE,R2_pooled,maximum_positive_error,maximum_absolute_error,case_time_positive_error_q95,case_time_positive_error_q99,per_case_MAE_q50,per_case_MAE_q90,per_case_MAE_q95,per_case_MAE_q99,per_case_max_positive_error_q50,per_case_max_positive_error_q90,per_case_max_positive_error_q95,per_case_max_positive_error_q99
loco_log_variant,gnn,42,radius,True,False,e6462266517ff0f9cd82526a1d2baf35321b93db967a0bb5f2e69419cab1b8ef,2092,0.004831602331250906,0.0002778299952960958,0.01347505775444921,0.019224840178586906,0.0180593533237517,0.9940500561843263,0.09829187393188477,0.15862315893173218,0.026881454512476914,0.03800849199295048,0.013422526785584747,0.019569101414765373,0.023514435330375286,0.02633938486458824,0.026954948902130127,0.04533693790435791,0.05094692707061765,0.08005362272262555
loco_log_variant,gnn,42,symmetric_knn,True,False,e6462266517ff0f9cd82526a1d2baf35321b93db967a0bb5f2e69419cab1b8ef,1754,0.003613183507695794,0.00015450797374980986,0.013351735732902924,0.019208823802328513,0.01800307417130794,0.9940599659512537,0.09836024045944214,0.1617218255996704,0.025147473812103267,0.03646949648857117,0.01277753825253639,0.019341154980900714,0.02322253907313111,0.026893429111261826,0.027134746313095093,0.04456077814102173,0.05083968639373777,0.08004911422729474
loco_log_variant,gnn,43,radius,True,False,69969218e12108edb0a3abf9e6e653073231c736f714e9c462355c15676ed07b,2092,0.004239915870130062,0.00025017207621621726,0.013971855350860556,0.020261728577176303,0.019388735421592574,0.9933909296418723,0.09885340929031372,0.172754168510437,0.030390501022338867,0.04028953552246094,0.013678235597297793,0.0188884189871491,0.021272468078331865,0.024450148614581488,0.03391110897064209,0.049027144908905036,0.05519647598266599,0.08019493103027325
loco_log_variant,gnn,43,symmetric_knn,True,False,69969218e12108edb0a3abf9e6e653073231c736f714e9c462355c15676ed07b,1754,0.003373298794031143,-0.00012559124818888392,0.013596092026455455,0.020108285758892577,0.0191301911534592,0.9934906520732846,0.09895110130310059,0.17577171325683594,0.02998994588851928,0.040847942940890794,0.0134739167377597,0.018842898284802675,0.021510960186114057,0.02435444621850171,0.03255504369735718,0.04979603290557862,0.056464350223541224,0.08020843982696514
loco_log_variant,gnn,44,radius,True,False,2d4f5276f49b566c37b587e597a33f715ca170dff29aba8be19971ddb462b424,2092,0.005346115678548813,0.00030658260186088547,0.013392265687202542,0.019225758345997067,0.018132265768136098,0.9940494878389035,0.0997152328491211,0.1553301215171814,0.03144479990005493,0.0480710077285767,0.013750090950825175,0.018787864876575158,0.021684493197769404,0.02624943619868792,0.033945709466934204,0.05735486745834351,0.060620105266571044,0.0812284040451048
loco_log_variant,gnn,44,symmetric_knn,True,False,2d4f5276f49b566c37b587e597a33f715ca170dff29aba8be19971ddb462b424,1754,0.004091487731784582,0.0003361237038658881,0.013421806789207544,0.019109535534576127,0.01801639860671465,0.9941212139958774,0.09974485635757446,0.1387806534767151,0.031417536735534664,0.04653547525405884,0.013612134290523216,0.01887562343331634,0.021555066890403863,0.026125176539186536,0.03363454341888428,0.055387151241302494,0.06047182083129881,0.08129033088684064
loco_log_variant,gnn,45,radius,True,False,6e6dcbb3e06db5055b3cc5687b419e4fb256dfab08a1fbe9538a96756e719c4e,2092,0.005822480656206608,0.00034400541313217396,0.014087890367368605,0.019068646547096165,0.01801027676271651,0.9941463449507272,0.09608656167984009,0.12168681621551514,0.033935999870300285,0.04847943782806398,0.012803018459531128,0.021693729768033892,0.02434631473132882,0.028144618253238864,0.03665623068809509,0.060363924503326415,0.06438539624214172,0.0787788248062132
loco_log_variant,gnn,45,symmetric_knn,True,False,6e6dcbb3e06db5055b3cc5687b419e4fb256dfab08a1fbe9538a96756e719c4e,1754,0.004994662012904882,3.116373056808938e-05,0.01377504868480452,0.018717834981103916,0.017715516240638753,0.994359746587729,0.09553778171539307,0.14182555675506592,0.03188596963882446,0.04664350867271424,0.012940769312811679,0.021604220007286703,0.023359075921480774,0.0271239111462577,0.036436378955841064,0.06180896759033203,0.06870292425155637,0.08360042333602893
loco_log_variant,gnn,46,radius,True,False,485bb9bf41c654784764217ab9f15866c23962c3759416a9d70b87795070c0bd,2092,0.003841318190097809,0.0005903105698676324,0.015988517340029706,0.022395045938201553,0.02092072468328432,0.991925952428707,0.09860116243362427,0.15258920192718506,0.04338164329528808,0.056637916564941417,0.015510056351051956,0.02465699275986093,0.026810944764340507,0.03327570070985887,0.0466158390045166,0.06617159247398377,0.06972967386245725,0.08253106474876387
loco_log_variant,gnn,46,symmetric_knn,True,False,485bb9bf41c654784764217ab9f15866c23962c3759416a9d70b87795070c0bd,1754,0.0027506635524332523,0.00016044554570333013,0.015558652315865404,0.021964568148728655,0.02056623685298482,0.9922333680248497,0.09868210554122925,0.14634466171264648,0.04224019050598144,0.05459413290023807,0.015789853256256856,0.022905022883024376,0.026002851568284583,0.02977234979144861,0.045907050371170044,0.06346379518508913,0.06672654151916504,0.08201220750808699
loco_log_variant,gnn_zero_edge_features,42,radius,True,False,918b82b8cd3a1a97ac8bd529476b99bdbc2aec5926a3fb81962d9c6329583198,2092,0.0022905911318957806,-4.255562404692145e-05,0.014599722029949278,0.020925854984591857,0.01970159287130982,0.9929505731016292,0.09610617160797119,0.17238616943359375,0.03420333862304687,0.04647535562515259,0.01499140311460026,0.02140325161277271,0.02221958250051639,0.023403277240815704,0.038942426443099976,0.05395463705062866,0.058564651012420615,0.0782412934303282
loco_log_variant,gnn_zero_edge_features,42,symmetric_knn,True,False,918b82b8cd3a1a97ac8bd529476b99bdbc2aec5926a3fb81962d9c6329583198,1754,0.001486077206209302,-5.859815524206918e-05,0.01458367949875413,0.021084349892723155,0.019775401522740592,0.9928433823039983,0.09619402885437012,0.1807435154914856,0.034085163474082934,0.0449711298942566,0.0153695818830709,0.021411090502973466,0.022752106043158984,0.02394795341569869,0.038649678230285645,0.053568255901336674,0.058787620067596406,0.07824026584625227
loco_log_variant,gnn_zero_edge_features,43,radius,True,False,0f0b4d61e3d1bb0b5d1db1b586a479982e858874591d6dd652acdbec568045b4,2092,0.0024778887163847685,-0.00016679662753522374,0.013437419102920397,0.020039750964999978,0.01892294056961872,0.9935349479000858,0.09835660457611084,0.1842978596687317,0.029341506958007812,0.04311366956681014,0.013012625154901723,0.018827709018206986,0.020963114695470835,0.02660541313921757,0.03232097625732422,0.047707664966583255,0.05528644323348999,0.0797324562072752
loco_log_variant,gnn_zero_edge_features,43,symmetric_knn,True,False,0f0b4d61e3d1bb0b5d1db1b586a479982e858874591d6dd652acdbec568045b4,1754,0.0012868401827290654,-1.52805637338993e-05,0.013588935166721721,0.020255684173914643,0.019033035691132093,0.9933948722401283,0.09829825162887573,0.19517534971237183,0.028563368320465087,0.04403217151761056,0.013125316529977516,0.019259684105388458,0.02315920493641837,0.027030829443657357,0.02871936559677124,0.04841526746749878,0.05519931316375732,0.07972991466522199
loco_log_variant,gnn_zero_edge_features,44,radius,True,False,48c96444edee1b52946cc4445572a7c86caf9a9b9d82999a62dbe8c0e7d362d8,2092,0.0017608493799343705,-5.8466450431393646e-05,0.01311482287206315,0.018162735404447992,0.01732472397449559,0.9946893228422359,0.0975881814956665,0.14614075422286987,0.031157290935516353,0.04331382274627686,0.012789436539665598,0.018388205082690134,0.020286957357750563,0.02483755025401955,0.03316652774810791,0.05056170225143433,0.0622138500213623,0.07927843332290631
loco_log_variant,gnn_zero_edge_features,44,symmetric_knn,True,False,48c96444edee1b52946cc4445572a7c86caf9a9b9d82999a62dbe8c0e7d362d8,1754,0.0010441528866067529,-1.820511045011984e-05,0.013155084212044425,0.018243360715889886,0.017371584717825458,0.9946420694593485,0.09770172834396362,0.1547967791557312,0.031230556964874267,0.04328420162200928,0.012600490792852933,0.018976883321511942,0.021011586438436976,0.024464005365601314,0.032348692417144775,0.05128405094146729,0.062022042274475095,0.07939250707626325
loco_log_variant,gnn_zero_edge_features,45,radius,True,False,a0594d0f683331830122c65d43ccd7dcf3856ac2455f835b2f482bd70da2006e,2092,0.002284848131239414,0.0004969005636476127,0.01374967603527813,0.018146197710239165,0.017276903675868094,0.9946989894886642,0.09877336025238037,0.1154714822769165,0.033246409893035886,0.0449136793613434,0.013852752172617151,0.020079602105695694,0.022206265320543372,0.027537169668395978,0.03501105308532715,0.050395989418029793,0.06187385320663449,0.08044962882995588
