protocol,model,seed,time_s,case_MAE,case_RMSE,maximum_overprediction
loco_log_variant,fire_only,42,0,0.0028512737025385318,0.0028516017165148744,0.0
loco_log_variant,fire_only,42,60,0.008366171864495762,0.01933932944062659,0.09621673822402954
loco_log_variant,fire_only,42,120,0.006290532540583956,0.008302503766508845,0.03536224365234375
loco_log_variant,fire_only,42,180,0.01563458770945452,0.024182443067325008,0.03513908386230469
loco_log_variant,fire_only,42,240,0.01685507487559664,0.019725731953806586,0.038178205490112305
loco_log_variant,fire_only,42,300,0.020403989847155586,0.025495367560987595,0.034653425216674805
loco_log_variant,fire_only,42,360,0.018194328183713165,0.02346895238802303,0.035090863704681396
loco_log_variant,fire_only,42,420,0.01567252304243005,0.01933519360364076,0.05906122922897339
loco_log_variant,fire_only,42,480,0.014874555926392044,0.017992476290365673,0.0422515869140625
loco_log_variant,fire_only,42,540,0.015796594861624897,0.019267378941862232,0.04794609546661377
loco_log_variant,fire_only,42,600,0.015706314556840538,0.020070320023301752,0.0654289722442627
loco_log_variant,fire_only,42,660,0.015986043473948604,0.0211627870949399,0.07302975654602051
loco_log_variant,fire_only,42,720,0.014841496080592058,0.02001732449831255,0.07839101552963257
loco_log_variant,fire_only,42,780,0.01482751576796822,0.020288328739302544,0.07760286331176758
loco_log_variant,fire_only,42,840,0.016611963510513306,0.02244504534621655,0.07574397325515747
loco_log_variant,fire_only,42,900,0.015724313431891842,0.022342836748833587,0.08335608243942261
loco_log_variant,fire_only,42,960,0.016866017510925514,0.023628100410604175,0.09113907814025879
loco_log_variant,fire_only,42,1020,0.016714970270792644,0.023756307854060597,0.08841323852539062
loco_log_variant,fire_only,42,1080,0.017824625191481216,0.02439048895727122,0.07758074998855591
loco_log_variant,fire_only,42,1140,0.01851446861806123,0.0248096820593158,0.07469773292541504
loco_log_variant,fire_only,42,1200,0.01866232182668603,0.02428591095532853,0.06399929523468018
loco_log_variant,fire_only,42,1260,0.019174326589142067,0.024529441568841202,0.07296580076217651
loco_log_variant,fire_only,42,1320,0.020009615283081497,0.025561783281684843,0.07333177328109741
loco_log_variant,fire_only,42,1380,0.018960979105769726,0.024569069516951883,0.06828641891479492
loco_log_variant,fire_only,42,1440,0.017430484510850216,0.023701977878007544,0.060377031564712524
loco_log_variant,fire_only,42,1500,0.018788487367008045,0.025131949331848362,0.06929388642311096
loco_log_variant,fire_only,42,1560,0.01866933509059574,0.025034523438299663,0.06532254815101624
loco_log_variant,fire_only,42,1620,0.01914206017618594,0.025123569157744736,0.06743547320365906
loco_log_variant,fire_only,42,1680,0.019342859586079914,0.02550627659436717,0.08170223236083984
loco_log_variant,fire_only,42,1740,0.019323137143383854,0.025351431512060728,0.07322019338607788
loco_log_variant,fire_only,42,1800,0.018468772371610005,0.024675035270941253,0.06759452819824219
loco_log_variant,fire_only,42,1860,0.019603222608566284,0.025251752691327893,0.06257742643356323
loco_log_variant,fire_only,42,1920,0.0198303225679674,0.025524765637826522,0.06407004594802856
loco_log_variant,fire_only,42,1980,0.019990526571653892,0.02510167590295871,0.059420257806777954
loco_log_variant,fire_only,42,2040,0.018519271759019382,0.023411139764730676,0.05591994524002075
loco_log_variant,fire_only,42,2100,0.018432145317395527,0.02312622397522032,0.05521625280380249
loco_log_variant,fire_only,42,2160,0.018630133482857025,0.023878155520263233,0.06026333570480347
loco_log_variant,fire_only,42,2220,0.017515587633934574,0.022780653394324387,0.06129235029220581
loco_log_variant,fire_only,42,2280,0.01629807400530663,0.021474365814536586,0.06716322898864746
loco_log_variant,fire_only,42,2340,0.01705727661433427,0.021534080659466142,0.068240225315094
loco_log_variant,fire_only,42,2400,0.01679404371458551,0.02168724850322342,0.0717318058013916
loco_log_variant,fire_only,42,2460,0.01664334222458411,0.021880546939018128,0.07495459914207458
loco_log_variant,fire_only,42,2520,0.01612185578847277,0.021267945251830043,0.07329502701759338
loco_log_variant,fire_only,42,2580,0.01674742181447969,0.021286025313383757,0.0635560154914856
loco_log_variant,fire_only,42,2640,0.015496120828649273,0.020238435342156323,0.051645874977111816
loco_log_variant,fire_only,42,2700,0.015147570142711418,0.01935288977774918,0.04885631799697876
loco_log_variant,fire_only,42,2760,0.014714825817424318,0.018828011709588085,0.04404103755950928
loco_log_variant,fire_only,42,2820,0.014758732763753422,0.018349922351415724,0.042424917221069336
loco_log_variant,fire_only,42,2880,0.015634602907559147,0.018956369132363735,0.048401445150375366
loco_log_variant,fire_only,42,2940,0.01511086253584295,0.01869043294016287,0.046232759952545166
loco_log_variant,fire_only,42,3000,0.01507002737481093,0.018450270720878872,0.04437336325645447
loco_log_variant,fire_only,42,3060,0.014582468601672546,0.017695526053920486,0.04493483901023865
loco_log_variant,fire_only,42,3120,0.014212457328170969,0.017382856900026968,0.04371647536754608
loco_log_variant,fire_only,42,3180,0.014239018425291431,0.017537978819012142,0.04167532920837402
loco_log_variant,fire_only,42,3240,0.014605853882064854,0.01781888884925117,0.04163388907909393
loco_log_variant,fire_only,42,3300,0.014725571049485301,0.0179697017993327,0.04349161684513092
loco_log_variant,fire_only,42,3360,0.014801817807787354,0.018320338309301167,0.045646652579307556
loco_log_variant,fire_only,42,3420,0.01432854665166604,0.017813752167804373,0.04143179953098297
loco_log_variant,fire_only,42,3480,0.014793727219617669,0.018057455739445935,0.04144822061061859
loco_log_variant,fire_only,42,3540,0.014975126785482618,0.018376360929603507,0.03953328728675842
loco_log_variant,fire_only,42,3600,0.015017602061245429,0.01852111665240773,0.03857448697090149
loco_log_variant,fire_only,43,0,0.002513223800106325,0.002514953919222521,0.0
loco_log_variant,fire_only,43,60,0.0086152208024177,0.019143518480591298,0.09522145986557007
loco_log_variant,fire_only,43,120,0.0060423534849415655,0.008040686315456938,0.038683414459228516
loco_log_variant,fire_only,43,180,0.016712323479030445,0.023700722216794402,0.03849756717681885
loco_log_variant,fire_only,43,240,0.021725961263628975,0.027311649852266733,0.04418092966079712
loco_log_variant,fire_only,43,300,0.021928181682807812,0.02982941025991714,0.03344529867172241
loco_log_variant,fire_only,43,360,0.017744641373122948,0.024442715797340177,0.0325932502746582
loco_log_variant,fire_only,43,420,0.014843056167381397,0.018403822469369197,0.05453568696975708
loco_log_variant,fire_only,43,480,0.014759339284205782,0.017862129458816097,0.043180644512176514
loco_log_variant,fire_only,43,540,0.01607834601747817,0.01978773801599408,0.044761836528778076
loco_log_variant,fire_only,43,600,0.016047401704649994,0.02050261860739139,0.062014877796173096
loco_log_variant,fire_only,43,660,0.016504700633062832,0.02124007522285825,0.06855833530426025
loco_log_variant,fire_only,43,720,0.015429765417955923,0.019909683084736302,0.07413327693939209
loco_log_variant,fire_only,43,780,0.015373925367991129,0.019862072977108028,0.07396954298019409
loco_log_variant,fire_only,43,840,0.016793878614038662,0.022101222970197773,0.07255041599273682
loco_log_variant,fire_only,43,900,0.015726996504742165,0.021353352915801743,0.07976341247558594
loco_log_variant,fire_only,43,960,0.015467094770376232,0.02179921652663964,0.08588409423828125
loco_log_variant,fire_only,43,1020,0.014499881129333939,0.021442073992366542,0.0804593563079834
loco_log_variant,fire_only,43,1080,0.015471215265384619,0.022313680065734302,0.07463788986206055
loco_log_variant,fire_only,43,1140,0.016754299834154655,0.023023607691201705,0.07312065362930298
loco_log_variant,fire_only,43,1200,0.017208325690117435,0.023099167705107483,0.06382715702056885
loco_log_variant,fire_only,43,1260,0.018545139958893044,0.023944927443485163,0.07399851083755493
loco_log_variant,fire_only,43,1320,0.020031048767808556,0.025523635293906704,0.07538580894470215
loco_log_variant,fire_only,43,1380,0.01914045948913132,0.025089177651984818,0.07206088304519653
loco_log_variant,fire_only,43,1440,0.018067776940870976,0.024705094649062655,0.06355738639831543
loco_log_variant,fire_only,43,1500,0.018702775455903316,0.025845789567567723,0.07011890411376953
loco_log_variant,fire_only,43,1560,0.018760624355164127,0.025566368272767752,0.06670653820037842
loco_log_variant,fire_only,43,1620,0.019542663641597912,0.02560350825421664,0.0676855742931366
loco_log_variant,fire_only,43,1680,0.019421074485433273,0.02582154790817398,0.08022910356521606
loco_log_variant,fire_only,43,1740,0.019143530208131542,0.02563761030845809,0.07222193479537964
loco_log_variant,fire_only,43,1800,0.018554109810055164,0.02484661485567657,0.07220965623855591
loco_log_variant,fire_only,43,1860,0.019383764569310173,0.025003413269266153,0.0652303695678711
loco_log_variant,fire_only,43,1920,0.0191708546185839,0.02478583548520328,0.06614464521408081
loco_log_variant,fire_only,43,1980,0.019095918514590332,0.024016982525272953,0.0677480697631836
loco_log_variant,fire_only,43,2040,0.017954026551350304,0.022198254892780166,0.06331473588943481
loco_log_variant,fire_only,43,2100,0.01752852421739827,0.022056956072778907,0.062268733978271484
loco_log_variant,fire_only,43,2160,0.017813944514246956,0.0232040174145443,0.06479012966156006
loco_log_variant,fire_only,43,2220,0.017286206501117653,0.022452271375142132,0.06292182207107544
loco_log_variant,fire_only,43,2280,0.015844849032768303,0.020569199508144436,0.06559962034225464
loco_log_variant,fire_only,43,2340,0.015246767712676006,0.019957993897550888,0.06383687257766724
loco_log_variant,fire_only,43,2400,0.01469009790731513,0.0197613271787289,0.06291544437408447
loco_log_variant,fire_only,43,2460,0.015177981900996056,0.019923838500843904,0.06425532698631287
loco_log_variant,fire_only,43,2520,0.015138022061707317,0.019546208066922196,0.06279215216636658
loco_log_variant,fire_only,43,2580,0.015487556872160538,0.01998817947623871,0.05488944053649902
loco_log_variant,fire_only,43,2640,0.014864508440529091,0.019160793433662084,0.044854700565338135
loco_log_variant,fire_only,43,2700,0.014423195650612099,0.018027731888182554,0.041294872760772705
loco_log_variant,fire_only,43,2760,0.014219086860185083,0.017556828262076572,0.03579869866371155
loco_log_variant,fire_only,43,2820,0.013858515553284382,0.016709169991900634,0.033650338649749756
loco_log_variant,fire_only,43,2880,0.014190016908274181,0.017334019571884803,0.03907877206802368
loco_log_variant,fire_only,43,2940,0.013498636637476908,0.0169802087836905,0.03642401099205017
loco_log_variant,fire_only,43,3000,0.012983666935368725,0.017175386227906597,0.03407120704650879
loco_log_variant,fire_only,43,3060,0.012655966199826504,0.01657415315809773,0.033844441175460815
loco_log_variant,fire_only,43,3120,0.012730020678777626,0.01671464362458817,0.03181840479373932
loco_log_variant,fire_only,43,3180,0.013023331916580597,0.01749719311500086,0.029203742742538452
loco_log_variant,fire_only,43,3240,0.014119048791843048,0.018665435669546298,0.02807237207889557
