protocol,model,seed,stratum,group,case_count,equal_case_MAE,equal_case_RMSE,mean_case_RMSE,R2_pooled,maximum_positive_error,maximum_absolute_error,case_time_positive_error_q95,case_time_positive_error_q99,per_case_MAE_q50,per_case_MAE_q90,per_case_MAE_q95,per_case_MAE_q99,per_case_max_positive_error_q50,per_case_max_positive_error_q90,per_case_max_positive_error_q95,per_case_max_positive_error_q99
loco_smoldering,capacity_matched_deepsets,42,fire_family,smoldering,97,0.007957044386351976,0.02518560453130171,0.013254504873890178,-23.078264699513685,0.0,0.2909274101257324,0.0,0.0,0.00506091410996484,0.019348306343203715,0.029845341307217946,0.034736310732169054,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,crack_count,1,8,0.008264552252214463,0.026315139119425648,0.013818984011988923,-58.36193631393897,0.0,0.2597414255142212,0.0,0.0,0.005281048720000221,0.013242195375630109,0.02195050652886999,0.02891715545146191,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,crack_count,10,6,0.006368747011559909,0.011455657718721104,0.009087898449608665,-272.42166898924893,0.0,0.12915921211242676,0.0,0.0,0.00524027132597126,0.00904813506564156,0.01056346272835966,0.011775724858534143,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,crack_count,11,4,0.011524598862304062,0.03366584410973386,0.024655624300974354,-146.00397157052427,0.0,0.24529355764389038,0.0,0.0,0.008784954176574458,0.02088347995867495,0.0226193758796473,0.024008092616425183,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,crack_count,12,6,0.00571475475212264,0.006926097418670581,0.006309472233652226,,0.0,0.04198580980300903,0.0,0.0,0.004952627615850479,0.0076849709768764315,0.008753255498213847,0.00960788311528378,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,crack_count,13,5,0.005257639924033743,0.005520461753155501,0.00550077309813064,,0.0,0.014351487159729004,0.0,0.0,0.005426816275862396,0.005507791628603076,0.005530784364606513,0.005549178553409264,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,crack_count,14,6,0.012027087921653289,0.03696052280417187,0.02393114200334806,-338.70557335437906,0.0,0.26655399799346924,0.0,0.0,0.0055219980536914265,0.02546686715767032,0.029499305564849105,0.032725256290592135,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,crack_count,15,7,0.011178267225448643,0.03229154118511222,0.021609184048153984,-187.0821490160458,0.0,0.2909274101257324,0.0,0.0,0.005738225139555384,0.024664826471297467,0.024789715106370017,0.02488962601442806,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,crack_count,2,6,0.013725985920494373,0.04422635016330612,0.02291749144714461,-4.366242669273004,0.0,0.2834494113922119,0.0,0.0,0.00537979211963591,0.031365125882821004,0.04352651658605357,0.05325562914863963,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,crack_count,3,9,0.005139657708465075,0.006204683029186678,0.005882459644208205,,0.0,0.03951871395111084,0.0,0.0,0.00471771740522541,0.006913551150775347,0.006964988200390925,0.007006137840083388,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,crack_count,4,8,0.011588552936178739,0.0401846770529821,0.023498003801504852,-147.07711554931242,0.0,0.27627992630004883,0.0,0.0,0.004455479442096148,0.03261685498425218,0.033240091263270766,0.03373868028648564,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,crack_count,5,6,0.007339025618600063,0.024102902575567842,0.013491267898284648,-101.12130691973798,0.0,0.2509731650352478,0.0,0.0,0.00423878577888989,0.013715515859791489,0.01799164810141579,0.021412553894715233,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,crack_count,6,9,0.004840777002831409,0.0055474534160052345,0.005428902595040235,,0.0,0.028168201446533203,0.0,0.0,0.004563029672278732,0.0055766922528626495,0.005806526981416296,0.005990394764259214,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,crack_count,7,6,0.008679308037940271,0.03075757653210175,0.016467740571715798,-269.6253783718111,0.0,0.26986515522003174,0.0,0.0,0.004411794611665069,0.017619488669223474,0.023630730441359223,0.028439723859067827,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,crack_count,8,8,0.004669778171132822,0.005495011641869534,0.00530082990327962,,0.0,0.0328027606010437,0.0,0.0,0.00434190523428995,0.005544832983955008,0.005884451700038596,0.006156146672905468,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,crack_count,9,3,0.004020801658838825,0.004107870556087022,0.004107148075257162,,0.0,0.006445765495300293,0.0,0.0,0.004016488301949423,0.00407040295053701,0.004077142281610458,0.0040825337464692165,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,source_batch,batch_005,97,0.007957044386351976,0.02518560453130171,0.013254504873890178,-23.078264699513685,0.0,0.2909274101257324,0.0,0.0,0.00506091410996484,0.019348306343203715,0.029845341307217946,0.034736310732169054,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,retained_or_restored,restored86,86,0.005294749391837925,0.00898719127652605,0.006346860298910921,,0.0,0.2909274101257324,0.0,0.0,0.0049206824576268435,0.00602692072508765,0.007035864669768537,0.014539983722030206,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,retained_or_restored,retained911,11,0.028771350707098197,0.07044168273271205,0.06725972609645527,-20.980103603737856,0.0,0.2834494113922119,0.0,0.0,0.029641972213494974,0.03386332754228936,0.04477561741578774,0.053505449314586465,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,flat_response,flat,86,0.005294749391837925,0.00898719127652605,0.006346860298910921,,0.0,0.2909274101257324,0.0,0.0,0.0049206824576268435,0.00602692072508765,0.007035864669768537,0.014539983722030206,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,42,flat_response,nonflat,11,0.028771350707098197,0.07044168273271205,0.06725972609645527,-20.980103603737856,0.0,0.2834494113922119,0.0,0.0,0.029641972213494974,0.03386332754228936,0.04477561741578774,0.053505449314586465,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,fire_family,smoldering,97,0.015574698303526311,0.04396559673312367,0.027540701999007343,-72.3747051766336,0.0,0.31305044889450073,0.0,0.0,0.007989736854052935,0.0464465795970354,0.0549060792219443,0.06532953770434267,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,crack_count,1,8,0.011756055667752124,0.036251412806457495,0.0187878711869851,-111.65399343900886,0.0,0.26364898681640625,0.0,0.0,0.00596761263784815,0.021452161620874866,0.03561078793689851,0.04693768898971744,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,crack_count,10,6,0.018729232862347463,0.043749788793548884,0.036276961278883885,-3986.9049041796993,0.0,0.2872614860534668,0.0,0.0,0.015166840103806041,0.030708681853091127,0.03436478654869267,0.037289670305173904,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,crack_count,11,4,0.027111575740282653,0.07016656979520097,0.0531328283937479,-637.5729880233778,0.0,0.2791041135787964,0.0,0.0,0.026073198826586614,0.04872946875994323,0.049371058432782285,0.04988433017105352,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,crack_count,12,6,0.013417991946955197,0.03366504301500128,0.022067400146012408,,0.0,0.3073762059211731,0.0,0.0,0.008471011138353192,0.025149944864335607,0.031657968143947786,0.036864386767637536,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,crack_count,13,5,0.008949494948152637,0.01223017561657483,0.011852769699264569,,0.0,0.06893521547317505,0.0,0.0,0.00808494794564169,0.010763208983374425,0.0109830379486084,0.011158901120795579,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,crack_count,14,6,0.025363020558174843,0.06447588183526869,0.04567498800520462,-1032.7631384803767,0.0,0.29042816162109375,0.0,0.0,0.011431449749430674,0.05530786563138493,0.0602314508840686,0.06417031908621554,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,crack_count,15,7,0.025531083415207875,0.0642707047062663,0.04707538403578939,-744.0684193434132,0.0,0.31305044889450073,0.0,0.0,0.010789570261220464,0.05628196333275467,0.060299480059107784,0.06351349344019029,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,crack_count,2,6,0.02040066289120033,0.05640724093499659,0.03594689061485378,-7.729267914642591,0.0,0.2958390712738037,0.0,0.0,0.007060192647527476,0.047767321594425885,0.058642448460469475,0.06734254995330435,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,crack_count,3,9,0.009900802254459681,0.026050792049900233,0.017705014706096905,,0.0,0.2652484178543091,0.0,0.0,0.006328494822392698,0.021159259217684388,0.022260020599990594,0.023140629705835563,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,crack_count,4,8,0.019407554483804546,0.05741909344364669,0.03405349944814949,-301.32888609828836,0.0,0.28538501262664795,0.0,0.0,0.006555866511141668,0.05837535486846673,0.05904662863152926,0.05958364764197928,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,crack_count,5,6,0.013489239691385152,0.04109536933004364,0.023433343194078998,-295.8680427645763,0.0,0.276777446269989,0.0,0.0,0.005945430915863787,0.029194842596523097,0.038354108079535064,0.04568152046594464,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,crack_count,6,9,0.010513100902022343,0.02178345354034741,0.017762978126600267,,0.0,0.201465904712677,0.0,0.0,0.008013702806879262,0.01714000506479232,0.01781846734343982,0.018361237166357822,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,crack_count,7,6,0.015981188074487156,0.04682582655559486,0.028672784345266104,-626.2420977323563,0.0,0.2708657383918762,0.0,0.0,0.006467372667594035,0.03609416035355115,0.045138382520832,0.05237376025465669,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,crack_count,8,8,0.010508071203700831,0.025331214266780446,0.019471112400180082,,0.0,0.25085097551345825,0.0,0.0,0.007269082499332115,0.01809269570913471,0.019524806298193382,0.02067049476944032,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,crack_count,9,3,0.005815926145334713,0.006699430831227693,0.00665974609976044,,0.0,0.01851111650466919,0.0,0.0,0.005640366038338083,0.0062822865658119075,0.006362526631746136,0.006426718684493518,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,source_batch,batch_005,97,0.015574698303526311,0.04396559673312367,0.027540701999007343,-72.3747051766336,0.0,0.31305044889450073,0.0,0.0,0.007989736854052935,0.0464465795970354,0.0549060792219443,0.06532953770434267,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,retained_or_restored,restored86,86,0.010728724917245646,0.02702099954869967,0.017521332550471246,,0.0,0.31305044889450073,0.0,0.0,0.007145332019837176,0.0195529040743093,0.02396845133578191,0.04852262559484274,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,retained_or_restored,retained911,11,0.053461399323538765,0.10647530174267703,0.10587395405119863,-49.21899881428988,0.0,0.2958390712738037,0.0,0.0,0.050925274364283825,0.06515503613675228,0.06733630573163267,0.06908132140753699,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,flat_response,flat,86,0.010728724917245646,0.02702099954869967,0.017521332550471246,,0.0,0.31305044889450073,0.0,0.0,0.007145332019837176,0.0195529040743093,0.02396845133578191,0.04852262559484274,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,43,flat_response,nonflat,11,0.053461399323538765,0.10647530174267703,0.10587395405119863,-49.21899881428988,0.0,0.2958390712738037,0.0,0.0,0.050925274364283825,0.06515503613675228,0.06733630573163267,0.06908132140753699,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,44,fire_family,smoldering,97,0.011131335437066132,0.03826644129675325,0.02021899050475564,-54.584867685610696,0.0,0.3043345808982849,0.0,0.0,0.004800700750507292,0.039507318520155134,0.05029792941984582,0.05622940219816603,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,44,crack_count,1,8,0.008902922394822856,0.03443151261481664,0.015653153353783828,-100.62695713253943,0.0,0.27499914169311523,0.0,0.0,0.00376582389972249,0.01649852013978801,0.030174166648114294,0.04111468385477534,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,44,crack_count,10,6,0.010984600567426839,0.030783688396199722,0.02087630668465205,-1973.3956276909062,0.0,0.27480143308639526,0.0,0.0,0.007779267479161748,0.01946201138809079,0.02402627492537264,0.027677685755198123,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,44,crack_count,11,4,0.022311720447462116,0.06412936359561693,0.04761240342905953,-532.4133885466008,0.0,0.28339165449142456,0.0,0.0,0.021117117561277796,0.041056965609065826,0.04177416514177792,0.04234792476794759,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,44,crack_count,12,6,0.007528008821883488,0.018106388567813898,0.011729003555634018,,0.0,0.22855597734451294,0.0,0.0,0.005223554177362411,0.012809621994612646,0.0159093974555125,0.018389217824232387,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,44,crack_count,13,5,0.005410186189119933,0.005864112727584903,0.005833717679907105,,0.0,0.019869208335876465,0.0,0.0,0.005473232660137239,0.0057062584845746145,0.005756190565765881,0.005796136230718894,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,44,crack_count,14,6,0.018962370730488676,0.0564339081076525,0.03649337458854562,-790.9663226300124,0.0,0.28042757511138916,0.0,0.0,0.00650773136342158,0.04484095778621611,0.04982387946277368,0.05381021680401975,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,44,crack_count,15,7,0.018711098602839878,0.055852020182937036,0.03697091226248606,-561.6622837394677,0.0,0.3043345808982849,0.0,0.0,0.006050421566259665,0.04664941263980553,0.048723470773853236,0.05038271728109141,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,44,crack_count,2,6,0.01676109628599198,0.05329834578979622,0.029556290129740984,-6.7935543461759895,0.0,0.29779893159866333,0.0,0.0,0.0046678190348578286,0.04182572882683551,0.055918472956438536,0.06719266826012096,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,44,crack_count,3,9,0.005834496520690362,0.014965550116619625,0.009966253399051913,,0.0,0.1934370994567871,0.0,0.0,0.004016240112117079,0.011597062916052146,0.01276436457868482,0.013698205908790964,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,44,crack_count,4,8,0.016504427326507257,0.05607501617770811,0.031070860962734145,-287.340598955664,0.0,0.29538488388061523,0.0,0.0,0.004160716885426005,0.05361846538840747,0.0546368126497894,0.05545149045889495,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,44,crack_count,5,6,0.010375457383244415,0.038803028461814236,0.019342886391391853,-263.67256004135055,0.0,0.27831798791885376,0.0,0.0,0.003938883054451865,0.023729217834159974,0.03296623122496683,0.04035584193761232,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,44,crack_count,6,9,0.005760726055812315,0.01001814911846769,0.008354629357551251,,0.0,0.09714365005493164,0.0,0.0,0.004575375650749832,0.009005650340533647,0.009224816033097563,0.009400148587148698,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,44,crack_count,7,6,0.012523917226843493,0.04394520010278783,0.023197974446061517,-551.4426336435811,0.0,0.28096336126327515,0.0,0.0,0.004191509035767102,0.029814197391760153,0.0399936134697961,0.04813714633222487,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,44,crack_count,8,8,0.006343367524811479,0.013923688159529444,0.010681043123608253,,0.0,0.15894436836242676,0.0,0.0,0.00440905719506936,0.010632987002857395,0.011475545998479497,0.012149593194977182,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,44,crack_count,9,3,0.0037628623957191008,0.0038426539429840803,0.0038413573005088263,,0.0,0.006603240966796875,0.0,0.0,0.003786917592658371,0.0038325485635976324,0.00383825243496504,0.003842815532058966,0.0,0.0,0.0,0.0
loco_smoldering,capacity_matched_deepsets,44,source_batch,batch_005,97,0.011131335437066132,0.03826644129675325,0.02021899050475564,-54.584867685610696,0.0,0.3043345808982849,0.0,0.0,0.004800700750507292,0.039507318520155134,0.05029792941984582,0.05622940219816603,0.0,0.0,0.0,0.0
