protocol,contrast,metric,baseline,candidate,effect,ci95_low,ci95_high,status,paired_seed_count,valid_bootstrap,bootstrap_repetitions
loco_smoldering,attention_vs_sum_GNN,q0.8_balanced_accuracy,gnn,set_attention,0.009375000000000022,-0.035144736842105305,0.05137290033594623,ESTIMATED,5,617,1000
loco_smoldering,attention_vs_sum_GNN,q0.8_conditional_timing_MAE_s,gnn,set_attention,0.0,-48.0,60.0,ESTIMATED,5,617,1000
loco_smoldering,attention_vs_sum_GNN,q0.8_conditional_timing_median_abs_s,gnn,set_attention,0.0,-48.0,60.0,ESTIMATED,5,617,1000
loco_smoldering,attention_vs_sum_GNN,q0.8_conditional_timing_bias_s,gnn,set_attention,0.0,-60.0,48.0,ESTIMATED,5,617,1000
loco_smoldering,attention_vs_sum_GNN,q0.6_recall,gnn,set_attention,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000
loco_smoldering,attention_vs_sum_GNN,q0.6_false_positive_rate,gnn,set_attention,0.0,0.0,0.0,ESTIMATED,5,1000,1000
loco_smoldering,attention_vs_sum_GNN,q0.6_balanced_accuracy,gnn,set_attention,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000
loco_smoldering,attention_vs_sum_GNN,q0.6_conditional_timing_MAE_s,gnn,set_attention,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000
loco_smoldering,attention_vs_sum_GNN,q0.6_conditional_timing_median_abs_s,gnn,set_attention,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000
loco_smoldering,attention_vs_sum_GNN,q0.6_conditional_timing_bias_s,gnn,set_attention,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000
loco_smoldering,attention_vs_sum_GNN,final_spearman,gnn,set_attention,0.005887226410791646,-0.03310387991986286,0.048966967108827975,ESTIMATED,5,1000,1000
loco_smoldering,attention_vs_sum_GNN,final_equal_family_spearman,gnn,set_attention,0.005887226410791646,-0.03310387991986286,0.048966967108827975,ESTIMATED,5,1000,1000
loco_smoldering,attention_vs_sum_GNN,final_pairwise_order_agreement,gnn,set_attention,0.00899100899100902,-0.023824465284298938,0.04536042221782025,ESTIMATED,5,1000,1000
loco_smoldering,attention_vs_sum_GNN,final_equal_family_pairwise_order_agreement,gnn,set_attention,0.00899100899100902,-0.023824465284298938,0.04536042221782025,ESTIMATED,5,1000,1000
loco_smoldering,attention_vs_sum_GNN,time_average_spearman,gnn,set_attention,0.0010604712437541908,-0.004443682859777761,0.0099388145303824,ESTIMATED,5,1000,1000
loco_smoldering,attention_vs_sum_GNN,time_average_equal_family_spearman,gnn,set_attention,0.0010604712437541908,-0.004443682859777761,0.0099388145303824,ESTIMATED,5,1000,1000
loco_smoldering,attention_vs_sum_GNN,time_average_pairwise_order_agreement,gnn,set_attention,0.001598401598401522,-0.005207605195557077,0.010283355644801468,ESTIMATED,5,1000,1000
loco_smoldering,attention_vs_sum_GNN,time_average_equal_family_pairwise_order_agreement,gnn,set_attention,0.001598401598401522,-0.005207605195557077,0.010283355644801468,ESTIMATED,5,1000,1000
