protocol,model,seed,stratum,group,case_count,geometry_count,equal_case_MAE,equal_case_RMSE,mean_case_RMSE,R2_pooled,maximum_positive_error,maximum_absolute_error,case_time_positive_error_q95,case_time_positive_error_q99,per_case_MAE_q50,per_case_MAE_q90,per_case_MAE_q95,per_case_MAE_q99,per_case_max_positive_error_q50,per_case_max_positive_error_q90,per_case_max_positive_error_q95,per_case_max_positive_error_q99
loco_iso834,fire_only,42,fire_family,iso834,158,158,0.011864398981240263,0.015555849835314283,0.01459095671582235,0.9963800636197884,0.07234537601470947,0.08464181423187256,0.026218891143798818,0.04155394017696358,0.010737654890437594,0.01773549999247809,0.020374913754888247,0.028559211176804843,0.02964019775390625,0.044341534376144416,0.05684737265110016,0.06421737372875215
loco_iso834,fire_only,42,crack_count,1,19,19,0.013813265960107495,0.01720555683163005,0.016829426698505574,0.9955380292205896,0.04465174674987793,0.05624842643737793,0.012878215312957757,0.02632866024971009,0.014194856229864184,0.0167934170634043,0.01761059515544625,0.018793867755620204,0.026391267776489258,0.03523916006088257,0.0386521279811859,0.043451822996139526
loco_iso834,fire_only,42,crack_count,10,6,6,0.01415664477711493,0.018273489300872466,0.018017041534107523,0.9951557778585643,0.0436708927154541,0.08464181423187256,0.025762714445590973,0.034416241943836245,0.014103790867279788,0.017529294810822754,0.01892884884823541,0.02004849207816554,0.03440190851688385,0.04285672307014465,0.04326380789279938,0.04358947575092316
loco_iso834,fire_only,42,crack_count,11,3,3,0.01749343455570643,0.02182605067475418,0.021180327374190427,0.9930164163748806,0.06547868251800537,0.06921452283859253,0.043450510501861585,0.05627856254577637,0.01943010507059879,0.021209866345905867,0.02143233650531925,0.02161031263284996,0.056983351707458496,0.06377961635589599,0.06462914943695068,0.06530877590179443
loco_iso834,fire_only,42,crack_count,12,2,2,0.0286758121591611,0.031490919935318766,0.03148219451613667,0.985838979185538,0.05939978361129761,0.05939978361129761,0.04822452813386917,0.05594563305377956,0.0286758121591611,0.029342103486911197,0.029425389902879958,0.029492019035654966,0.05547270178794861,0.05861436724662781,0.059007075428962705,0.05932124197483063
loco_iso834,fire_only,42,crack_count,13,4,4,0.01932677203697748,0.02315817434684087,0.02277032709089062,0.9922450794660643,0.051970839500427246,0.0758095383644104,0.040899208188056944,0.046941301822662346,0.018191716679539838,0.024257255461616598,0.025534399809529543,0.026556115287859908,0.04563331604003906,0.05056537985801697,0.05126810967922211,0.05183029353618622
loco_iso834,fire_only,42,crack_count,15,1,1,0.017430671047968943,0.022220320736297577,0.022220320736297577,0.992781944799805,0.039907097816467285,0.07491880655288696,0.03475618362426758,0.038162213563919065,0.017430671047968943,0.017430671047968943,0.017430671047968943,0.017430671047968943,0.039907097816467285,0.039907097816467285,0.039907097816467285,0.039907097816467285
loco_iso834,fire_only,42,crack_count,2,18,18,0.014299666478497083,0.017418451414801785,0.01700654002257904,0.9953984639838048,0.05829495191574097,0.05829495191574097,0.01930249631404876,0.03511300027370452,0.014972578550948471,0.018321530740769185,0.019375046177721414,0.019686393497175856,0.028441190719604492,0.04607595801353455,0.04969130158424376,0.05657422184944151
loco_iso834,fire_only,42,crack_count,3,17,17,0.00973983060500316,0.013082448222386139,0.012709809542520102,0.997409765360143,0.063265860080719,0.063265860080719,0.022847557067871067,0.03886519432067878,0.008730427713179197,0.014523396213523677,0.015273023140235025,0.016438868651624586,0.037840068340301514,0.04907170534133912,0.058692276477813714,0.06235114336013794
loco_iso834,fire_only,42,crack_count,4,19,19,0.011438297720126184,0.01466108429055937,0.014150758878072784,0.9967718520321012,0.04247140884399414,0.06366240978240967,0.021617978811264014,0.032297111749649096,0.010282590435665161,0.01724794083198563,0.017928016845320086,0.020096383646863406,0.0317043662071228,0.03990552425384521,0.04026652574539184,0.04203043222427368
loco_iso834,fire_only,42,crack_count,5,13,13,0.010177478067398372,0.013118011483598289,0.01268397649039277,0.9974242289912054,0.0449756383895874,0.07337194681167603,0.019934499263763426,0.03132835149765015,0.009037678114703445,0.01431916894727066,0.015826898996458675,0.01729756554374929,0.031320810317993164,0.04034436941146851,0.04235628247261047,0.04445176720619201
loco_iso834,fire_only,42,crack_count,6,16,16,0.010897190928398097,0.014412639766193265,0.013034719915266762,0.9969057320620552,0.056865155696868896,0.056865155696868896,0.02944198250770569,0.04191829264163971,0.008852406694996554,0.018757307382880666,0.02296307664669928,0.026160332230759448,0.023495227098464966,0.04079050570726395,0.0456373393535614,0.054619592428207395
loco_iso834,fire_only,42,crack_count,7,17,17,0.00903259131881402,0.011580282964646377,0.011050834215190127,0.9979719798038611,0.056844234466552734,0.056844234466552734,0.020703732967376702,0.03398593902587895,0.007945445839498863,0.01426272255475404,0.0158777297031684,0.01663859049804875,0.024905651807785034,0.039256179332733156,0.04395885467529296,0.05426715850830078
loco_iso834,fire_only,42,crack_count,8,21,21,0.009605678611207435,0.013546065220629837,0.012290097025625613,0.9972792551564105,0.07234537601470947,0.07234537601470947,0.02598792314529419,0.044360631704330473,0.007845613433689367,0.012442933853532448,0.01427662366482078,0.028125943304573915,0.028798043727874756,0.03617948293685913,0.036947548389434814,0.06526581048965456
loco_iso834,fire_only,42,crack_count,9,2,2,0.010189541691883665,0.014236855468949488,0.013625235420292047,0.9969555285170272,0.04201340675354004,0.04201340675354004,0.03302988708019256,0.04075528621673582,0.010189541691883665,0.01274616823943912,0.013065746557883551,0.013321409212639097,0.035339921712875366,0.040678709745407104,0.04134605824947357,0.041879937052726746
loco_iso834,fire_only,42,source_batch,batch_004,97,97,0.011108427574974227,0.01446727746549931,0.013651658832971002,0.996847153412981,0.07234537601470947,0.07234537601470947,0.023618283867835998,0.039256432056427024,0.010204576566571096,0.016223178913847346,0.017319515652832435,0.027144791210283962,0.02943289279937744,0.04250494241714478,0.056848418712615964,0.06362904071807854
loco_iso834,fire_only,42,source_batch,batch_005,61,61,0.013066517446941981,0.01714510872897684,0.01608459433281548,0.9956502095583187,0.06547868251800537,0.08464181423187256,0.02875271439552307,0.0436637043952942,0.012541357366765132,0.01943010507059879,0.021654806664732636,0.028509239327223573,0.031117022037506104,0.04728597402572632,0.051970839500427246,0.0618313431739807
loco_iso834,fire_only,42,retained_or_restored,retained911,158,158,0.011864398981240263,0.015555849835314283,0.01459095671582235,0.9963800636197884,0.07234537601470947,0.08464181423187256,0.026218891143798818,0.04155394017696358,0.010737654890437594,0.01773549999247809,0.020374913754888247,0.028559211176804843,0.02964019775390625,0.044341534376144416,0.05684737265110016,0.06421737372875215
loco_iso834,fire_only,42,flat_response,nonflat,158,158,0.011864398981240263,0.015555849835314283,0.01459095671582235,0.9963800636197884,0.07234537601470947,0.08464181423187256,0.026218891143798818,0.04155394017696358,0.010737654890437594,0.01773549999247809,0.020374913754888247,0.028559211176804843,0.02964019775390625,0.044341534376144416,0.05684737265110016,0.06421737372875215
loco_iso834,fire_only,43,fire_family,iso834,158,158,0.011773645445707553,0.015561122027595466,0.014579954642726984,0.9963776094646003,0.07069498300552368,0.08885061740875244,0.025531429424881933,0.039554336220025924,0.01068366398332549,0.01753560860381752,0.019958513117105257,0.029016004736672665,0.027744494378566742,0.040827310085296636,0.05090566277503968,0.06020804882049562
loco_iso834,fire_only,43,crack_count,1,19,19,0.013506046344459417,0.01748403634529323,0.017104339393923317,0.9953924224011678,0.04044294357299805,0.06267708539962769,0.012950718402862545,0.025440398454666148,0.01348627004467073,0.016319445288572154,0.017101239425237058,0.018394101633400214,0.024615108966827393,0.03272656202316284,0.034443324804306015,0.03924301981925964
loco_iso834,fire_only,43,crack_count,10,6,6,0.014613560874198303,0.01830058696393785,0.01805157398626616,0.9951414002621577,0.040707170963287354,0.08885061740875244,0.0239468514919281,0.03203050196170808,0.014664501959427458,0.017413430709819325,0.01845849519137476,0.019294546776619115,0.030741631984710693,0.03985714912414551,0.04028216004371643,0.04062216877937317
