epoch,train_mse,validation_mse,learning_rate,elapsed_s
1,0.024328458482626256,0.005422479938715696,0.001,0.23546580004040152
2,0.0036820914933862036,0.002325786743313074,0.000999972584682756,0.3356004999950528
3,0.0021053985637124804,0.0017074588686227798,0.0009998903417374227,0.42742880003061146
4,0.0015605039729505146,0.0011630657827481627,0.0009997532801828658,0.5243820999749005
5,0.0012251189284681998,0.0009419352281838655,0.0009995614150494292,0.6165369000518695
6,0.0011146689867403694,0.0009540587197989225,0.000999314767377287,0.7091980000259355
7,0.0009674066160288122,0.0008467412553727627,0.0009990133642141358,0.7963673999765888
8,0.0009018803217384235,0.0007011438719928265,0.000998657238612229,0.892692600027658
9,0.0008007160950915287,0.0007411139667965472,0.0009982464296247522,0.9885626999894157
10,0.0007340387664809231,0.0007378559093922377,0.00099778098230154,1.082526299986057
11,0.000743116027917023,0.0006668647984042764,0.0009972609476841367,1.1708381000207737
12,0.000606009246357692,0.0004610477189999074,0.0009966863828001983,1.266484700026922
13,0.0007011303176152367,0.0007841518381610513,0.0009960573506572392,1.3623720000032336
14,0.0005994906514099548,0.00038457370828837156,0.000995373920235722,1.4459196999669075
15,0.000523539162555059,0.00039452026248909533,0.0009946361664814943,1.5365074999863282
16,0.00046976952118769525,0.00042946398025378585,0.000993844170297569,1.6220289999619126
17,0.0004891044290541676,0.0004053622833453119,0.0009929980185352527,1.7047184000257403
18,0.0004658752860792139,0.0003856911207549274,0.000992097803984621,1.7901460999855772
19,0.0005231594576601373,0.00044443810475058854,0.0009911436253643446,1.8765118999872357
20,0.0005332862893020902,0.0006781186093576252,0.0009901355873108612,1.961987099959515
21,0.00046361475522634847,0.0004529401776380837,0.000989073800366903,2.0477916999952868
22,0.0004359167494205019,0.00032787187956273556,0.0009879583809693738,2.1341977999545634
23,0.0004855286802421447,0.0003374240768607706,0.0009867894514365802,2.223588400054723
24,0.00045229673259965486,0.00038089777808636427,0.0009855671399548183,2.3147255000658333
25,0.0005062615716640182,0.00033732590964064,0.0009842915805643158,2.4044208000414073
26,0.00041902301202912534,0.00038514251355081797,0.0009829629131445344,2.4877811999758705
27,0.00042521580222195813,0.000540476234164089,0.0009815812833988294,2.5773993000620976
28,0.00045365152376083034,0.00033816424547694623,0.0009801468428384719,2.6618098999606445
29,0.00046512012852838744,0.0003546440275385976,0.000978659748766034,2.749055100022815
30,0.000441890082872724,0.0003258578944951296,0.0009771201642581387,2.8346886000363156
31,0.0004589794729971795,0.00032250097137875855,0.0009755282581475771,2.9306714000413194
32,0.0003746141663878151,0.00037718526436947286,0.0009738842050047931,3.0218140999786556
33,0.000397348438608879,0.000509531470015645,0.0009721881851187409,3.1055048999842256
34,0.0004912996392083606,0.00031415195553563535,0.0009704403844771131,3.192076100036502
35,0.0004492716604434742,0.00031231416505761445,0.0009686409947459461,3.286549299955368
36,0.00047226245798387385,0.00045012059854343534,0.0009667902132486011,3.3783864000579342
37,0.00045609541921679263,0.0003634934255387634,0.000964888242944126,3.4719354000408202
38,0.00046314313350536085,0.0004873420693911612,0.0009629352924049977,3.555921599967405
39,0.0004061075144881018,0.0003103126073256135,0.0009609315757942507,3.643750000046566
40,0.000396386598127219,0.0003242856473661959,0.0009588773128419909,3.7373603000305593
41,0.00039390144406487704,0.0003216284094378352,0.0009567727288213008,3.8245837000431493
42,0.00043654185812181187,0.00033153302501887083,0.0009546180545235346,3.913763500051573
43,0.00037965446845480494,0.00038418362964875996,0.0009524135262330101,3.999612999963574
44,0.0004285918747348386,0.0003579918120522052,0.0009501593857010972,4.09379179996904
45,0.0004306556241187666,0.0003931608807761222,0.0009478558801197068,4.1795451999641955
46,0.0003995433611125148,0.0003683379618450999,0.0009455032620941841,4.265373600064777
47,0.0004864770644369028,0.0003736605867743492,0.0009431017896156075,4.351299699977972
48,0.00039263101613084986,0.00031100091291591525,0.0009406517260324962,4.437063900055364
49,0.0004042505776933419,0.00038678900455124676,0.000938153340021932,4.5271225000033155
50,0.00047071237981235656,0.0006293206824921072,0.0009356069055600951,4.611239199992269
51,0.0004821232294912632,0.00036674190778285265,0.0009330127018922197,4.6982519000303
52,0.000359887507911673,0.0002920269325841218,0.0009303710135019722,4.78383249999024
53,0.00038556826039754525,0.00031431452953256667,0.0009276821300802536,4.877047799993306
54,0.00039151689085725045,0.00028493173886090517,0.0009249463464934323,4.96396119997371
55,0.00035572821390199126,0.0003893644898198545,0.0009221639627510079,5.0553107999730855
56,0.0003848151270258265,0.00034674021298997104,0.0009193352839727124,5.143013300024904
57,0.00036952064434810485,0.00034957064781337976,0.0009164606203550501,5.227621500031091
58,0.0003927598975933891,0.0003576585731934756,0.0009135402871372812,5.3177396999672055
59,0.00045776345013152984,0.00035475476761348546,0.0009105746045668523,5.40433429996483
60,0.00037493021212020523,0.00031558264163322747,0.0009075638978642773,5.489829399972223
61,0.00035881013307651437,0.00033496678224764764,0.000904508497187474,5.5737560000270605
62,0.0003665937648201608,0.00030505587346851826,0.0009014087375955575,5.6630553000140935
63,0.0005214085849248385,0.0003045419289264828,0.0008982649590120983,5.753251599962823
64,0.00038586173480051377,0.0003654213505797088,0.0008950775061878453,5.840462199994363
65,0.0004211129802685704,0.00039164736517705023,0.00089184672866292,5.926499500055797
66,0.00040334568817227605,0.00030038622207939625,0.0008885729807284855,6.014965599984862
67,0.00035685149671894217,0.00030829402385279536,0.0008852566213878947,6.101413800031878
68,0.0004067441603173773,0.00035467310226522386,0.0008818980143173212,6.189316599979065
69,0.00041618443398475254,0.0005623088218271732,0.0008784975278258782,6.274410199956037
70,0.00039509267724247243,0.00028711475897580385,0.0008750555348152298,6.359601799980737
71,0.00033561707761941884,0.00030171804246492684,0.0008715724127386972,6.445572900003754
72,0.00034338354025893503,0.0003083002520725131,0.0008680485435598672,6.529146400047466
73,0.00037583953851252477,0.0003781381528824568,0.0008644843137107058,6.61624710005708
74,0.0003434562168352641,0.000305670517263934,0.0008608801140491812,6.7002874000463635
75,0.00036736208022813553,0.0002965398016385734,0.0008572363398164018,6.787772299954668
76,0.00039604643794643893,0.0004844080831389874,0.0008535533905932739,6.87114709999878
77,0.00044029204959601713,0.000658373930491507,0.0008498316702566831,6.956899199984036
78,0.00039038824769988575,0.00038428077823482454,0.0008460715869352036,7.042443500016816
79,0.0003496673119515575,0.00028456776635721326,0.0008422735529643445,7.127233700011857
80,0.00037326272786471736,0.00029113530763424933,0.0008384379848413305,7.222406400018372
81,0.0003313923321748103,0.0002882011467590928,0.0008345653031794293,7.308223700034432
82,0.0003508135402900359,0.0003412268415559083,0.000830655932661826,7.391311899991706
83,0.0003408270449317233,0.00031255485373549163,0.0008267103019950529,7.480430499999784
84,0.0003372611736363815,0.000275121332379058,0.0008227288438619754,7.565058400039561
85,0.00033509588483770293,0.00029046236886642873,0.000818711994874345,7.658744300017133
86,0.0003094256288253717,0.0002711323613766581,0.0008146601955249188,7.745946699986234
87,0.0003417742830669143,0.0003953104605898261,0.0008105738901391553,7.840703699970618
88,0.0003327878514519109,0.000350351125234738,0.0008064535268264883,7.926682600053027
89,0.00031541313923077373,0.00026749420794658363,0.0008022995574311875,8.013561600004323
90,0.0003381587547082553,0.0002755620807874948,0.0007981124374828079,8.110157700022683
91,0.00031318197814654065,0.0004075540928170085,0.0007938926261462366,8.19630089995917
92,0.00045479243610758904,0.0003804450680036098,0.0007896405861713394,8.280791600001976
93,0.0003803264079911132,0.0004338302242103964,0.000785356783842216,8.367838000063784
94,0.0004485478293934157,0.00044708402128890157,0.0007810416889260655,8.455145200015977
95,0.00033494183225754316,0.00027422845596447587,0.0007766957746216721,8.543721699970774
96,0.00034238912681642446,0.0002681726182345301,0.0007723195175075136,8.631093600066379
97,0.0003106209916671216,0.0002560628345236182,0.0007679133974894983,8.72240209998563
98,0.00030319439855505215,0.0002934769436251372,0.0007634778977483389,8.818855999968946
99,0.0003092352498911577,0.0002932718489319086,0.0007590135046865652,8.907772599952295
100,0.0003831337300614607,0.000315740006044507,0.0007545207078751858,9.000250700046308
101,0.0003583448881741672,0.0002800307411234826,0.0007500000000000001,9.084635299979709
102,0.00032460077594295537,0.0006714524351991713,0.0007454518768075706,9.170973000000231
103,0.00040132577593251075,0.00026509712915867567,0.0007408768370508578,9.260961699998006
104,0.00030718255626707876,0.0003069717204198241,0.0007362753824345273,9.349449199973606
105,0.00029713569594566863,0.0002711049746721983,0.0007316480175599312,9.437826700042933
106,0.0003224536286859167,0.00027973379474133253,0.0007269952498697736,9.52372529997956
107,0.00031438611925791495,0.0003404838207643479,0.0007223175895924639,9.614112199982628
108,0.00031883784208850807,0.0002905048313550651,0.000717615549686164,9.70662860001903
109,0.0003518325371529769,0.0003901264863088727,0.0007128896457825365,9.807073000003584
110,0.00032327671534697176,0.00027863806462846696,0.0007081403961302008,9.89992690004874
111,0.00029487327349781204,0.0002572201192378998,0.0007033683215379003,9.986304600024596
112,0.00033104438248469876,0.00027466710889711976,0.0006985739453173905,10.073786500026472
113,0.00031004927448174426,0.0002678969467524439,0.0006937577932260517,10.161606800043955
114,0.00029673561405774856,0.0002576771948952228,0.0006889203934092339,10.269946999964304
115,0.00032387293610973135,0.0003069191297981888,0.0006840622763423393,10.355840499978513
116,0.0003701954006424381,0.0003155176236759871,0.0006791839747726503,10.444875800050795
117,0.00041206207750956456,0.00028285093139857054,0.0006742860236609078,10.53056700003799
118,0.00032616524726753593,0.00031010020757094026,0.000669368960122646,10.62322349997703
119,0.0003248366290732982,0.0002598487481009215,0.0006644333233692918,10.715371300000697
120,0.0003067661311924605,0.00027300973306410015,0.0006594796546490352,10.8090310000116
121,0.00031622816135899886,0.00032581313280388713,0.000654508497187474,10.900623599998653
122,0.0003209232254737308,0.0003411026846151799,0.0006495203961280436,10.99044900003355
123,0.0003388428257682198,0.00028751659556292,0.000644515898472236,11.088006800040603
124,0.0003125271261004465,0.00028234912315383554,0.0006394955530196149,11.174838499980979
125,0.00030347266543666443,0.00030321418307721615,0.0006344599103076331,11.26593520003371
126,0.0003027062773490177,0.00028682025731541216,0.0006294095225512608,11.361268799984828
127,0.00029903173096485375,0.00034950714325532317,0.0006243449435824276,11.449352700030431
128,0.0003199396875475055,0.0003073701518587768,0.0006192667287892907,11.541632600012235
129,0.0003647639039810254,0.0005180091829970479,0.0006141754350553281,11.627580699976534
130,0.0003787300219296148,0.0003609146806411445,0.0006090716206982716,11.719591700006276
131,0.0003348354720781562,0.0002698221942409873,0.0006039558454088799,11.806892800028436
132,0.0003048939862603903,0.0003315524954814464,0.0005988286701895632,11.899608300067484
133,0.00029652447223530283,0.0002606547495815903,0.0005936906572928626,12.00614409998525
134,0.0003038072875742776,0.00028877847944386303,0.000588542370159792,12.110513400053605
135,0.00032338158661134975,0.0002589796204119921,0.0005833843733580514,12.197661599959247
136,0.0003174837317105836,0.00030460627749562263,0.0005782172325201158,12.284721000003628
137,0.0003146165997287623,0.0002817729255184531,0.0005730415142812062,12.374703399953432
138,0.0003153532892822845,0.00026833656011149287,0.0005678577862171525,12.460656399955042
139,0.00030445998986362524,0.00028229603776708245,0.0005626666167821524,12.54755869996734
140,0.0003063519115414392,0.00028166110860183835,0.0005574685752464337,12.635640399996191
141,0.0002897020337595629,0.0002624476619530469,0.0005522642316338271,12.72278870001901
142,0.0003527245741761314,0.0003341120027471334,0.0005470541566592576,12.81104379997123
143,0.00034200087979327514,0.00028726152959279716,0.0005418389216661581,12.896970200003125
144,0.0003523696908448877,0.000300069892546162,0.0005366190985638162,12.983991299988702
145,0.00031619982100362893,0.00034326736931689084,0.0005313952597646571,13.067892299965024
146,0.00031920163935326317,0.0003303487610537559,0.0005261679781214723,13.157724000047892
147,0.00033106342393525494,0.0002782365772873163,0.0005209378268646002,13.250525600044057
