protocol,model,seed,rule,same_trained_checkpoint,refitting,checkpoint_sha256,directed_edge_total,mean_abs_prediction_change,MAE_change_vs_complete,equal_case_MAE,equal_case_RMSE,mean_case_RMSE,R2_pooled,maximum_positive_error,maximum_absolute_error,case_time_positive_error_q95,case_time_positive_error_q99,per_case_MAE_q50,per_case_MAE_q90,per_case_MAE_q95,per_case_MAE_q99,per_case_max_positive_error_q50,per_case_max_positive_error_q90,per_case_max_positive_error_q95,per_case_max_positive_error_q99
loco_perturbed_iso,gnn,42,radius,True,False,a4cc411065755e8a9267d8f2cc3d78f5ebf2f39997055b70c877645c60af5f7c,1630,0.0027125568594783545,7.403510775494393e-06,0.008940877688061346,0.01263332262847092,0.012297660715121379,0.9975664973351871,0.07744646072387695,0.07863223552703857,0.02275504171848297,0.0393404126167298,0.00867272314966702,0.011690091769226262,0.012998025620081385,0.015711446216360468,0.03530704975128174,0.060835838317871094,0.06951692700386047,0.07545754313468933
loco_perturbed_iso,gnn,42,symmetric_knn,True,False,a4cc411065755e8a9267d8f2cc3d78f5ebf2f39997055b70c877645c60af5f7c,1760,0.0012112146941944957,-0.00020035324922746713,0.008733120928058384,0.012394599257979814,0.012042377646797728,0.9976575969163062,0.07771551609039307,0.08122479915618896,0.02197284996509552,0.03705062866210939,0.008300658865053146,0.011633677988267336,0.013085765336624911,0.016693509644905086,0.03355133533477783,0.06037646532058716,0.06922996044158936,0.07554429769515991
loco_perturbed_iso,gnn,43,radius,True,False,b92950966bae3c496fed54bea03bf289e619dd8a2c18cee246c9d2ec607e2a75,1630,0.003439492080360651,0.00016209268300136463,0.008761445470533914,0.012221178953060543,0.011892806749966477,0.9977226863012,0.07887887954711914,0.07887887954711914,0.019578054547309875,0.034109237790107806,0.00826049504465744,0.011641323444296102,0.013365817088328423,0.01589941744555216,0.03163862228393555,0.06260496377944946,0.07166966795921326,0.07787623405456542
loco_perturbed_iso,gnn,43,symmetric_knn,True,False,b92950966bae3c496fed54bea03bf289e619dd8a2c18cee246c9d2ec607e2a75,1760,0.0018139990279451013,5.3700013987124234e-05,0.008653052801519673,0.01212721813986566,0.011791560128969567,0.9977575692985031,0.0794675350189209,0.0794675350189209,0.020123358815908432,0.034080702066421546,0.008198857307434082,0.01089796173523684,0.01307698421668811,0.015798864757916968,0.03269088268280029,0.06277674436569214,0.07110098004341125,0.07767434120178222
loco_perturbed_iso,gnn,44,radius,True,False,fb03b334a897f54909bac7e84015eeaabd520ca9792dc809ebc9569d9939a0d6,1630,0.00351310265250504,-0.0002552732091334886,0.008686992574030356,0.012424497917799674,0.011935471693357342,0.9976462824427166,0.07824116945266724,0.08662497997283936,0.018189072608947754,0.03264632821083072,0.008092228078939875,0.011866746195515648,0.013269683285081973,0.0191115395272853,0.028370440006256104,0.06206965446472168,0.06997916102409363,0.07634773254394531
loco_perturbed_iso,gnn,44,symmetric_knn,True,False,fb03b334a897f54909bac7e84015eeaabd520ca9792dc809ebc9569d9939a0d6,1760,0.0016036542365327477,-9.390132991659791e-05,0.008848364453247246,0.0125427796647893,0.012044982304217074,0.9976012541405617,0.0776551365852356,0.088165283203125,0.01877191662788391,0.032006922364234934,0.008226127104192484,0.011770237054004044,0.013426782013695748,0.019227041658319417,0.030635952949523926,0.06209135055541992,0.06944200396537781,0.07657662630081177
loco_perturbed_iso,gnn,45,radius,True,False,e2bd2e670bf9af1a398cfb99b034b48e405c5ae30ea6844e2ef93ec49a1843f0,1630,0.0029875189065933228,2.876518363263171e-05,0.008513436445988646,0.011952328078673151,0.011552829247104275,0.9978217803940423,0.07639598846435547,0.08681726455688477,0.0196007639169693,0.03308491110801698,0.00793878184478791,0.011506729560797332,0.013614032661817113,0.014899607552368136,0.03049790859222412,0.060246825218200684,0.06855401396751404,0.07555668354034425
loco_perturbed_iso,gnn,45,symmetric_knn,True,False,e2bd2e670bf9af1a398cfb99b034b48e405c5ae30ea6844e2ef93ec49a1843f0,1760,0.0017236800631508231,1.4879539545133158e-05,0.008499550801901148,0.011922392142667675,0.011507545583279244,0.9978326779167932,0.07651418447494507,0.08748966455459595,0.019466347992420197,0.03106147646903993,0.008028843730199532,0.010937628870616193,0.013302272429964582,0.015350223418141982,0.028639227151870728,0.060004353523254395,0.06846362352371216,0.07431077361106873
loco_perturbed_iso,gnn,46,radius,True,False,7a08d7a2f0d3dbca1805b3e1c765939afbbd3509d09c1dddf7c87b6d2095584f,1630,0.0028107226826250553,0.0006930489115622787,0.00935871720593519,0.01295780382347712,0.01244506973347098,0.9974398851258371,0.07956939935684204,0.09253823757171631,0.022310972213745117,0.03555759340524674,0.008830852867638479,0.014011169188335294,0.015662795635031874,0.01792481355369091,0.031690388917922974,0.06496858596801758,0.07255825400352478,0.0790785551071167
loco_perturbed_iso,gnn,46,symmetric_knn,True,False,7a08d7a2f0d3dbca1805b3e1c765939afbbd3509d09c1dddf7c87b6d2095584f,1760,0.0013527123956009746,0.00032298507262695265,0.008988653366999864,0.01255360096511346,0.012056556557892993,0.9975971133125322,0.08077681064605713,0.09253823757171631,0.021149486303329468,0.032657504081726095,0.008204221664393534,0.012743852788307627,0.015396232335049598,0.0171717108028834,0.03045755624771118,0.06398266553878784,0.07230037450790405,0.07927615642547607
